idx,split,source_id,temperature,pressure,actual,mean,median,q0.0050,q0.0250,q0.0500,q0.1000,q0.1500,q0.2000,q0.2500,q0.7500,q0.8000,q0.8500,q0.9000,q0.9500,q0.9750,q0.9950
13899,test,71,280.0,44.251422458766704,45.6948550475064,45.674454,45.67316,45.450237,45.51122,45.542336,45.5701,45.58836,45.606617,45.62102,45.72754,45.738457,45.76,45.78201,45.808434,45.84555,45.90502
13903,test,71,280.0,44.89290360931768,45.6948550475064,45.67742,45.676292,45.452793,45.513504,45.546516,45.57224,45.591377,45.610516,45.623486,45.73012,45.74276,45.763752,45.784744,45.813877,45.848286,45.908005
13908,test,71,280.0,45.69475504750639,45.6948550475064,45.68096,45.68009,45.455074,45.515617,45.550526,45.574543,45.59483,45.615112,45.62625,45.733456,45.7486,45.76844,45.788277,45.820732,45.851673,45.911472
13909,test,71,285.0,50.13130527614953,51.45864447841361,51.440395,51.43969,51.217655,51.2652,51.29515,51.32663,51.352592,51.366753,51.380917,51.49968,51.51344,51.52775,51.55583,51.583904,51.618538,51.675823
13917,test,71,285.0,51.31107345593982,51.45864447841361,51.44429,51.443398,51.22433,51.2699,51.2979,51.331696,51.35558,51.370144,51.38471,51.503487,51.5167,51.533222,51.559895,51.586567,51.622887,51.68102
13924,test,71,290.0,57.25367419092,57.77555795356668,57.77082,57.76977,57.520172,57.580017,57.612556,57.646633,57.671207,57.6918,57.70518,57.836918,57.85364,57.870365,57.896923,57.92928,57.967857,58.032322
13926,test,71,290.0,57.51456607224334,57.77555795356668,57.7724,57.771263,57.520905,57.581165,57.614735,57.648087,57.67326,57.69314,57.706623,57.83851,57.85508,57.871655,57.898808,57.93041,57.96937,58.033676
13938,test,72,200.0,28.55010788984984,28.55020788984984,28.538494,28.538357,28.31685,28.373865,28.398556,28.433794,28.452402,28.47101,28.48627,28.592192,28.607893,28.625515,28.643135,28.673912,28.702324,28.759594
13939,test,72,205.0,3.541099648968086,27.442681607528403,27.392052,27.393572,27.171427,27.230404,27.262215,27.291533,27.31132,27.331106,27.34321,27.442558,27.454062,27.472757,27.491451,27.511972,27.544964,27.59854
13953,test,72,210.0,14.45536873132146,26.93615835527867,26.924194,26.92445,26.740154,26.774311,26.805271,26.82657,26.847868,26.863503,26.87376,26.971495,26.983541,27.00272,27.0219,27.046425,27.078438,27.130377
13960,test,72,215.0,7.951309243221908,26.939283089507143,26.942589,26.942457,26.748318,26.803131,26.818977,26.850674,26.867466,26.879583,26.8917,26.990904,27.005589,27.020273,27.034958,27.069452,27.090202,27.142797
13972,test,72,220.0,13.720880676822542,27.39610873222746,27.380772,27.381456,27.16714,27.22546,27.253174,27.285889,27.302647,27.319405,27.335733,27.431658,27.441929,27.454325,27.477282,27.50024,27.520332,27.564016
13975,test,72,220.0,20.558444704525,27.39610873222746,27.380768,27.381233,27.167551,27.225891,27.253809,27.286076,27.302744,27.319412,27.33569,27.431623,27.441957,27.454498,27.477386,27.500275,27.520372,27.564087
13976,test,72,220.0,22.83763271375916,27.39610873222746,27.384312,27.384768,27.1701,27.228731,27.25916,27.288784,27.306414,27.324043,27.338598,27.434671,27.444765,27.459743,27.481098,27.50245,27.52644,27.56758
13981,test,72,225.0,12.823662087085737,28.27319794514388,28.269169,28.269953,28.063738,28.120615,28.14907,28.175661,28.199045,28.209469,28.219893,28.316917,28.331774,28.346632,28.361488,28.389942,28.41236,28.458635
13984,test,72,225.0,19.444848883396368,28.27319794514388,28.262913,28.263338,28.053652,28.111313,28.144514,28.16817,28.191826,28.204668,28.214497,28.310625,28.324818,28.340942,28.357067,28.38133,28.407692,28.450449
13996,test,72,230.0,25.2469491035803,29.55194178374298,29.557959,29.557287,29.365786,29.411362,29.433228,29.46344,29.480011,29.496584,29.512344,29.607458,29.6181,29.628738,29.654066,29.680225,29.70309,29.747564
14013,test,72,240.0,22.87834097514593,33.2864300225386,33.28405,33.28258,33.08947,33.1392,33.161297,33.190838,33.208652,33.220222,33.231792,33.334614,33.348278,33.36194,33.378265,33.41503,33.43342,33.489113
14019,test,72,245.0,17.20695403521417,35.74242028321915,35.735435,35.73587,35.52735,35.574314,35.606567,35.628826,35.65109,35.6684,35.67985,35.78761,35.804432,35.82125,35.838074,35.874767,35.897167,35.953976
14022,test,72,245.0,23.38540945121583,35.74242028321915,35.72702,35.726494,35.51981,35.566956,35.60296,35.62264,35.64232,35.662,35.673187,35.778584,35.79297,35.81204,35.83111,35.863712,35.891083,35.94638
14039,test,72,255.0,23.60125230987814,41.85287785632916,41.849068,41.849495,41.630554,41.683693,41.70889,41.742207,41.762287,41.776417,41.790546,41.907898,41.92105,41.934204,41.957577,41.98876,42.009415,42.0575
14056,test,72,260.0,41.49176460470431,45.51620587408863,45.494072,45.49189,45.27238,45.328053,45.359245,45.387924,45.40727,45.426617,45.43994,45.548496,45.562878,45.582527,45.602177,45.634014,45.66402,45.72232
14066,test,72,265.0,45.60434168456161,49.586398725612014,49.572105,49.57235,49.330257,49.38829,49.424934,49.454994,49.48137,49.496845,49.51232,49.629684,49.64378,49.663177,49.691177,49.720665,49.75237,49.809776
14071,test,72,270.0,40.3459923093764,54.05698310721733,54.062813,54.06188,53.8288,53.89037,53.921085,53.950146,53.971054,53.991962,54.004364,54.118843,54.13717,54.1555,54.17383,54.212715,54.236588,54.297916
14072,test,72,270.0,42.30469099478225,54.05698310721733,54.06237,54.06146,53.828545,53.890053,53.920418,53.949787,53.970596,53.991405,54.004032,54.118248,54.136635,54.15502,54.17341,54.21205,54.236206,54.297604
14074,test,72,270.0,46.22208836559394,54.05698310721733,54.05354,54.052113,53.822174,53.883644,53.90876,53.942898,53.961494,53.98009,53.99676,54.110542,54.12574,54.146175,54.166607,54.20114,54.230095,54.29139
14084,test,72,275.0,51.28035144229048,58.90990835811339,58.90464,58.903797,58.64294,58.702927,58.743523,58.779564,58.80519,58.82289,58.840588,58.968433,58.981842,59.004925,59.029457,59.070072,59.09933,59.160233
14095,test,72,280.0,58.631495632228514,64.10679730048328,64.09572,64.09504,63.820293,63.89074,63.933006,63.96612,63.994595,64.011505,64.02842,64.160255,64.17891,64.19974,64.22056,64.26568,64.30217,64.376465
14098,test,72,280.0,64.10669730048328,64.10679730048328,64.103806,64.103386,63.827553,63.898552,63.938217,63.975555,64.001114,64.019455,64.037796,64.16847,64.18774,64.20699,64.231125,64.27242,64.31119,64.38316
14102,test,72,285.0,59.415995784991,69.57070891495646,69.559975,69.56315,69.28369,69.36547,69.3867,69.42808,69.449356,69.47064,69.4917,69.6297,69.646736,69.66377,69.69285,69.726616,69.76289,69.826164
14113,test,72,290.0,67.77261748588555,75.13891167434655,75.11011,75.11459,74.73719,74.839806,74.88374,74.930145,74.965836,74.99341,75.01952,75.20183,75.22291,75.243996,75.28126,75.33308,75.375824,75.460754
14115,test,72,290.0,70.71909516126995,75.13891167434655,75.08273,75.087616,74.71722,74.80687,74.85528,74.9075,74.93678,74.96475,74.98804,75.1767,75.19716,75.22264,75.248116,75.30355,75.351746,75.42544
14128,test,72,295.0,80.38133584943301,80.38143584943302,80.34947,80.35506,79.84495,79.96755,80.03174,80.10366,80.15273,80.1921,80.227615,80.47543,80.50835,80.543724,80.588486,80.6499,80.707825,80.82574
14132,test,73,200.0,12.895468242593614,33.14951264976151,33.13385,33.134293,32.88598,32.946613,32.982937,33.010784,33.03753,33.053135,33.068745,33.1967,33.213863,33.23338,33.252895,33.288895,33.310566,33.37122
14136,test,73,200.0,26.398097847372213,33.14951264976151,33.1845,33.185734,32.948658,33.00649,33.040512,33.07019,33.097633,33.111847,33.12606,33.243473,33.2553,33.273457,33.29439,33.320637,33.356194,33.418896
14137,test,73,200.0,29.773755248566857,33.14951264976151,33.194054,33.195263,32.962128,33.01866,33.04795,33.083023,33.105522,33.121014,33.1365,33.25122,33.264725,33.283237,33.30175,33.335506,33.36448,33.427464
14149,test,73,210.0,4.470888645696553,31.651363402710857,31.626308,31.62573,31.410471,31.466957,31.486816,31.526533,31.54183,31.556879,31.571928,31.68086,31.693241,31.705914,31.73177,31.75962,31.796534,31.853163
14151,test,73,210.0,10.510971925033065,31.651363402710857,31.635067,31.633488,31.42152,31.475637,31.501911,31.535452,31.551716,31.567982,31.584246,31.68759,31.699028,31.715488,31.73816,31.76874,31.801043,31.857538
14163,test,73,215.0,17.109831015857146,31.524691820517333,31.506561,31.504347,31.304995,31.354847,31.375914,31.408934,31.423746,31.438557,31.453367,31.560577,31.573359,31.586138,31.611305,31.639196,31.664988,31.705582
14164,test,73,215.0,19.99278317678918,31.524691820517333,31.509644,31.507355,31.308155,31.356813,31.379528,31.41113,31.426592,31.442053,31.457516,31.563566,31.575954,31.588345,31.614613,31.640995,31.668463,31.709732
14167,test,73,215.0,28.64163965958529,31.524691820517333,31.51757,31.515306,31.31557,31.361843,31.389254,31.416904,31.434563,31.45222,31.466608,31.57103,31.582615,31.599756,31.622528,31.645298,31.676388,31.71941
14171,test,73,220.0,12.413907808683968,31.769703456861823,31.761992,31.76358,31.555227,31.604567,31.631601,31.661562,31.680449,31.699333,31.712404,31.811365,31.822058,31.841223,31.860388,31.888231,31.918558,31.97128
14185,test,73,225.0,24.38336314457617,32.370045256960246,32.358505,32.35867,32.170452,32.21432,32.23462,32.259884,32.284435,32.295433,32.306427,32.40472,32.42119,32.43779,32.454395,32.488728,32.511646,32.56401
14187,test,73,225.0,29.707751219498885,32.370045256960246,32.358093,32.35794,32.17117,32.216286,32.235016,32.26003,32.284386,32.295204,32.306023,32.40448,32.420773,32.437386,32.454,32.487873,32.51098,32.563087
14193,test,73,230.0,20.46381266986705,33.31766271848999,33.32128,33.32048,33.124096,33.174988,33.204197,33.2233,33.242405,33.260284,33.270367,33.368896,33.38279,33.401424,33.420055,33.447926,33.47747,33.528107
14207,test,73,235.0,32.12254559382679,34.61046301628165,34.61806,34.616417,34.412792,34.46617,34.491585,34.52029,34.535896,34.551502,34.567104,34.670982,34.682434,34.694176,34.719776,34.74538,34.773453,34.821762
14222,test,73,245.0,24.22008683443952,38.24359913725384,38.260765,38.261196,38.030712,38.088333,38.11909,38.15219,38.174088,38.19537,38.206417,38.313107,38.329304,38.348465,38.367622,38.405033,38.430435,38.48766
14236,test,73,250.0,36.06700869949979,40.59667588554218,40.58508,40.581406,40.373203,40.42654,40.443863,40.47851,40.496677,40.511127,40.525578,40.64298,40.65693,40.675316,40.70094,40.727978,40.764053,40.82621
14237,test,73,250.0,38.33179229252099,40.59667588554218,40.587368,40.583538,40.374073,40.4274,40.44531,40.481125,40.498108,40.512882,40.527657,40.64555,40.659283,40.678947,40.70362,40.73267,40.766464,40.828457
14239,test,73,255.0,23.59984008793629,43.31855524993062,43.3126,43.312363,43.080883,43.13866,43.167065,43.205685,43.22733,43.24245,43.257576,43.3693,43.381847,43.400307,43.42426,43.44821,43.48197,43.534428
14246,test,73,255.0,38.93654076948743,43.31855524993062,43.313385,43.312473,43.088818,43.144455,43.169613,43.209396,43.228626,43.243465,43.25831,43.369797,43.382496,43.401386,43.424854,43.448322,43.48196,43.533833
14248,test,73,255.0,43.318455249930615,43.31855524993062,43.327393,43.32612,43.09643,43.156757,43.18305,43.222874,43.240566,43.25826,43.275608,43.382885,43.398663,43.41771,43.436756,43.46658,43.493332,43.547344
14252,test,73,260.0,33.74000803183681,46.418208506194574,46.41015,46.4103,46.17789,46.239243,46.267918,46.300858,46.32217,46.34348,46.354942,46.465427,46.482475,46.499718,46.516964,46.55319,46.57685,46.634197
14261,test,73,265.0,35.7095946240241,49.903789983225465,49.91297,49.91401,49.682877,49.74065,49.769215,49.80047,49.820297,49.840126,49.85488,49.968826,49.98605,50.00431,50.02257,50.05898,50.08209,50.139256
14279,test,73,275.0,41.69411750937428,58.05005314984798,58.034103,58.032604,57.77698,57.84133,57.880512,57.91148,57.93673,57.95272,57.968716,58.096134,58.11288,58.134846,58.156815,58.19685,58.225086,58.303303
14282,test,73,275.0,47.14606272286552,58.05005314984798,58.05963,58.058727,57.812923,57.87733,57.90133,57.938923,57.960228,57.981533,57.997353,58.123444,58.140083,58.156723,58.182663,58.216267,58.255203,58.324142
14290,test,73,280.0,49.27257824857319,62.70039527076073,62.72083,62.719757,62.471237,62.53848,62.574192,62.60804,62.631493,62.645523,62.659554,62.781956,62.796066,62.810173,62.838745,62.867878,62.901474,62.97331
14294,test,73,280.0,55.98643675966696,62.70039527076073,62.70481,62.70431,62.458645,62.521725,62.55598,62.589073,62.615356,62.632374,62.64475,62.765057,62.781456,62.79785,62.819145,62.85817,62.88396,62.961964
14296,test,73,280.0,59.343366015213846,62.70039527076073,62.69451,62.694004,62.45162,62.513252,62.540974,62.579166,62.602066,62.624554,62.63615,62.752846,62.77105,62.789257,62.807465,62.84944,62.87301,62.94864
14303,test,73,285.0,60.19262484950846,67.69759778914124,67.69766,67.69759,67.456314,67.51762,67.542,67.5785,67.598885,67.61927,67.634964,67.758194,67.776344,67.794495,67.818306,67.85694,67.88703,67.95078
14307,test,73,285.0,66.19652320121469,67.69759778914124,67.70092,67.7012,67.45464,67.51679,67.5409,67.57812,67.59905,67.619995,67.636024,67.764824,67.78207,67.79931,67.826065,67.8617,67.89533,67.96022
14314,test,73,290.0,67.91308074566628,72.94792221726753,72.92314,72.92201,72.588844,72.6819,72.721985,72.76837,72.7942,72.81987,72.839066,73.00647,73.02677,73.047066,73.08195,73.12716,73.165794,73.25899
14321,test,73,295.0,74.32006093326773,78.1519100241834,78.08552,78.08283,77.67871,77.77744,77.827415,77.88513,77.920425,77.95365,77.976875,78.19161,78.22097,78.25167,78.29349,78.35227,78.404205,78.497345
14325,test,73,295.0,76.5096318423624,78.1519100241834,78.09017,78.08784,77.682655,77.78012,77.83205,77.89093,77.92538,77.95802,77.98178,78.195755,78.225716,78.25567,78.29736,78.35587,78.40816,78.5035
14326,test,73,295.0,77.05702456963606,78.1519100241834,78.092735,78.09048,77.68486,77.78159,77.83374,77.89285,77.92797,77.960236,77.98431,78.19886,78.22842,78.2587,78.299675,78.35813,78.410576,78.50738
14330,test,74,200.0,7.91442246016594,49.78862104755305,49.77928,49.779007,49.482864,49.567074,49.61225,49.661076,49.68153,49.69862,49.71571,49.843864,49.86214,49.882202,49.902267,49.94317,49.96882,50.03682
14332,test,74,200.0,18.38294710701272,49.78862104755305,49.76247,49.762466,49.479717,49.555935,49.600086,49.647076,49.671307,49.685825,49.700344,49.826748,49.84094,49.861137,49.886143,49.915478,49.952526,50.01586
14341,test,74,205.0,13.035154434939008,46.66321492942646,46.62058,46.61944,46.371315,46.433086,46.47085,46.50442,46.52962,46.544025,46.558434,46.681713,46.695248,46.711998,46.74065,46.769302,46.809532,46.87596
14342,test,74,205.0,17.839148791294356,46.66321492942646,46.61793,46.616978,46.369877,46.43094,46.46926,46.501453,46.527843,46.54193,46.556023,46.679142,46.692905,46.707554,46.737415,46.767277,46.806114,46.872738
14349,test,74,210.0,4.325682525550653,44.170389796141166,44.092354,44.093056,43.851406,43.916122,43.942806,43.976112,43.99974,44.01575,44.031765,44.153053,44.1653,44.18609,44.207726,44.23589,44.26941,44.323162
14364,test,74,215.0,25.86554848329544,42.24212361216515,42.225845,42.22553,41.99563,42.051594,42.075466,42.113544,42.133865,42.149445,42.165028,42.28725,42.300213,42.318756,42.34285,42.366947,42.404346,42.451614
14372,test,74,220.0,25.64140156304844,40.83049698247269,40.825497,40.825935,40.581284,40.658035,40.683163,40.722195,40.73978,40.755203,40.770622,40.883064,40.895252,40.90993,40.935505,40.961075,40.98591,41.042313
14373,test,74,220.0,29.43865041790449,40.83049698247269,40.83126,40.83148,40.592228,40.667164,40.689034,40.72841,40.744865,40.761326,40.777782,40.888126,40.899834,40.917812,40.941055,40.964302,40.993206,41.050373
14374,test,74,220.0,33.235899272760555,40.83049698247269,40.84278,40.843147,40.60895,40.675694,40.703693,40.737293,40.756306,40.775322,40.789314,40.897835,40.911602,40.93111,40.950615,40.970665,41.005054,41.062675
14377,test,74,225.0,8.127377318599201,39.90229322161116,39.91825,39.91764,39.67806,39.73966,39.773468,39.810093,39.831215,39.845284,39.859352,39.977573,39.991333,40.005093,40.03141,40.061302,40.09295,40.15739
14395,test,74,230.0,36.14615990040375,39.43532791228749,39.46717,39.466904,39.228027,39.295036,39.326324,39.359943,39.38055,39.401157,39.41316,39.52119,39.537155,39.555965,39.574776,39.608334,39.636868,39.69535
14402,test,74,235.0,27.14068333294294,39.41587350076952,39.431953,39.43376,39.18785,39.251934,39.289448,39.32005,39.347954,39.361813,39.37567,39.49008,39.503807,39.517536,39.539577,39.57174,39.592693,39.647667
14403,test,74,235.0,30.209455874899582,39.41587350076952,39.4405,39.441597,39.19691,39.262604,39.295574,39.33134,39.35473,39.36979,39.384853,39.498447,39.511196,39.52394,39.550285,39.577953,39.6078,39.66028
14409,test,74,240.0,19.77333866689249,39.83678272800684,39.8508,39.8521,39.617702,39.67791,39.711468,39.73897,39.765327,39.779655,39.79398,39.90879,39.9225,39.93621,39.956863,39.990894,40.007908,40.067875
14418,test,74,245.0,19.26942607210028,40.69605408385955,40.708313,40.70964,40.485374,40.54055,40.561653,40.600132,40.61881,40.63592,40.653034,40.765152,40.776608,40.794155,40.81877,40.843384,40.878063,40.934875
14422,test,74,245.0,29.98269007797992,40.69605408385955,40.700172,40.70148,40.470406,40.527184,40.554832,40.587402,40.611076,40.626625,40.642178,40.75836,40.770733,40.78354,40.811684,40.83983,40.872166,40.928947
14427,test,74,250.0,19.473683715112468,41.99566952313624,41.99846,41.996574,41.77019,41.83102,41.859894,41.890106,41.909267,41.928425,41.94411,42.05302,42.068832,42.088768,42.108704,42.141365,42.169266,42.23111
14435,test,74,250.0,39.49313776668916,41.99566952313624,42.0166,42.0156,41.794018,41.848736,41.88109,41.906174,41.93126,41.94747,41.959023,42.07375,42.089783,42.105812,42.12223,42.160515,42.179657,42.242355
14442,test,74,255.0,34.39655383658083,43.74058722598485,43.752224,43.754482,43.513798,43.576206,43.607952,43.641712,43.66249,43.683273,43.696907,43.80721,43.82382,43.841957,43.860092,43.8926,43.91946,43.977413
14443,test,74,255.0,36.73253718393184,43.74058722598485,43.76174,43.76382,43.519573,43.583755,43.622356,43.649628,43.673527,43.69278,43.705124,43.81861,43.83476,43.850906,43.867054,43.904293,43.926212,43.98418
14444,test,74,255.0,39.06852053128284,43.74058722598485,43.769604,43.771156,43.525536,43.591343,43.63014,43.657204,43.68427,43.69917,43.71223,43.827847,43.842712,43.857582,43.87481,43.912365,43.93458,43.98865
14458,test,74,265.0,32.42689006118115,48.59531449944958,48.615215,48.616024,48.38944,48.440533,48.472897,48.50643,48.530815,48.54484,48.55887,48.67321,48.6863,48.69939,48.721504,48.752274,48.78218,48.833862
14459,test,74,265.0,34.4479306159647,48.59531449944958,48.613346,48.614285,48.386635,48.438126,48.471485,48.504036,48.529465,48.543243,48.557022,48.671337,48.684654,48.69797,48.718925,48.75074,48.77888,48.828915
14471,test,74,270.0,42.38729145217004,51.721002295058966,51.746887,51.74538,51.53124,51.58803,51.60731,51.645336,51.66035,51.675365,51.69038,51.80317,51.816765,51.83036,51.85715,51.88644,51.91867,51.97532
14477,test,74,275.0,39.93429882475007,55.32081181704044,55.33339,55.331528,55.095745,55.155704,55.182705,55.220547,55.24004,55.259533,55.27606,55.39034,55.40707,55.42802,55.448967,55.487286,55.514202,55.57452
14483,test,74,275.0,50.19190748627698,55.32081181704044,55.33022,55.32784,55.09621,55.15581,55.182575,55.22002,55.23867,55.257324,55.27434,55.386497,55.40059,55.42285,55.445114,55.481415,55.51088,55.572014
14485,test,74,275.0,53.61111037345262,55.32081181704044,55.321228,55.319027,55.091053,55.150265,55.172607,55.213627,55.230392,55.24716,55.26393,55.37873,55.391174,55.411785,55.437122,55.46889,55.504173,55.566467
14488,test,74,280.0,47.04026778009992,59.39582849018775,59.393227,59.39072,59.14256,59.20279,59.236286,59.26765,59.29408,59.309177,59.324276,59.45861,59.476105,59.498676,59.521248,59.55929,59.58491,59.66177
14512,test,74,290.0,64.29562764755265,68.90653475659349,68.90209,68.90043,68.65604,68.716866,68.73983,68.777084,68.798,68.8189,68.83562,68.96882,68.985306,69.0026,69.03264,69.06506,69.10339,69.17085
14516,test,74,290.0,68.90643475659348,68.90653475659349,68.908295,68.90711,68.65793,68.71866,68.74313,68.78005,68.80252,68.82499,68.84021,68.975845,68.99169,69.01258,69.04025,69.0771,69.10962,69.17736
14523,test,74,295.0,71.54750469720946,74.19714832685716,74.161,74.16347,73.820244,73.895805,73.94305,73.99223,74.02326,74.05254,74.07293,74.24733,74.26979,74.292244,74.328125,74.3799,74.422066,74.515396
14525,test,74,295.0,73.31386711697459,74.19714832685716,74.15817,74.16054,73.81888,73.89307,73.940445,73.987724,74.019844,74.04848,74.069855,74.24492,74.267685,74.29046,74.325645,74.37685,74.41839,74.5135
14527,test,75,200.0,2.6799009036490644,11.92754993624486,11.952591,11.953291,11.679808,11.758122,11.79058,11.830795,11.852536,11.874278,11.889811,12.016962,12.032634,12.048305,12.077917,12.110334,12.148304,12.213449
14530,test,75,200.0,5.762417247847663,11.92754993624486,11.941057,11.9419155,11.669588,11.742368,11.780433,11.821769,11.841681,11.86068,11.879679,12.004525,12.021805,12.039084,12.0630455,12.101562,12.135217,12.203036
14536,test,75,200.0,11.92744993624486,11.92754993624486,11.938528,11.939358,11.667837,11.740496,11.779142,11.819375,11.839731,11.857842,11.875954,12.001568,12.019185,12.036802,12.05893,12.099306,12.13156,12.19887
14540,test,75,205.0,6.44154147313943,12.471141305561364,12.466513,12.467954,12.211525,12.274238,12.302028,12.34492,12.363762,12.382604,12.401445,12.532931,12.550116,12.567301,12.589087,12.627506,12.654332,12.722242
14547,test,75,210.0,4.325153144040819,13.220752987166644,13.223972,13.223519,12.970982,13.033263,13.066239,13.108207,13.127689,13.146937,13.165839,13.285379,13.303191,13.321002,13.340399,13.379498,13.407853,13.475511
14548,test,75,210.0,5.313542015499244,13.220752987166644,13.222206,13.22165,12.969684,13.031777,13.065132,13.106018,13.126259,13.145085,13.163912,13.282886,13.301068,13.319251,13.337434,13.377803,13.404635,13.472264
14554,test,75,210.0,11.243875244249791,13.220752987166644,13.203904,13.204093,12.950322,13.013264,13.050995,13.082685,13.111133,13.126808,13.142483,13.265087,13.277902,13.300328,13.323048,13.358385,13.3870535,13.448177
14599,test,75,235.0,13.704332004530036,20.389865312801227,20.364965,20.365274,20.173319,20.226404,20.242056,20.273357,20.290884,20.301996,20.313108,20.414316,20.429043,20.44377,20.458496,20.488598,20.511427,20.560585
14611,test,75,240.0,17.844153009375823,22.60275635214277,22.596228,22.594187,22.425201,22.455355,22.48488,22.501951,22.519024,22.536095,22.549185,22.646078,22.657015,22.667952,22.691717,22.719395,22.733232,22.784529
14612,test,75,240.0,18.79585367792921,22.60275635214277,22.596363,22.59432,22.425322,22.455734,22.48502,22.502106,22.519192,22.536278,22.549288,22.64618,22.657095,22.66801,22.691837,22.71949,22.733316,22.78466
14622,test,75,245.0,21.323527601661603,25.113571221684964,25.09835,25.097517,24.926857,24.961267,24.991892,25.01102,25.025602,25.040184,25.054766,25.14479,25.15542,25.16605,25.184364,25.213686,25.228346,25.283352
14630,test,75,250.0,22.2913018080616,27.94069968994811,27.922028,27.922962,27.73487,27.774078,27.802486,27.828344,27.851759,27.862463,27.873169,27.96674,27.981829,27.998112,28.014395,28.043121,28.069674,28.117304
14644,test,75,255.0,29.237247886233373,31.10322252132818,31.096294,31.095064,30.90901,30.946325,30.967981,31.00147,31.015947,31.030424,31.0449,31.147604,31.158606,31.173481,31.196804,31.220129,31.251936,31.299673
14649,test,75,260.0,28.176779340315104,34.62073268881783,34.615715,34.61469,34.40967,34.464302,34.488407,34.51866,34.533733,34.54881,34.563885,34.668896,34.6803,34.691704,34.71616,34.7433,34.76867,34.812386
14650,test,75,260.0,29.09732981867264,34.62073268881783,34.613865,34.61278,34.407608,34.46291,34.485867,34.517303,34.532005,34.546703,34.5614,34.66729,34.67892,34.69055,34.71424,34.742306,34.766605,34.810875
14652,test,75,260.0,30.9384307753877,34.62073268881783,34.611866,34.61074,34.405365,34.461407,34.483143,34.515812,34.530163,34.544514,34.55886,34.665504,34.677402,34.6893,34.712112,34.74121,34.764374,34.810383
14654,test,75,260.0,32.77953173210277,34.62073268881783,34.612465,34.61134,34.405693,34.46166,34.4836,34.516125,34.53067,34.54522,34.55977,34.66602,34.677864,34.68971,34.712852,34.74164,34.76538,34.81068
14658,test,75,265.0,31.288476973880588,38.51308831970207,38.514923,38.51413,38.299995,38.350605,38.38141,38.40627,38.43113,38.446938,38.45868,38.56799,38.58478,38.601574,38.62125,38.66001,38.679394,38.737267
14661,test,75,265.0,33.997668728563646,38.51308831970207,38.513035,38.5121,38.29786,38.348484,38.38033,38.40444,38.42856,38.44543,38.456932,38.565495,38.582764,38.600033,38.618793,38.658672,38.67861,38.736485
14666,test,75,265.0,38.51298831970207,38.51308831970207,38.500122,38.49922,38.2809,38.334923,38.36637,38.39254,38.412285,38.43203,38.44584,38.5518,38.566666,38.587097,38.607533,38.64582,38.671486,38.729706
14668,test,75,270.0,35.769541000052946,42.80000313305192,42.803,42.80371,42.569275,42.630478,42.66353,42.691967,42.71367,42.73449,42.74638,42.85847,42.87588,42.89329,42.9107,42.94798,42.96907,43.02451
14676,test,75,270.0,42.79990313305191,42.80000313305192,42.802456,42.803207,42.569534,42.631256,42.665432,42.69253,42.71406,42.73461,42.746372,42.857117,42.874496,42.891872,42.90925,42.94575,42.967766,43.023438
14678,test,75,275.0,40.73631510358992,47.50027300869867,47.49813,47.499462,47.265625,47.322933,47.349796,47.38644,47.40603,47.42562,47.44304,47.553654,47.569515,47.58909,47.608658,47.642246,47.670395,47.7276
14680,test,75,275.0,42.427279579867104,47.50027300869867,47.503307,47.5047,47.269794,47.32663,47.356575,47.390537,47.411446,47.43235,47.447395,47.558037,47.576115,47.59434,47.612568,47.64857,47.67382,47.730633
14690,test,75,280.0,47.83087315638802,52.6301606952931,52.62023,52.621246,52.40048,52.454853,52.486584,52.513844,52.532566,52.55129,52.56565,52.672153,52.68907,52.706024,52.722977,52.757957,52.783123,52.845085
14701,test,75,285.0,54.51554968699916,58.199647547559664,58.200874,58.20037,57.94188,58.00837,58.04728,58.078,58.10617,58.12108,58.13599,58.26386,58.278538,58.300842,58.323147,58.364216,58.388813,58.442444
14705,test,75,285.0,57.46274797544756,58.199647547559664,58.197456,58.197224,57.938557,58.004627,58.04163,58.07366,58.102665,58.117878,58.132545,58.260937,58.274387,58.297276,58.32059,58.361214,58.387268,58.441353
14709,test,75,290.0,59.67299324377893,64.20235037944973,64.19811,64.19633,63.937145,64.001465,64.03599,64.068,64.093666,64.11444,64.12882,64.26598,64.28084,64.30447,64.32809,64.36967,64.398994,64.466675
14712,test,75,290.0,61.614103444780696,64.20235037944973,64.20439,64.20228,63.942574,64.00833,64.047,64.07453,64.102066,64.119736,64.13457,64.27122,64.288216,64.310555,64.3329,64.37636,64.40573,64.46903
14717,test,76,200.0,2.7384123632887345,23.824826862441974,23.77838,23.77917,23.572983,23.627771,23.645699,23.67707,23.699942,23.712524,23.725107,23.831623,23.845526,23.85943,23.877705,23.910929,23.92754,23.97992
14724,test,76,200.0,19.13887919596348,23.824826862441974,23.82537,23.82564,23.634888,23.685654,23.70521,23.730562,23.755594,23.765772,23.775948,23.873707,23.888748,23.903788,23.918829,23.936916,23.968359,24.019865
14730,test,76,205.0,10.033494266479464,23.096076353858336,23.073631,23.073353,22.877111,22.928646,22.955563,22.982792,22.997711,23.012632,23.027554,23.123804,23.134808,23.14581,23.161617,23.194302,23.210642,23.26107
