T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,n_exp,gamma_parachor
255.02236734693878,22.195479130104065,0.95,0.02,0.03,0.0,0.0,0.0,0.0231849611523674,0.001300303950689644,0.9975429263508759,0.00038145604751483925,0.002075617601609188,0.0,0.0,0.0,0.946235789258569,0.021553298030755747,0.03221091271067528,0.0,0.0,0.0,7.868538622286661,0.023192678789528312,0.0012182551934997656,309.1473760575555,82.3795680252517,20.811051642387362,77.54962221216171,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,7.757300483510925
257.13861224489796,23.676132458218575,0.95,0.02,0.03,0.0,0.0,0.0,0.02296012645875728,0.0013916311230212182,0.9973376535782161,0.000423911101484092,0.002238435320299785,0.0,0.0,0.0,0.9462590017287249,0.021547058402602706,0.032193939868672375,0.0,0.0,0.0,7.455335839837214,0.022969154350957328,0.0013029123577244426,309.1473760575555,82.3795680252517,22.180436638505757,77.56398870780914,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,7.338605207109868
259.2548571428572,25.230499747057323,0.95,0.02,0.03,0.0,0.0,0.0,0.022729351813464343,0.0014888123723207358,0.9971156525193117,0.0004710775398378538,0.002413269940850592,0.0,0.0,0.0,0.9462928365275755,0.02153657869792744,0.032170584774497156,0.0,0.0,0.0,7.0471137800945485,0.022739899884036827,0.0013928639886574728,309.1473760575555,82.3795680252517,23.615524241922795,77.58661101756564,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,6.924753242582849
261.37110204081637,26.86126759871381,0.95,0.02,0.03,0.0,0.0,0.0,0.022492193217656064,0.0015922973862753768,0.9968752049084578,0.0005235576814355584,0.002601237410106598,0.0,0.0,0.0,0.9463363804693933,0.021522217867727216,0.03214140166287956,0.0,0.0,0.0,6.644081370412073,0.022504507330176837,0.0014884944216928175,309.1473760575555,82.3795680252517,25.118333846704438,77.61848514892517,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,6.515954841566029
263.48734693877554,28.571246608325666,0.95,0.02,0.03,0.0,0.0,0.0,0.022248154558392637,0.0017025907941827798,0.9966143376993251,0.000582052759081759,0.002803609541593214,0.0,0.0,0.0,0.9463888316554133,0.021504289878482474,0.03210687846610422,0.0,0.0,0.0,6.246466548035735,0.022262523813672552,0.0015902316492441163,309.1473760575555,82.3795680252517,26.69092645456478,77.66076329342671,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,6.112440012654502
265.6035918367347,30.363389192303302,0.95,0.02,0.03,0.0,0.0,0.0,0.021996678444019858,0.0018202620617764262,0.9963307715517642,0.0006473840881791489,0.003021844360056552,0.0,0.0,0.0,0.9464494932254426,0.021483066040105924,0.032067440734451474,0.0,0.0,0.0,5.854513718521975,0.02201344430615152,0.0016985546221526605,309.1473760575555,82.3795680252517,28.3354077862525,77.71477162092778,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,5.714456343737815
267.7198367346939,32.24081133303994,0.95,0.02,0.03,0.0,0.0,0.0,0.021737134873509187,0.0019459577510098692,0.9960218558421629,0.0007205199947702929,0.003257624163066854,0.0,0.0,0.0,0.9465177690323263,0.021458776511427705,0.03202345445624611,0.0,0.0,0.0,5.4684897552117055,0.02175670268965897,0.001814002160366827,309.1473760575555,82.3795680252517,30.053931798870565,77.78206053021233,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,5.322275312539517
269.8360816326531,34.20681936804432,0.95,0.02,0.03,0.0,0.0,0.0,0.021468807077401834,0.0020804168707979744,0.9956844857670605,0.0008026104507891475,0.003512903782150456,0.0,0.0,0.0,0.9465931614899588,0.021431610861113625,0.0319752276489276,0.0,0.0,0.0,5.088687140784141,0.021491660768342868,0.0019371839265553566,309.1473760575555,82.3795680252517,31.848704664288686,77.86445782333317,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,4.936195915420863
271.95232653061225,36.264943370280996,0.95,0.02,0.03,0.0,0.0,0.0,0.021190873613969416,0.002224490323226247,0.9953149953182124,0.0008950321692442598,0.0037899725125432396,0.0,0.0,0.0,0.946675272019088,0.02140171748171427,0.03192301049919781,0.0,0.0,0.0,4.715423122351535,0.02121759462082982,0.0020687940755162427,309.1473760575555,82.3795680252517,33.72198927435264,77.96411851070451,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,4.5565446346963006
274.06857142857143,38.42051480451776,0.95,0.02,0.03,0.0,0.0,0.0,0.02090236965191792,0.0023792549470049652,0.9949063937180432,0.0010000054519359218,0.004093600830020851,0.0,0.0,0.0,0.9467378191364918,0.0213802359416929,0.03188194492181534,0.0,0.0,0.0,4.349049254332114,0.020933677459766115,0.0022096284196754996,309.1473760575555,82.3795680252517,35.67611035178654,78.08363169388441,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,4.183601201128678
