temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,18.124439297397362,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.2010921923598953,48.200405978524685,2.5234351452386212,1212.3601297136775,28.10456928032054,0.9739740514405801,0.0024881923366451802,0.009674955241361416,0.008165395983332636,0.005697404998080652,0.15739953196244552,0.31245598107722,0.14758258289255172,0.305898737586703,0.07666316648107978,16.972261979584673,0.7086467478758421,1.0000000008170615,1.7594527592451636,3.8588015880414765,4.845803734345916,3.374933009597247,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.682016277468,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.21837364115686234,48.200405978524685,2.5234351452386212,1211.5189885590153,29.7693626345265,0.9721675297704279,0.002845759540348796,0.010149127681093913,0.008887162654784316,0.005950420353345015,0.14731174786752127,0.3281681524811642,0.14316423797137187,0.30729261612242337,0.07406324555751914,16.760594861822305,0.7166092212407087,1.0000000006948953,1.739980798089792,3.8089374361402113,4.756041024305104,3.3344195602269298,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.239593257538637,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.23565508995382933,48.200405978524685,2.5234351452386212,1210.7048432599665,31.35963376916701,0.9704590978923257,0.003221305951320331,0.010570372805923677,0.009575965937649504,0.006173257412780883,0.13871842161049258,0.3433838463757216,0.13877088407891275,0.30759604873565927,0.07153079919921385,16.55990042906165,0.7242430675959597,1.00000000065319,1.7216009855280667,3.7626533246082934,4.671409041830269,3.2967361975719967,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.797170237609272,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.25293653875079636,48.200405978524685,2.5234351452386212,1209.9167924638712,32.87922814841546,0.9688401877102457,0.0036138863840642567,0.010945167715045851,0.010230768615433589,0.006369989575210718,0.13131249745842072,0.3581237298558027,0.13446942229591924,0.30700236369153583,0.06909198669832153,16.36937724667906,0.7315510618251068,1.0000000006793246,1.7041909356862792,3.719591801967493,4.591512353565098,3.2615973988456317,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,24.354747217679908,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.2702179875477633,48.200405978524685,2.5234351452386212,1209.1537683957793,34.3321759604079,0.9673028557531678,0.004022494691782883,0.011279244332106792,0.010851278187714872,0.006544127035227815,0.1248656624821758,0.37239785806597575,0.13030170511261308,0.3056737650297331,0.06676100930950236,16.188256533363276,0.7385706073082091,1.0000000007509382,1.6877760353608096,3.6793617619235963,4.515976588857432,3.2287770770445663,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.912324197750543,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.28749943634473035,48.200405978524685,2.5234351452386212,1208.4145827219365,35.72260468727293,0.9658397717163355,0.004446089553605512,0.011577644149268226,0.011437806873965213,0.006698687706825571,0.11920467447383232,0.38621082081958863,0.12629265574043264,0.3037475023063326,0.06454434665981383,16.015807230021057,0.7452955143306447,1.000000000837834,1.6721494900768397,3.64170892935972,4.444899086402627,3.1980652493804427,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.46990117782118,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.3047808851416973,48.200405978524685,2.5234351452386212,1207.697969236787,37.054660059125474,0.9644441992186412,0.004883617747739183,0.011844781341938851,0.011991139028119992,0.006836262663560643,0.11419573511186824,0.39956497560671794,0.12245569195698304,0.30134009645169774,0.06244350087273307,15.851339782716131,0.7517861267511187,1.000000000937535,1.6573847148717473,3.606398403373484,4.377439579826108,3.1692683461358464,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,29.027478157891814,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.32206233393866435,48.200405978524685,2.5234351452386212,1207.0026216553993,38.33243762647453,0.9631099712083946,0.005334034168796468,0.012084508174870447,0.012512411425426681,0.006959075022511875,0.1097338900801607,0.412462431510326,0.11879641460100221,0.2985504623440681,0.060456801464443,15.69420863050381,0.7580329128115445,1.0000000010419392,1.643280449393917,3.5732146518007797,4.313296076291868,3.1422090607607527,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.58505513796245,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.3393437827356313,48.200405978524685,2.5234351452386212,1206.327225565586,39.55992628436347,0.9618314614913599,0.005796318215622401,0.012300178891532267,0.013003009374244267,0.007069032027241177,0.10573566646256241,0.4249062012923425,0.11531514889772675,0.2954623784769002,0.05858060487046822,15.543813468794905,0.7640530259533705,1.0000000011026287,1.6298885211162752,3.541961046471055,4.252190383199764,3.116725858289764,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,32.142632118033085,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.35662523153259834,48.200405978524685,2.5234351452386212,1205.6704842497209,40.74096410105948,0.9606035534384827,0.0062694865056314,0.012494709847251144,0.013464479647387046,0.007167770561247848,0.102133850817944,0.43690079759922046,0.11200871127642084,0.2921465439843547,0.056810096322059994,15.399599421127066,0.7698664501972026,1.0000000010648702,1.6170751011515083,3.5124590573758905,4.193867774895714,3.0926722374920974,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
