T,P,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
280.8568275862,48.7682134226,0.97,0.01407,0.01261,0.00332,0.019685670647259443,0.003197533524286737,0.9716916444229129,0.012878924122821767,0.012067294699373924,0.003362136754891513,0.9016437845059323,0.06219916841589588,0.03453971523855585,0.0016173318396159196,0.019128401682803397,0.000253530258572914,0.00023755278905529471,6.618591682783997e-05,0.002883036227922485,0.00019888392619258385,0.0001104418973945998,5.171472777068243e-06,3.2251548231991425,0.019944288361938147,0.0027354393680900564,309.1473760575555,82.3795680252517,42.51836481580474,2.835468996328904,-0.07106923958651334,-0.1436131663025657
284.225862069,48.2017817856,0.97,0.01407,0.01261,0.00332,0.01933528481635835,0.0031927638152161484,0.985840108981738,0.003708507841409597,0.005278600162831837,0.005172783014020753,0.964447802533525,0.017701859514233878,0.015179766385355663,0.002670571566885439,0.01906149929055166,7.170505535735286e-05,0.00010206323758002914,0.00010001723286931185,0.003079254045593768,5.651785651908563e-05,4.846540883859799e-05,8.526504264696922e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.6039226231658303,-0.021432777716361873,-0.04504673272955184
284.225862069,48.3485093327,0.97,0.01407,0.01261,0.00332,0.01932611404917733,0.003204495110332469,0.9855216241001006,0.0039703238642030785,0.005568294492004624,0.004939757543691684,0.9626097307427343,0.018878731713470567,0.015962748359246853,0.0025487891845485614,0.019046303305289013,7.673093181175915e-05,0.00010761349441188731,9.546631766466956e-05,0.003084678175323547,6.049680346509495e-05,5.115254906467419e-05,8.167582479154146e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5936541059557854,-0.023159984765792174,-0.04813811831367909
284.225862069,48.4952368798,0.97,0.01407,0.01261,0.00332,0.01931728060435388,0.0032161821722460904,0.9851585593430724,0.00423811726226426,0.005855940710505775,0.0047473826841576946,0.9607403999592203,0.020075801721578843,0.016735714473058463,0.002448083846142336,0.019030584330611142,8.186890038931475e-05,0.00011312084990729949,9.170652344612488e-05,0.003089916146505423,6.456743559048924e-05,5.38251065280515e-05,7.873483622126621e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5836668086706363,-0.02488748630716575,-0.051233103038826666
284.225862069,48.6419644269,0.97,0.01407,0.01261,0.00332,0.019308714491791612,0.0032278365868605337,0.9847618342414737,0.004511221395910545,0.006140667671320929,0.004586276691294758,0.9588505566182511,0.021289635385522965,0.01749621219669814,0.002363595799527839,0.019014485099781632,8.710588594289832e-05,0.00011856839885451068,8.855510721256918e-05,0.0030950129079839787,6.87194640183117e-05,5.6474913859977765e-05,7.629300998265834e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.573907942125167,-0.026616082202595592,-0.054328251019428286
284.225862069,48.788691974,0.97,0.01407,0.01261,0.00332,0.019300364591223165,0.0032394668311091523,0.9843393720671832,0.004789138616321004,0.006421868549214611,0.004449620767281037,0.9569479621875245,0.022517660967619733,0.018242584558501133,0.002291792286354579,0.01899810876239231,9.24321213729014e-05,0.00012394440435675136,8.587930310120217e-05,0.003100001182603981,7.294521581876534e-05,5.909624759096842e-05,7.424185095437467e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5643388997621592,-0.028346283988294196,-0.0574210633279022
284.225862069,48.9354195211,0.97,0.01407,0.01261,0.00332,0.019292192911323672,0.003251079216718213,0.983897014155258,0.005071488791375752,0.006699120211777617,0.004332376841588697,0.9550383051749668,0.023757906846675985,0.01897372522549241,0.0022300627528647784,0.018981531001958596,9.784014011083675e-05,0.0001292407194617613,8.35810497924803e-05,0.0031049051851241207,7.723883718195563e-05,6.168508374432045e-05,7.250110667816085e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5549309232260797,-0.030078348605619976,-0.06050963632215378
284.225862069,49.0821470682,0.97,0.01407,0.01261,0.00332,0.019284170722968803,0.003262678527157202,0.9834391343458018,0.0053579746056710165,0.006972129145104974,0.004230761903422199,0.9531258138240489,0.025008824978667195,0.019688914459336883,0.002176446737947029,0.018964808162373094,0.00010332409702509133,0.00013445172873679083,8.158673483382613e-05,0.0031097431264429575,8.159575624733013e-05,6.42385984295134e-05,7.101046037401109e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5456621918858837,-0.03181270096638489,-0.06359283222236511
284.225862069,49.2288746153,0.97,0.01407,0.01261,0.00332,0.019276275931156425,0.0032742684511979643,0.9829690559216012,0.005648357974667514,0.00724069478781193,0.004141891315919367,0.951213671761167,0.02626917103868212,0.020387708010544854,0.002129449189605985,0.018947982753733116,0.00010887930687763885,0.0001395736306631489,7.984023988252231e-05,0.0031145289157957653,8.601231797108013e-05,6.675482913116302e-05,6.972388299955948e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5365158494237505,-0.03354893960130134,-0.06666911389131602
284.225862069,49.3756021624,0.97,0.01407,0.01261,0.00332,0.019268491171816296,0.0032858518488223204,0.9824893345619244,0.005942446023573874,0.007504686340727038,0.0040635330737746845,0.9493042945337091,0.02753792836908185,0.02106986367660124,0.0020879134206077533,0.01893108706941011,0.00011450196874422805,0.00014460398250354926,7.829815115841105e-05,0.003119273271288557,9.048555284428423e-05,6.923245051619444e-05,6.860574173284921e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.527478599456634,-0.03528624974245087,-0.06973685080986547
284.225862069,49.5223297095,0.97,0.01407,0.01261,0.00332,0.01926080290548938,0.003297431081972077,0.9820019723227124,0.006240071483096732,0.007764017424108837,0.003993938770082108,0.9473995630906602,0.028814227089745684,0.021735277123238493,0.0020509326963556386,0.0189141464417096,0.00012018878695209094,0.00014954120936054566,7.692646746714414e-05,0.0031239847663819087,9.501292800872925e-05,7.167057836144323e-05,6.762809219995883e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5185399462739304,-0.037026569182510904,-0.07279736389592806
284.225862069,49.6690572566,0.97,0.01407,0.01261,0.00332,0.01925320001495548,0.003309007991701752,0.9815085394580405,0.00654109645531758,0.008018644571220318,0.0039317195154214574,0.945500916907513,0.030097336414754528,0.022383959464354584,0.002017787213377842,0.018897180226572476,0.00012593703837134566,0.0001543845677785417,7.569818223311315e-05,0.003128670090208295,9.959232672535889e-05,7.406870075347739e-05,6.676874014620887e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.509691260034974,-0.03876874224231708,-0.07584907711795852
284.225862069,49.8157848037,0.97,0.01407,0.01261,0.00332,0.019245673484410638,0.0033205841113828297,0.9810102887176828,0.006845399255904082,0.008268551188534229,0.0038757608378787874,0.9436094854393042,0.03138661503354302,0.023016000333987114,0.0019878991931656415,0.018880203701507933,0.0001317443189495575,0.00015913383636366528,7.459162758948093e-05,0.0031333346646998813,0.00010422189519047243,7.642656501661951e-05,6.600986475856576e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.5009254668854317,-0.04051199123741078,-0.0788909119143737
284.225862069,49.9625123508,0.97,0.01407,0.01261,0.00332,0.019238215854173468,0.0033321607190683446,0.9805082265664752,0.007152872028889631,0.00851374260163551,0.003825158802999514,0.9417261549138949,0.03268149485678996,0.02363155024746644,0.001960799981848765,0.018863228909478672,0.00013760849606905845,0.00016378921789713633,7.358923072859646e-05,0.0031379829015233513,0.00010889999340222963,7.874412346529749e-05,6.5337006774663785e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.4922366589232086,-0.04225775704010104,-0.0819241057424378
284.225862069,50.1092398979,0.97,0.01407,0.01261,0.00332,0.019230820874880376,0.0033437388947166456,0.9800031679951332,0.007463417698281313,0.008754241121630799,0.0037791731849547605,0.9398516229048856,0.033981465511629054,0.024230805799669415,0.0019361057838160741,0.018846265380529706,0.0001435276488700599,0.00016835124290559377,7.267660257501616e-05,0.0031426184267696277,0.00011362514793070634,8.10214878026803e-05,6.473832213631664e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.4836198365979762,-0.044005060114217454,-0.08494755060453896
284.225862069,50.255967445,0.97,0.01407,0.01261,0.00332,0.01922348324902539,0.003355319562933751,0.9794957775289392,0.007776947706481855,0.008990082319582595,0.003737192444996287,0.9379864391472149,0.035286062816796734,0.024813998523653347,0.0019134995123350582,0.018829320671818663,0.00014950002396410037,0.00017282069687785532,7.184185636477036e-05,0.003147244249037219,0.0001183960168681073,8.325889468102329e-05,6.420402347402013e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.4750707163320125,-0.045752508840198214,-0.08795978451614728
284.225862069,50.4026949921,0.97,0.01407,0.01261,0.00332,0.019216198435573373,0.003366903525278357,0.9789866002792694,0.008093380318682399,0.009221312173593172,0.00369870722845509,0.9361310364333215,0.03659486011928171,0.025381386393604186,0.0018927170537926614,0.018812400776733792,0.00015552400221836504,0.0001771985645641348,7.107509205708263e-05,0.0031518628866898323,0.00012321136354267795,8.545667932507806e-05,6.3725957207689775e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.466585585178477,-0.047502466409907296,-0.09096314561916596
284.225862069,50.5494225392,0.97,0.01407,0.01261,0.00332,0.019208962500635664,0.0033784914849194114,0.9784760857189656,0.008412639340420726,0.00944798485601067,0.0036632900846028655,0.9342857542581712,0.037907461718240325,0.025933247267206628,0.001873536756381931,0.01879551043834438,0.00016159807362151407,0.0001814859868056826,7.036800186408689e-05,0.003156476465242741,0.0001280700366299835,8.761525506856719e-05,6.3297279781198876e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.4581611898075586,-0.0492530419327184,-0.09395575348980634
284.225862069,50.6961500864,0.97,0.01407,0.01261,0.00332,0.019201772002206855,0.003390084065652089,0.9779646060785752,0.008734653139153442,0.009670160995743877,0.003630579786527715,0.9324508571057927,0.03922349782420536,0.02646987376748309,0.0018557713025189415,0.01877865339214884,0.0001677208180963848,0.00018568422666490753,6.971356529672602e-05,0.0031610867926779806,0.00013297095497297797,8.973509727896665e-05,6.291220722163886e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.449794650847708,-0.051003884176973546,-0.09693729528858253
284.225862069,50.8428776335,0.97,0.01407,0.01261,0.00332,0.019194623900345438,0.003401681826690912,0.9774524707201143,0.009059353892314128,0.009887906298157317,0.0036002690894142817,0.9306265487276731,0.040542620661409255,0.02699156924775784,0.0018392613631599138,0.018761832555936005,0.00017389089074310024,0.00018979464255498661,6.910581111134628e-05,0.00316569541824301,0.00013791309591033936,9.181673058396713e-05,6.256581953595833e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.441483396154254,-0.052755484091036475,-0.09990832234378111
284.225862069,50.9896051806,0.97,0.01407,0.01261,0.00332,0.01918751548656727,0.0034132852742718455,0.976939937471449,0.009386677005290391,0.010101290437160258,0.0035720950861003902,0.9288129833932962,0.041864501427602764,0.027498644580900525,0.0018238705982004573,0.01874505017967949,0.00018010701040641427,0.00019381866669732634,6.853962978404208e-05,0.003170303678768838,0.00014289548623756918,9.386071861042305e-05,6.225390655015003e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.433225108358573,-0.05450743724994478,-0.10286850791234103
284.225862069,51.1363327277,0.97,0.01407,0.01261,0.00332,0.019180444327894845,0.003424894870834695,0.9764272216412866,0.009716560657799498,0.010310386156906355,0.003545831544007637,0.927010274831159,0.04318882790196698,0.027991415583058944,0.001809481683815094,0.01872830796493174,0.00018636795075553658,0.00019775778768164003,6.80106245259319e-05,0.0031749127354802975,0.00014791719515880908,9.586765565782093e-05,6.197284537767642e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.425017683294764,-0.05625991183235213,-0.10581811142795106
284.225862069,51.2830602748,0.97,0.01407,0.01261,0.00332,0.019173408222157653,0.0034365110423310087,0.9759145032465307,0.010048945448633271,0.01051526853719508,0.003521282767640907,0.9252185033877987,0.0445153025493102,0.028470200932359493,0.0017959931305316392,0.018711607160669934,0.00019267253328883888,0.00020161353622925182,6.751499196962823e-05,0.0031795236034611396,0.0001529773287634102,9.783815988143598e-05,6.171950225022615e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.4168591967793716,-0.05801198025335852,-0.10875630714634088
284.225862069,51.4297878219,0.97,0.01407,0.01261,0.00332,0.019166405162038963,0.003448134184083871,0.9754019328509327,0.010383774115400538,0.01071601438757226,0.0034982786460945213,0.9234377218047071,0.04584364100328927,0.028935320476450657,0.0017833167155530195,0.018694948640856898,0.00019901962180685943,0.00020538747347444877,6.704942590075671e-05,0.003184137175427342,0.00015807502566631072,9.97728676622715e-05,6.149115327946539e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.408747877873074,-0.05976388048105763,-0.11168344305054712
284.225862069,51.576515369,0.97,0.01407,0.01261,0.00332,0.019159433305952194,0.0034597646655204263,0.9748896363149195,0.010720991312377118,0.010912701744125723,0.003476670628577614,0.9216679599107537,0.047173570843404705,0.02938709384970349,0.00177137539613818,0.01867833296763969,0.0002054081180231823,0.00020908118125432498,6.661103903499568e-05,0.0031887542410415225,0.0001632094535504362,0.00010167242892353677,6.128542004931122e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.400682087199826,-0.06151515431079524,-0.11459917716822288
284.225862069,51.7232429161,0.97,0.01407,0.01261,0.00332,0.019152490954292646,0.0034714028340127445,0.9743777186851417,0.011060543433494979,0.011105409448987032,0.0034563284323762913,0.9199092284575549,0.048504830600549484,0.0298258393392226,0.0017601016026731133,0.01866176044318148,0.0002118369580595735,0.0002126962540154402,6.61972990361514e-05,0.0031933755027020332,0.00016837980641005556,0.00010353750320898614,6.110021691669819e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.392660299245527,-0.06326617700814419,-0.11750400561842955
284.225862069,51.8699704632,0.97,0.01407,0.01261,0.00332,0.019145576529958384,0.0034830490180124706,0.9738662673996454,0.011402378470260936,0.011294216796941713,0.0034371373331518727,0.918161522274049,0.04983716894008054,0.03025187295223602,0.00174943583363442,0.018645231152444826,0.00021830510962593056,0.000216234292031789,6.580597585583624e-05,0.0031980015885334618,0.00017358530233726912,0.00010536875637932369,6.093370762416195e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.384681087813454,-0.06501614952957269,-0.12039725352383579
284.225862069,52.0166980103,0.97,0.01407,0.01261,0.00332,0.019138688562277874,0.0034947035296256515,0.9733553549443881,0.01174644589702033,0.011479203237164712,0.0034189959214268443,0.9164248228752163,0.051170343984279984,0.030665507648261786,0.0017393254922419199,0.018628744998706082,0.00022481156973671888,0.00021969689569918742,6.543509813588665e-05,0.003202633063138581,0.00017882518173402198,0.00010716685781614288,6.0784269369057116e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.3767431139955937,-0.06676532494461451,-0.12327930035645984
284.225862069,52.1634255574,0.97,0.01407,0.01261,0.00332,0.019131825673667436,0.0035063666667400706,0.9728450410667614,0.01209269657781409,0.011660448120707675,0.003401814234716847,0.914699100629351,0.05250412274537596,0.031067052707408078,0.0017297239178648248,0.018612301733181118,0.00023135536285129394,0.0002230856607222223,6.508291691280311e-05,0.0032072704365438778,0.00018409870586081543,0.00010893247804711255,6.065046288264261e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.3688451161594886,-0.06851344178595209,-0.12615001240020174
284.225862069,52.3101531045,0.97,0.01407,0.01261,0.00332,0.01912498656849903,0.0035180387147820515,0.9723353746297589,0.012441082689933028,0.011838030486057112,0.0033855121942508795,0.9129843165687501,0.053838280644568984,0.031456813211328746,0.001720589575352106,0.01859590097987061,0.00023793553934255493,0.0002264021740433243,6.474787524253774e-05,0.0032119141716776952,0.00018940515564489486,0.00011066628672112204,6.0531007383391186e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.3609859015676244,-0.07025978272633937,-0.12900880069362275
284.225862069,52.4568806516,0.97,0.01407,0.01261,0.00332,0.019118170023762066,0.003529719948191207,0.9718263951723344,0.012791557660736521,0.012012028876837617,0.0033700182900916276,0.9112804239079264,0.05517260110015913,0.031835089618760054,0.0017118853731544717,0.01857954225648447,0.00024455117422671695,0.00022964801039772125,6.442858265315965e-05,0.0032165646906639474,0.00019474383069682783,0.00011236895087979217,6.042475950640087e-06,2.7000960617786407,0.01939858292680985,0.003048205874955109,309.1473760575555,82.3795680252517,46.25819389079191,2.3531643393155637,-0.07200553272269383,-0.13185697856642475
287.5948965517,52.420422626,0.97,0.01407,0.01261,0.00332,0.01872273464793691,0.003577435786187424,0.9850414506551874,0.004209311393708003,0.005749729160938407,0.004999508790166047,0.9645357614215965,0.01765217809753223,0.015102190243908995,0.002709870236962281,0.018442669697835916,7.880982027493243e-05,0.00010765065337775473,9.360447644830699e-05,0.0034505647499671545,6.314953363026564e-05,5.402711582837062e-05,9.69438676163306e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.1025772009316857,-0.02512142789328653,-0.04627171608447833
287.5948965517,52.5564751377,0.97,0.01407,0.01261,0.00332,0.018713689811207412,0.0035890159559798995,0.9847150875265714,0.004458610703783917,0.006010314657083204,0.004815987112561563,0.9630125213384515,0.018633980845772974,0.01574386926331859,0.002609628552456805,0.018427652700388215,8.34370576995414e-05,0.00011247516416040853,9.012488895924953e-05,0.0034562673048921357,6.687765457890302e-05,5.6504997994911924e-05,9.3659985139482e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.094295930126807,-0.026756915139183768,-0.048913902764924355
287.5948965517,52.6925276494,0.97,0.01407,0.01261,0.00332,0.01870489233151953,0.0036005605319225794,0.9843588391805106,0.004712650400381977,0.006268928711789368,0.004659581707318097,0.9614690033098148,0.019629468802436198,0.016377411661339446,0.00252411622640954,0.018412326102451,8.81496183352373e-05,0.00011725963658799156,8.715697414530295e-05,0.003461827345984259,7.067709063265736e-05,5.8967862042867414e-05,9.088233262795547e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0861935593401206,-0.028388777504545715,-0.05155285527230857
287.5948965517,52.828580161,0.97,0.01407,0.01261,0.00332,0.018696298127810995,0.0036120779853193495,0.9839790386175276,0.0049709992064458485,0.006525041801039552,0.004524920374987087,0.9599114392524646,0.02063667634729524,0.017001465830808648,0.0024504185694316015,0.018396765457510143,9.293928315682345e-05,0.00012199412680866426,8.45992603353649e-05,0.0034672749775800393,7.454128432422567e-05,6.141062044562306e-05,8.851102969461622e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.078241789424711,-0.030018070934860308,-0.05418747624411813
287.5948965517,52.9646326727,0.97,0.01407,0.01261,0.00332,0.018687873390234287,0.0036235748260510653,0.9835805115571619,0.005233319461435401,0.0067782664902477805,0.004407902491154988,0.9583445588606914,0.021654059661566864,0.017615071154864204,0.0023863103228775467,0.018381028069082112,9.779961150595387e-05,0.00012667138597501824,8.237432367120272e-05,0.0034726332181706145,7.846510547146154e-05,6.38295283958642e-05,8.646974013124868e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0704188892150897,-0.03164361741958954,-0.05681497984669903
287.5948965517,53.1006851844,0.97,0.01407,0.01261,0.00332,0.018679591854521213,0.0036350561218322043,0.9831669777378396,0.005499342248085818,0.007028319617396029,0.004305360396678556,0.956771990035254,0.02268038488892818,0.018217552863777135,0.002330072212040621,0.018365157868985987,0.00010272546866256823,0.0001312861418760825,8.042237499657497e-05,0.003477919879575231,8.2444471936009e-05,6.622182706227488e-05,8.469943258689365e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0627079439523643,-0.033267940392585515,-0.05943668117766476
287.5948965517,53.236737696,0.97,0.01407,0.01261,0.00332,0.018671432855989337,0.0036465258696240566,0.9827413368367368,0.005768849623436665,0.007274995392940816,0.004214818146885651,0.9551965441263816,0.02371464835003905,0.018808447329203313,0.0022803601943760235,0.018349188885552332,0.00010771268840029705,0.0001358345880069262,7.869669402978082e-05,0.003483148908732347,8.647607869745485e-05,6.858548975340138e-05,8.315392440853112e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.055095608352234,-0.034888774471992345,-0.06204940209848431
287.5948965517,53.3727902077,0.97,0.01407,0.01261,0.00332,0.018663379931209065,0.003657987262924831,0.9823058736115678,0.006041661849986602,0.00751814611087809,0.004134318427567568,0.9536204205572646,0.024756019267878324,0.019387448551826024,0.0022361116230311165,0.018333147727870924,0.00011275783052219139,0.00014031401724565965,7.716035557029237e-05,0.0034883313520634946,9.05572031626206e-05,7.091903986319005e-05,8.179667835525995e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0475712126816146,-0.036507780484527075,-0.0646541117616044
287.5948965517,53.5088427194,0.97,0.01407,0.01261,0.00332,0.018655419621828352,0.0036694428175097736,0.9818624002406285,0.006317631891618808,0.0077576715258317885,0.004062296341920767,0.9520453409349692,0.025803807956999644,0.01995437395956679,0.0021964771484644587,0.018317055087384505,0.00011785807395439408,0.00014472261760270144,7.578384288675021e-05,0.0034934759382374662,9.46855977722139e-05,7.322143420383643e-05,8.059847296257257e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.040126044989074,-0.0381241419741567,-0.06724948308042888
287.5948965517,53.6448952311,0.97,0.01407,0.01261,0.00332,0.018647541426072847,0.0036808947689051076,0.9814123885673276,0.006596624451153534,0.007993495829437315,0.003997491152081574,0.9504727101208031,0.026857399400001293,0.020509118982434738,0.00216077149676075,0.018300928171870342,0.0001230108277251306,0.00014905904461857289,7.454338185880081e-05,0.003498590026670725,9.885926095785993e-05,7.549190877729647e-05,7.953572499225904e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.032753150394115,-0.03973773667150726,-0.06983497191887955
287.5948965517,53.7809477427,0.97,0.01407,0.01261,0.00332,0.018639736257022352,0.003692344817899162,0.9809570169796861,0.006878531200711244,0.008225578391266397,0.0039388734283363,0.9489036220138298,0.027916281734053874,0.021051660324161215,0.00212843592795512,0.018284780075976746,0.00012821400741695686,0.00015332261177466785,7.341956185398206e-05,0.00350367937142851,0.00010307653819574687,7.772998890609006e-05,7.858919368815481e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0254465895464953,-0.04135011705893277,-0.07241184404870982
287.5948965517,53.9170002544,0.97,0.01407,0.01261,0.00332,0.01863199666390355,0.0037037944355889914,0.9804972518064682,0.007163254208223414,0.008453896362950391,0.0038855976223580754,0.947338966342579,0.02897999756281558,0.021582024882253425,0.0020990112123521524,0.018268621524624717,0.00013346572851031174,0.00015751296883147805,7.239644193704724e-05,0.0035087487921562706,0.00010733595371653888,7.993538366763339e-05,7.774306048548806e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.018201428920681,-0.042960624913863654,-0.0749792197285748
287.5948965517,54.0530527661,0.97,0.01407,0.01261,0.00332,0.018624316370300445,0.003715244869394243,0.9800338876816294,0.0074507061956649925,0.008678443160693603,0.0038369629620120076,0.9457794628523813,0.030048138939349052,0.022100281483690164,0.002072116724579332,0.018252461177798156,0.00013876430937022246,0.0001616300710264278,7.146081210563672e-05,0.003513802296940753,0.00011163619402926194,8.210795739444847e-05,7.698421029779368e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.0110134832807667,-0.04456930668688974,-0.07753698410945686
287.5948965517,54.1891052777,0.97,0.01407,0.01261,0.00332,0.01861669003720744,0.0037266971885172415,0.9795675822364319,0.007740808405136551,0.008899225145799194,0.003792384212632304,0.9442256958787022,0.03112033779451567,0.022606531752153956,0.0020474345746281913,0.018236306048992363,0.00014410823071583725,0.00016567411611066577,7.06016413885746e-05,0.0035188432461568954,0.0001159760753645284,8.42476983228779e-05,7.630168672939875e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,2.003879165437789,-0.0461750010942259,-0.08008386222603914
287.5948965517,54.3251577894,0.97,0.01407,0.01261,0.00332,0.018609113080456756,0.0037381523189664607,0.9790988828486963,0.008033488963196953,0.00911625904748405,0.0037513691406226013,0.942678140999048,0.0321962585910591,0.02310090303477954,0.0020246973751133525,0.01822016182788027,0.0001494961045467334,0.00016964549548536767,6.980965254438187e-05,0.0035238744788145837,0.00012035451871421142,8.635469424968048e-05,7.568627187985284e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,1.9967953705789836,-0.04777842468122406,-0.08262049483892309
287.5948965517,54.4612103011,0.97,0.01407,0.01261,0.00332,0.018601581528767404,0.0037496110707843345,0.9786282474616648,0.00832868161688942,0.009329569940518732,0.0037135009809270195,0.941137185771225,0.03327559263700093,0.023583542868116633,0.0020036787236575285,0.01820403313151292,0.00015492665012371487,0.00017354475587689686,6.907699125387168e-05,0.003528898410894598,0.00012477053053860837,8.842911342660706e-05,7.513015924521294e-06,2.200129958883785,0.0188062836665536,0.0034054792163402377,309.1473760575555,82.3795680252517,50.24109828112647,1.9897593863941474,-0.04937996723593052,-0.08514722627726345
