temperature,pressure,z_carbon dioxide,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.43793103448274,3.4128514009957733,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.04051343068608468,6.028094807550575,2.7191479755500216,1207.2610326017298,8.842063151750493,0.9795691685517498,0.002430083819966574,0.0180007476282836,0.8244198053591755,0.17205397792615443,0.0035262167146700566,19.11460034067069,0.6247059050703925,1.0000000004625298,3.7615997239541215,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.5239367252774816,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.041832107375088814,6.028094807550575,2.7191479755500216,1207.1457577119422,9.065289269490558,0.9792732765319851,0.0028724353184620033,0.01785428814955295,0.7996098381796036,0.19699470000777528,0.0033954618126210054,19.07994751804345,0.6257314915158759,1.000000000482098,3.75369835309524,1.0000000000019145,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.6350220495591903,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.04315078406409296,6.028094807550575,2.7191479755500216,1207.022503090146,9.288625377421791,0.9789387299362512,0.0033152202212731697,0.01774604984247562,0.7762711035133184,0.2204493366306224,0.003279559856059073,19.045730866576463,0.6267811667820105,1.000000000497805,3.7459402525994605,1.0000000000094416,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.746107373840899,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.044469460753097094,6.028094807550575,2.7191479755500216,1206.8941308640692,9.512102954833528,0.9785795242580511,0.0037583160356565184,0.017662159706292455,0.7542850084326742,0.24254022991182386,0.0031747616555018498,19.01180907139089,0.6278214719531903,1.000000000508991,3.738278962072386,1.0000000000191462,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.8571926981226072,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.04578813744210123,6.028094807550575,2.7191479755500216,1206.7622684105359,9.73573958806579,0.9782036190537665,0.004201654100730067,0.017594726845503415,0.7335419695238198,0.263379262027928,0.003078768448252115,18.97810167172857,0.6288527212457815,1.0000000005178067,3.730688139874586,1.0000000000294,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.968278022404316,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.047106814131105366,6.028094807550575,2.7191479755500216,1206.6279086923432,9.95954576296257,0.9778158721655609,0.004645193306367607,0.017538934528071436,0.7139422803225733,0.2830676722553166,0.0029900474221100436,18.944559489463664,0.6298751773640561,1.0000000005311362,3.7231517777071965,1.000000000039655,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.079363346686025,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.04842549082010951,6.028094807550575,2.7191479755500216,1206.4916916339887,10.183528045759221,0.9774194151711313,0.005088907788333602,0.01749167704053515,0.6953957484562753,0.3016967436472824,0.002907507896442277,18.911150757359426,0.6309052347098543,1.000000000543057,3.715659614804328,1.0000000000496523,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.190448670967733,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.04974416750911364,6.028094807550575,2.7191479755500216,1206.3540480418392,10.407690707529554,0.9770163569899707,0.0055327806472809755,0.017450862362748384,0.6778209315769815,0.31934873500816124,0.0028303334148571803,18.877854036060803,0.631946015912827,1.0000000005534488,3.7082047922984698,1.0000000000593756,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.301533995249441,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.051062844198117775,6.028094807550575,2.7191479755500216,1206.215278470028,10.6320366120674,0.9766081694850558,0.0059768005144889835,0.017415030000455186,0.6611442787339232,0.33609783326840387,0.002757887997673118,18.84465431714355,0.6329779952944633,1.0000000005628866,3.7007825682161486,1.0000000000688258,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.41261931953115,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.05238152088712192,6.028094807550575,2.7191479755500216,1206.0755989184015,10.85656772844147,0.9761959109162645,0.006420959570015722,0.017383129513719887,0.6452992944780831,0.35201104504004055,0.0026896604818763426,18.811540773398036,0.6340013748162101,1.0000000005723932,3.693389572769547,1.0000000000782683,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.5237046438128585,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.053700197576126055,6.028094807550575,2.7191479755500216,1205.935168563955,11.08128544003669,0.9757803615525815,0.006865252344712625,0.017354386102705913,0.6302257689391126,0.3671490013563896,0.002625229704497761,18.778505390147647,0.6350163474622889,1.0000000005815628,3.686023356536968,1.0000000000876108,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.634789968094567,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.05501887426513019,6.028094807550575,2.7191479755500216,1205.7941072561948,11.306190738375918,0.9753621092357744,0.007309674969566567,0.01732821579465904,0.615869086234869,0.3815666720436504,0.002564241721480505,18.745542102586686,0.6360506395281824,1.0000000005906913,3.6786821053983214,1.0000000000971443,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.745875292376276,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.056337550954134334,6.028094807550575,2.7191479755500216,1205.6525069276872,11.531284348115761,0.9749416051896842,0.007754224688682296,0.017304170121633548,0.6021796108677996,0.3953139948262348,0.0025063943059655406,18.712646227879524,0.6370837532221906,1.000000000600055,3.67136445474527,1.0000000001068732,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.856960616657984,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.05765622764313847,6.028094807550575,2.7191479755500216,1205.5104392520486,11.75656680978682,0.9745192014798876,0.008198899536060235,0.01728189898405219,0.589112146448359,0.4084364275205661,0.0024514260310749066,18.679814093226806,0.6381083774890343,1.000000000610425,3.6640693646384013,1.000000000117192,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.968045940939692,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.0589749043321426,6.028094807550575,2.7191479755500216,1205.3679609142177,11.982038536127707,0.9740951767955821,0.008643698114749772,0.017261125089668032,0.5766254594759155,0.42097543217825023,0.002399108345834481,18.647042768993046,0.6391246940713493,1.0000000006225085,3.65679603411235,1.0000000001279898,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.079131265221401,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.060293581021146736,6.028094807550575,2.7191479755500216,1205.2251173179989,12.207699850682086,0.9736697545890266,0.00908861944364754,0.01724162596732593,0.5646818605811026,0.43296889975032427,0.002349239668573211,18.614329888730605,0.6401359132582557,1.00000000063589,3.6495438407787257,1.0000000001396878,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.19021658950311,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.06161225771015088,6.028094807550575,2.7191479755500216,1205.081945246026,12.433551014868309,0.9732431160907674,0.009533662848730803,0.017223221060501785,0.5532468361383054,0.4444515229816526,0.0023016408800419705,18.581673516711696,0.6411703717786658,1.0000000006505705,3.642312297586573,1.000000000152291,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.301301913784818,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.06293093439915501,6.028094807550575,2.7191479755500216,1204.9384748015098,12.659592247470652,0.9728154098122157,0.00997882788540583,0.017205762302378438,0.5422887237926511,0.4554551243943602,0.002256151812988826,18.54907205097132,0.6421964315308444,1.000000000666674,3.635109110811411,1.0000000001657867,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.412387238066527,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.06424961108815916,6.028094807550575,2.7191479755500216,1204.7947308486093,12.885823738296038,0.9723867585948206,0.01042411428100897,0.01718912712417047,0.5317784262631521,0.46600894526871384,0.002212628468134026,18.516524149549767,0.6432142685168132,1.0000000006842564,3.6279557634635817,1.0000000001806177,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
