T,P,z_carbon dioxide,z_nitrogen,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
286.8094827586,52.9036839179,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018893699137943833,0.003578497848036598,0.9712839390159116,0.005615923624092364,0.008225827905614852,0.014874309454381278,0.9374476430335739,0.03291563008888619,0.021762134942141898,0.007874591935398065,0.01835114652128362,0.0001061055713352723,0.00015541631760918964,0.00028103072771575336,0.003354654373242625,0.00011778851143984793,7.787575305913684e-05,2.8179210294988325e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.218628657533442,-0.0509579348350484,-0.08209868396116704
286.8094827586,53.1423668914,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01888104091616353,0.0035976341470691283,0.9708784199172632,0.00597354740550472,0.008516961751793563,0.014631070925438599,0.9350285744528869,0.03479749208303613,0.022433989200614454,0.0077399442634624865,0.018331195171078042,0.0001127867929779771,0.00016080910331701408,0.00027624984879049677,0.003363890727937075,0.00012518864575029843,8.070928560311061e-05,2.7845487778644457e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.2066810717802348,-0.054389681843897364,-0.08683577452487823
286.8094827586,53.381049865,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.0188686979655318,0.003616734299643435,0.9704479944280778,0.006337550718669924,0.00879793857731525,0.01441651627593708,0.932610291077299,0.03669482468577234,0.023074224014570877,0.007620660222357754,0.018311090098119487,0.00011958133035182179,0.000166005645734662,0.0002720208913258301,0.003373003627939715,0.00013271543106043547,8.345333743115473e-05,2.7561903212129657e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1950078657630145,-0.0578186720641205,-0.09155175686490269
286.8094827586,53.6197328385,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01885662856508248,0.0036358065193646534,0.9699976678637643,0.006707510721621576,0.009068866493432816,0.014225954921181299,0.9301974051416364,0.038604867453536716,0.0236834826259562,0.007514244778870662,0.018290885731903246,0.0001264810382739264,0.00017100824697298462,0.000268253547932323,0.0033820177899100455,0.0001403598287667771,8.610856053271105e-05,2.7320340155119762e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1835774784730364,-0.061243801827144395,-0.09624493488388985
286.8094827586,53.858415812,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018844798384543716,0.003654857653607369,0.9695313845788547,0.007083054872385836,0.00932993264856249,0.014055627900196889,0.9277934823389528,0.04052521288319558,0.024262606550057908,0.007418698227793874,0.018270623469876034,0.0001334787410167711,0.00017582069970353207,0.0002648754739473779,0.0033909531098935547,0.0001481138844702153,8.867637324594342e-05,2.7114285997655864e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.172363754801524,-0.06466393851452823,-0.10091388767627274
286.8094827586,54.0970987856,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018833178852307418,0.0036738934823780205,0.9690522735464921,0.007463851388381325,0.009581379615661734,0.013902495449464808,0.9254012866477584,0.042453740542114565,0.024812569471634644,0.007332403338492351,0.01825033478493622,0.00014056804812442853,0.00018044783595360997,0.00026182818329316073,0.003399825755599434,0.00015597052068024223,9.115873726289036e-05,2.6938468835453887e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1613447622776514,-0.06807803675769275,-0.10555750368172223
286.8094827586,54.3357817591,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018821745931031666,0.0036929189427452555,0.968562832022233,0.007849602058901582,0.009823487845357548,0.013764078073507855,0.923022963234081,0.04438856719889741,0.025334428676219697,0.007254040890801973,0.01823004354256297,0.00014774321561234865,0.00018489519238189747,0.0002590639804744486,0.003408648985515995,0.00016392338065012894,9.355799156204033e-05,2.6788585017091274e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1505019050579177,-0.0714851179637872,-0.11017489945787728
286.8094827586,54.5744647327,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018810479191496983,0.003711938298718279,0.9680650639888175,0.008240036770781256,0.010056562571856316,0.01363833666854505,0.9206601761531886,0.046328008606594966,0.025829289294354643,0.007182525945861548,0.018209767742176846,0.0001549990402139508,0.0001891687609958906,0.00025654364811029696,0.003417433767967738,0.0001719667094501699,9.587672816038903e-05,2.6661093139981212e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1398192544295824,-0.07488389409788798,-0.11476499824578346
286.8094827586,54.8131477062,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01879936110583106,0.003730955270932448,0.9675605853744431,0.008634909286004583,0.010280924013001637,0.013523581326550715,0.9183142128584827,0.048270549815611505,0.026298277974789896,0.007116959351115805,0.01818952083622344,0.000162330777783694,0.00019327480302202754,0.0002542346888019007,0.0034261892528365382,0.00018009526226536306,9.811769882648908e-05,2.655305700405749e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1292830379884102,-0.0782735123784093,-0.11932724085557656
286.8094827586,55.0518306797,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018788376503139876,0.0037499731365782923,0.9670507046772955,0.00903399394015141,0.010496900027708925,0.013418401354844116,0.9159860641546367,0.05021482177865334,0.026742523548188773,0.007056590518521218,0.018169312737103756,0.00016973407947464878,0.0001972197098364147,0.00025210997672505347,0.003434923134059968,0.0001883042327280166,0.00010028374491002029,2.6462024880287648e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1188812459440136,-0.08165339651469372,-0.12386140153026837
286.8094827586,55.2905136533,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018777512146305516,0.0037689948071232622,0.9665364852426339,0.009437083022522108,0.010704820620862681,0.013321611113981415,0.9136764858457546,0.052159582634671804,0.02716314290881937,0.00700078861075429,0.018149150591491,0.00017720494108110246,0.00020100989923227074,0.0002501467145011446,0.00344364193054328,0.0001965891960917947,0.00010237774456848728,2.6385935919700595e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.1086033246088394,-0.08502275315232666,-0.12836707529888258
286.8094827586,55.5291966268,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01876675639990116,0.0037880228893469943,0.9660187937400374,0.009843984665584985,0.010905013847639727,0.013232207746737877,0.9113860466256817,0.054103702508841715,0.027561230815729455,0.006949020049747065,0.018129039379845644,0.0001847396622233959,0.00020465173841620362,0.00024832561941591475,0.0034523512056495492,0.0002049460635019128,0.00010440257318855891,2.632304700697307e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.098439935333913,-0.08838028996532055,-0.13284338168769638
286.8094827586,55.7678796004,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01875609896717579,0.0038070597337261877,0.9654983381762204,0.010254521118852679,0.011097802784818952,0.01314933792010804,0.9091151655434444,0.056046150984882734,0.027937852653171474,0.006900830818501315,0.01810898238347695,0.00019233481296619505,0.00020815148735026334,0.00024663028338238387,0.0034610557400602646,0.00021337104464488538,0.00010636107388266447,2.6271875138373084e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.0883827630068663,-0.09172559180818318,-0.1372903300482382
286.8094827586,56.0065625739,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01874553067986406,0.003826107473167331,0.9649756979097748,0.01066852731549137,0.01128350331969396,0.013072271455039834,0.9068641415103365,0.057985986629909635,0.02829403943301463,0.0068558324267391805,0.018088981550490917,0.00019998720610151123,0.00021151525765567111,0.0002450466656159604,0.003469759668980174,0.0002218606167836782,0.00010825603572074842,2.6231151682729697e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.0784243624255425,-0.09505786263211902,-0.14170755334873308
286.8094827586,56.2452455474,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018735043328705396,0.0038451680543013507,0.9644513475048265,0.011085849664984028,0.011462422568336282,0.013000380261853151,0.9046331766818704,0.05992234811867187,0.028630784500077198,0.006813690699380557,0.01806903778393123,0.00020769387380898996,0.00021474898346971085,0.0002435626874954652,0.0034784665918382775,0.00023041149872464172,0.00011009017792928311,2.6199785809148343e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.068558033867674,-0.09837630482352444,-0.14609468144826132
286.8094827586,56.483928521,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01872462952561836,0.0038642432630073094,0.9639256758040677,0.01150634502200537,0.011634857779351677,0.012933121394575052,0.9024223950943335,0.061854446617921145,0.02894904153091886,0.006774116756826439,0.018049151169662478,0.0002154520477309936,0.0002178584015016189,0.00024216790672326654,0.0034871796606301985,0.00023902062863034705,0.000111866138706372,2.6176835040391493e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.0587777213730405,-0.10168025195043162,-0.15045146935650378
286.8094827586,56.7226114945,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018714282590668242,0.003883334745412296,0.9633990012654561,0.011929879794967024,0.011801095612817957,0.01287002332675891,0.9002318575965116,0.06378155917976201,0.029249723513982275,0.006736859709744013,0.018029321157249298,0.0002232591417557162,0.00022084903817777047,0.00024085325348545842,0.003495901651531588,0.0002476851448793404,0.00011358646761555041,2.6161481385817122e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.049077928843606,-0.10496906598315281,-0.15477769118083717
286.8094827586,56.961294468,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018703996458632473,0.0039024440253325686,0.9628715843597632,0.01235632916631153,0.011961411708802433,0.012810674765122957,0.8980615738729076,0.06570302295157204,0.02953370247083335,0.0067017007046871425,0.01800954670398285,0.000231112736968388,0.0002237262022416857,0.0002396108154395522,0.0035046350233410915,0.00025640236936365097,0.00011525362075325333,2.6153011874573406e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.03945365024731,-0.10824218073566061,-0.15907318122756497
286.8094827586,57.1999774416,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018693765601150502,0.0039215725188694655,0.9623436376407242,0.012785576404061747,0.012116070479080166,0.012754715476133877,0.8959115121661743,0.06761823005891165,0.029801809733640876,0.006668448041273262,0.017989826389814213,0.00023901056837313103,0.0002264949815429439,0.0002384336614202134,0.003513381965449656,0.0002651697927736212,0.0001168699580640226,2.615080258216614e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.029900311076141,-0.11149903206788991,-0.16333776258448252
286.8094827586,57.4386604151,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018683584961403852,0.003940721546741554,0.9618153339624498,0.01321751224793476,0.012265325069721786,0.012701828719893669,0.8937816071746381,0.06952662304542936,0.03005483663485052,0.006636933145081953,0.01797015850926845,0.0002469505130626851,0.00022916024301938362,0.0002373156960533329,0.003522144437474392,0.0002739850615073014,0.00011843774231075287,2.615430544910764e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.020413718867763,-0.11473909833032381,-0.16757128649882636
286.8094827586,57.6773433887,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01867344989888897,0.003959892344763411,0.9612868132118914,0.013652034358736556,0.01240941745405662,0.01265173497531547,0.8916717664862869,0.07142769078724079,0.030293535498424947,0.00660700722804749,0.01795054114497489,0.0002549305796157779,0.00023172663510272459,0.0002362515391955747,0.0035309242021507154,0.0002828459659525228,0.00011995913931603159,2.616303734414178e-05,2.3142811429606804,0.018949069695770347,0.00331767793427744,309.1473760575555,82.3795680252517,49.29022458675526,2.0109900210736615,-0.11796207259246017,-0.17177380396685593
290.281862069,55.3186422058,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01837028186912881,0.003835631532674267,0.9715422702339906,0.003317497227638032,0.005756860171205727,0.019383372367165492,0.9571840879362451,0.017501813669475303,0.014443642982546136,0.010870455411733518,0.01784750535197172,6.094335917176403e-05,0.00010575514402621033,0.0003560780139591126,0.0036714054702623204,6.7130508389629e-05,5.540049247054336e-05,4.169506155177472e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.8420353774032792,-0.022183316583319623,-0.03905167343802174
290.281862069,55.5374969096,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01835094774344301,0.0038556953445298527,0.9718386500852082,0.00357481075205673,0.006063988189288629,0.018522550973446288,0.955739396949658,0.01873103394091818,0.015142624968227927,0.010386944141195767,0.017834160282771853,6.560116530369126e-05,0.00011127993037849124,0.0003399063649889723,0.0036850399434025655,7.22211603642289e-05,5.838534859395792e-05,4.004889216910015e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.8280635645680197,-0.02520857991639791,-0.04300040892992829
290.281862069,55.7563516133,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018332881674131614,0.0038755094421950875,0.9719841202035198,0.0038450800007373657,0.0063723348959150465,0.017798464899827948,0.9541648364059184,0.020015085178602534,0.015840466864788984,0.009979611550690163,0.017819269864826046,7.049139668108803e-05,0.00011682326163475034,0.00032629715098973056,0.0036978748329016676,7.756865159601307e-05,6.138987890326812e-05,3.8676078794138884e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.8149093787865505,-0.0282195794100375,-0.04695468588895335
290.281862069,55.975206317,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01831586831544545,0.003895119202379953,0.9720081351261128,0.004126859614265235,0.006679299561607092,0.017185705698014926,0.9524895712038206,0.021345427325679095,0.01653063515021079,0.009634366320289621,0.01780317300451159,7.558701725121205e-05,0.00012233717120980803,0.0003147711224728419,0.0037100604188626493,8.314298385925841e-05,6.438879440112307e-05,3.7527005256922795e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.802436990583787,-0.03121684904805333,-0.05090704546951663
290.281862069,56.1940610208,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01829972929905768,0.003914562577348833,0.9719346881338332,0.004418918709620645,0.00698288217851284,0.016663510978033345,0.950737296141878,0.022714835251767897,0.01720819195095506,0.00933967665539908,0.017786141689213195,8.086501618059908e-05,0.00012778485359399912,0.0003049377400698861,0.0037217206403668103,8.891864402721466e-05,6.736254423504407e-05,3.656074871976375e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7905348990277503,-0.03420222170921683,-0.05485300017544237
290.281862069,56.4129157245,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018284319340959115,0.003933870735461743,0.9717830073425846,0.004720223445213669,0.007281588898792617,0.016215180313409006,0.9489269409279616,0.024117271280495168,0.01786953160477976,0.009086256186763599,0.017768390836369434,8.630607283296895e-05,0.00013313889673510703,0.0002964835350216038,0.003732955923007742,9.48742277095319e-05,7.02964274364518e-05,3.5744157308017526e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7791128159335512,-0.03717676424128613,-0.058788725095495487
290.281862069,56.6317704282,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018269520990242098,0.003953069063510125,0.9715683780480914,0.005029908749525172,0.00757433404292636,0.015827379159457276,0.9470734975298781,0.025547705315667617,0.01851211372902487,0.008866683425429437,0.017750088876205074,9.189402347845252e-05,0.00013837945478434842,0.000289158635774225,0.0037438469439556943,0.00010099184352703884,7.317966408238927e-05,3.505061194500309e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7680980089685112,-0.04013835563176271,-0.0627083701606026
290.281862069,56.850625132,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018255239426965574,0.003972178205913253,0.9713029187091049,0.005347248786072171,0.007860352690070464,0.015489479814752526,0.9451887987741479,0.027001934236818816,0.019134227905075157,0.008675039083958131,0.017731367337145188,9.761530686529849e-05,0.00014349262033762922,0.0002827641626174577,0.0037544583469639975,0.00010725649469299462,7.600456307151674e-05,3.445880118474416e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7574318618160325,-0.04308889966366092,-0.06661103024255821
290.281862069,57.0694798357,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018241397771901927,0.003991214965401103,0.9709962424440186,0.00567163228232009,0.008139129614466981,0.015192995659194262,0.9432821785371307,0.02847642605232336,0.019734801185106784,0.008506594225439087,0.017712328693443465,0.00010345850047776074,0.000148469100814559,0.0002771414771661419,0.003764841947573551,0.00011365553782117084,7.876583382921361e-05,3.3951646177167086e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.747066895889497,-0.046028269500266505,-0.07049449158487975
290.281862069,57.2883345394,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018227933791594663,0.00401019319817421,0.9706560040995306,0.006002533276376204,0.008410336093335531,0.014931126530757576,0.9413610283085395,0.02996817501618912,0.02031324061027824,0.008357556064993126,0.01769305337714008,0.00010941377914362923,0.00015330304947437897,0.0002721635858365716,0.0037750395927491852,0.00012017817161161591,8.146001932821394e-05,3.351541448519505e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7369645522325508,-0.048955710383895346,-0.07435645113335898
290.281862069,57.5071892432,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01821479621547276,0.004029124285957437,0.9702883160817213,0.006339503085599856,0.008673792347532275,0.014698388485146529,0.9394312006245005,0.03147461351790505,0.020869319585283944,0.008224866272310408,0.017673603947682772,0.00011547275681156214,0.00015799136002562746,0.00026772815095279536,0.003785085065422328,0.00012681512971611546,8.408508237247472e-05,3.313900844651808e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7270930770431892,-0.051871185842038425,-0.07819576310378795
290.281862069,57.7260439469,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018201942791949016,0.0040480177304193085,0.9698980875523098,0.006682149960038019,0.008929427780514075,0.014490334707138066,0.9374973556274715,0.032993517991540613,0.0214030827478302,0.008106043633157643,0.0176540295036479,0.00012162811129983642,0.00016253293362575747,0.0002637522433755204,0.0037950059178012206,0.00013355834581866487,8.664005844884827e-05,3.281340835057469e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7174262059211165,-0.05477443325150655,-0.08201137765385802
290.281862069,57.9448986506,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018189338343901282,0.004066881520165647,0.969489280438769,0.007030129493405499,0.009177255223891232,0.014303334843934255,0.9355632149625048,0.03452294646663452,0.021914776612305835,0.007999061958554946,0.017634368542686164,0.00012787340395699193,0.00016692820033569313,0.0002601681969224326,0.003804824749877772,0.00014040073300682386,8.912480002314492e-05,3.253123725790714e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.7079419950212547,-0.05766511203944047,-0.08580241715651771
290.281862069,58.1637533544,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01817695333607568,0.004085722434319643,0.9690651086055324,0.00738313601107618,0.009417350233517809,0.014134405149873557,0.9336317605452522,0.03606118794658341,0.022404795920193815,0.00790225558797048,0.017614651258741874,0.00013420291874723165,0.00017117873574413464,0.00025692042284243945,0.003814560229453082,0.00014733600460157292,9.153977732748907e-05,3.2286422937498746e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6986219452353712,-0.06054289399054569,-0.08956820800508436
290.281862069,58.3826080581,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018164762761399195,0.0041045462791103925,0.9686281920833106,0.007740895856908227,0.009649835132721716,0.013981076927059393,0.9317053883720693,0.03760672288852123,0.022873642591828575,0.007814246147580904,0.017594901313196347,0.00014061153680143586,0.00017528696587250508,0.0002539629455289059,0.0038242278850696802,0.00015435853450161544,9.388592458999097e-05,3.207393494910592e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6894503240738088,-0.0634074168578922,-0.09330818925331386
290.281862069,58.6014627618,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018152745272663855,0.004123358072678673,0.9681806768942702,0.008103162140835356,0.009874866683951662,0.013841294280942619,0.9297860279299289,0.03915819220008698,0.023321894274390076,0.007733885595594063,0.017575137205576956,0.00014709463824567773,0.00017925593951528934,0.00025125748932593037,0.0038338407241287104,0.0001614632479197317,9.616452102646483e-05,3.1889579603766084e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.680413638559292,-0.06625864811471338,-0.09702224171886709
290.281862069,58.8203174655,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018140882502512286,0.004142162190008926,0.967724328567342,0.008469710605691717,0.01009262653809144,0.013713334288874862,0.9278752353092767,0.04071437275234532,0.02375018020800521,0.007660211730372748,0.017555373339362745,0.0001536480249281356,0.00018308915216925413,0.0002487719860521517,0.003843409716743721,0.0001686455354046944,9.83770984634975e-05,3.172983939701284e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6715002233372025,-0.06909549975098117,-0.10070927600570356
290.281862069,59.0391721693,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018129158528017764,0.004160962477156701,0.9672606055011241,0.00884033635049434,0.010303313817360257,0.013595744331021316,0.9259742661833583,0.042274157878222515,0.02415916268999227,0.007592413248426985,0.01753562085503633,0.0001602678591391099,0.00018679040955883999,0.00024647940428348426,0.003852944176401665,0.00017590118468468224,0.00010052536943258198,3.1591746637772106e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6626999168410759,-0.07191799905415741,-0.10436938252898886
290.281862069,59.258026873,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01811755944657866,0.0041797623418181095,0.9667907168384505,0.009214851210503496,0.0105071393449281,0.013487292606117795,0.9240841333195158,0.0438365416970765,0.024549522840000938,0.007529802143406986,0.017515888284721025,0.00016695061459767442,0.00019036372169522044,0.00024435682556474,0.003862452061120537,0.00018322632618097967,0.00010261117107623949,3.14727834403538e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6540038049746695,-0.07472558524388706,-0.10800211201086118
290.281862069,59.4768815767,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018106073037827713,0.004198564825567118,0.9663156683844082,0.009593081642449526,0.010704321151975303,0.013386928821166929,0.9222056521548935,0.045400606387930455,0.024921949684551123,0.0074717917726251646,0.017496182069365398,0.00017369303687603537,0.00019381322059802892,0.00024238471098824926,0.0038719402130767207,0.00019061738903978262,0.00010463642133010989,3.1370802120505805e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6454040168073576,-0.07751833333588198,-0.11160768676207855
290.281862069,59.6957362805,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.01809468849234419,0.004217372661871372,0.9658362992471078,0.009974866999988844,0.010895080980945522,0.013293752771957762,0.9203394771163631,0.04696551174720896,0.025277131815152586,0.007417879321275459,0.01747650696947494,0.00018049211111736195,0.000197143096449073,0.00024054631530281281,0.0038814145504315434,0.00019807106529347787,0.00010660308468774362,3.1283961458608094e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6368935605490278,-0.08029565351605905,-0.11518569022623804
290.281862069,59.9145909842,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018083396192501523,0.004236188322999476,0.9653533112402677,0.010360058112499067,0.01107964156976533,0.013206989077467958,0.9184861307224911,0.04853048652911877,0.025615751050694743,0.007367631697695463,0.017456866392900994,0.00018734503542566016,0.00020035754817697597,0.0002388272159978933,0.003890880221803587,0.0002055842803441363,0.00010851314548581463,3.121067536593833e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6284661908988862,-0.08305721147146494,-0.11873597962122218
290.281862069,60.1334456879,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018072187534236013,0.004255014058192659,0.9648672926064771,0.01074851610115118,0.011258224551159495,0.013125966741212403,0.9166460270253343,0.05009482118722255,0.025938477666633153,0.007320674120809971,0.017437262657634827,0.00019424919869475945,0.00020346074539109448,0.0002372149325153353,0.0039003417313792452,0.00021315416839427938,0.00011036858711964038,3.114957129949361e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6201163009855337,-0.08580267212883208,-0.12225842366044293
290.281862069,60.3523003917,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.018061054781133266,0.004273851924967313,0.9643787372589062,0.011140111381824502,0.01143104883838745,0.013050102520881837,0.9148194905893091,0.05165786172571245,0.0262459668526773,0.007276680832301016,0.01741769720339323,0.00020120216193505853,0.00020645679927592552,0.00023569861652905218,0.003909803040852736,0.00022077805177613143,0.00011217137595594317,3.109945638250245e-05,1.821556552844481,0.018292930152884763,0.0037298023150592434,309.1473760575555,82.3795680252517,53.599938070611955,1.6118388336983303,-0.0885317270575503,-0.1257529252501075
