method,N_train,trial,target,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_mape_mean,cv_mape_std
Stratified,25,14,P_bubble,0.8086230748101855,0.053231555990222286,9.984478180669353,3.118777938006194,6.7635761384489825,1.1880982013362844,23.742600888788303,7.821144382171612
Stratified,25,15,P_bubble,0.7916511236530821,0.2646185724828699,12.548581651727497,12.241654052284577,7.2953891546972285,4.904150564319561,21.913097727427708,11.40130137932938
Stratified,25,16,P_bubble,0.8155301879148077,0.0771798688427391,9.597262670498736,4.333178790848324,6.730206150543188,2.394246840623821,21.949985166923163,8.980386590055154
Stratified,25,17,P_bubble,0.7667119512175475,0.12611874273143317,11.657723072752349,7.888836473481822,7.5483270440194445,4.586584627327356,23.497494098138283,16.975292654871335
Stratified,25,18,P_bubble,0.81275298989346,0.11515886664942558,8.208336876634641,2.05363737415509,5.734049056292279,1.478000556571477,22.247466884056422,10.595246711022414
Stratified,25,19,P_bubble,0.8584742592361974,0.059460089844406566,8.83842452489544,3.9445683889796888,6.259317635375959,2.6843151625848667,24.51156142195058,11.77475231426269
Stratified,50,0,P_bubble,0.9488365414816426,0.05362973770475572,5.306833753959693,3.8954517767336765,3.2490475237616514,1.7887712977266925,9.57654238288985,3.1035977265077492
Stratified,50,1,P_bubble,0.9326777298888345,0.02295130637950493,5.533425731282221,1.3377080342135061,3.6887168462584654,0.9363964554184983,13.854320280272466,5.111100992306433
Stratified,50,2,P_bubble,0.9331319065886247,0.018317861637491138,6.1783728189921785,2.6607715668689975,3.5106327688610706,1.0253318906281488,11.004323939259507,2.990018431012319
Stratified,50,3,P_bubble,0.9391787876582202,0.048829365563107914,6.197481028174036,3.8101937324380706,3.447587305613761,1.4462618166996548,8.991877949017207,0.7860389677596114
Stratified,50,4,P_bubble,0.9755903200020338,0.014707519429091247,3.534366212863275,1.1436904868158169,2.4193132056895683,0.6846131725834664,11.20946814018465,6.332198317256751
Stratified,50,5,P_bubble,0.937935360444137,0.03646024820057926,5.949450092696276,3.289339491828244,4.012247094811367,2.0932772137557114,12.613544085021413,4.16803195658881
Stratified,50,6,P_bubble,0.9243225205279275,0.03146981603744815,6.484334738111964,2.3294041845441913,3.9724281399487467,1.07190713314329,14.444867903293666,4.399576291988916
Stratified,50,7,P_bubble,0.9499632390979322,0.027841710888225197,5.552066056011223,2.376223091758349,3.414842572105125,1.2777849054977626,10.334143759170153,2.6121615793437614
Stratified,50,8,P_bubble,0.9411520722981301,0.07082405746272934,5.449655477237396,3.665019356295499,3.4775048419807435,1.8759684743852723,12.189788776063594,4.93844102336463
Stratified,50,9,P_bubble,0.9745119990699568,0.0032998609353829893,3.800767192475709,0.7878598968379432,2.636451964923178,0.35538016832626973,8.520525740760608,1.01377299087342
Stratified,50,10,P_bubble,0.948908409640058,0.019389372252921026,4.889460958502052,0.7464038407770922,3.452959814274584,0.585689272638379,13.698484860625438,3.9353228898115398
Stratified,50,11,P_bubble,0.9109454068262032,0.04513323222922085,6.883659984295738,2.109281453506706,4.193533765500694,1.2998780785930681,14.610970132828749,4.3224661311505885
Stratified,50,12,P_bubble,0.9180036266921789,0.04275148338788966,6.871189010296031,3.177622099439277,4.251344603210373,1.6436592329922883,13.409301502271086,3.841588629609847
Stratified,50,13,P_bubble,0.9396604965642353,0.03503152928751811,5.586251437310359,2.1905557729464804,3.8913758004131838,1.2314294284269836,14.03109872577017,4.917165205106718
Stratified,50,14,P_bubble,0.9207963373105008,0.03126388118176089,6.2452288783338314,2.4109757218280565,3.4484323661237832,1.033144172544422,10.944321636405615,5.829335778476292
Stratified,50,15,P_bubble,0.9257578414357969,0.05066106818697724,6.420762595175536,2.808556927189328,3.713332045025949,1.2961370029750514,10.550526383227472,2.486781201105933
Stratified,50,16,P_bubble,0.9600964859570142,0.02294125161706465,4.36839110013433,1.1002862980003654,3.109617696310359,0.7027263613163068,13.533905676303295,5.656695391325349
Stratified,50,17,P_bubble,0.9041555213543389,0.047227761561064355,7.071123617163105,3.4439007092057787,4.427187857492415,1.7401636537382366,15.068900375498222,6.56644406281996
Stratified,50,18,P_bubble,0.8391198450179335,0.10300446475452052,10.296299009249969,5.460703443280318,6.1391815607177085,2.809729383158407,19.293977995944406,10.813802133751471
Stratified,50,19,P_bubble,0.9522252778826983,0.023683201275132376,4.691518693385886,1.4279248557491582,3.498858568964729,0.9587326022967227,13.449621030725211,5.626652145666164
Stratified,75,0,P_bubble,0.9725661836866426,0.013344120539851288,3.675494744954701,1.0136704438012953,2.4030278228129314,0.4124030412507424,8.892559683249214,2.00632660794435
Stratified,75,1,P_bubble,0.944140690828991,0.05806932287478218,5.564311813324417,4.5117051642643275,3.1230707353149247,1.548822580109635,10.96155822432126,4.399901005844636
Stratified,75,2,P_bubble,0.93578515691142,0.060362414201437155,5.8853372569333064,4.359117919370049,3.063142358838978,1.2505101273370771,8.676646480097247,1.261049586955614
Stratified,75,3,P_bubble,0.9591994617641273,0.021872986891150477,5.019615844730761,2.6143829326721533,2.8321727988062775,1.1228545556520766,8.744425077599015,3.381601245400907
Stratified,75,4,P_bubble,0.9605085896024015,0.015510409750721174,5.0233648142430445,1.34617284773808,2.7945181065577183,0.6329541583460963,10.085860528329079,6.024482691309432
Stratified,75,5,P_bubble,0.9523789439898023,0.029117730380670215,5.633784651859381,1.8100735740388647,3.0905942231174928,0.5515424162579357,9.615593892318355,3.1931002674618725
Stratified,75,6,P_bubble,0.9551846527323529,0.023551340249762465,5.437072370785229,2.4325118870952225,2.999722523088891,0.8057818096873243,8.680088834122131,1.7747746708951633
Stratified,75,7,P_bubble,0.9556882367175609,0.03700787896672904,4.63812078289197,2.6623955775803223,2.90150511978753,1.501018350495897,9.408182958286009,4.5378069001768
Stratified,75,8,P_bubble,0.9216195605187523,0.08807103692894047,6.6749689277431274,6.36299752009839,3.6004962550995705,2.5020154956733425,9.780467371257668,2.8913654182816177
Stratified,75,9,P_bubble,0.9493724974403641,0.022235197137291985,5.021228725633277,1.8067897904438255,2.8854494284643204,0.6926409563974016,9.556044534690306,2.777831798523939
Stratified,75,10,P_bubble,0.9466269320995456,0.03571794932990636,5.48486607434346,2.718226828767806,2.9601265539802286,0.906693472856808,10.091771268904843,2.607283703464007
Stratified,75,11,P_bubble,0.9494963477289871,0.02165835876185962,5.227392955020735,1.2097958383374754,3.172852571475346,0.6075199632740044,10.390568539995954,2.0761704391794913
Stratified,75,12,P_bubble,0.8833105165316646,0.13680852423479503,8.076327662485905,7.6702824982869435,4.284085263074212,3.163359544723952,9.963700987326368,2.8816849135130314
Stratified,75,13,P_bubble,0.939607961770648,0.03536834200787062,6.148992163169734,3.1106543586217863,3.2284966602625906,0.9803567051846604,8.48573020368664,2.4092266609711523
Stratified,75,14,P_bubble,0.9591090551699045,0.03039661297799058,4.957829396413567,3.079182145764012,2.867279277142588,1.4186896532855644,7.975262747675984,1.3365206818981754
Stratified,75,15,P_bubble,0.9372229530258476,0.03772678230971573,5.690926587028157,2.476435798501187,3.2655176573610545,0.7373987460203241,10.28253660210056,2.58249471577932
Stratified,75,16,P_bubble,0.957217673751928,0.0030599086740029082,4.781943104184919,0.8586390815096315,3.079328659439919,0.5642597914162892,10.087603692293563,3.1669397464417903
Stratified,75,17,P_bubble,0.9495927046371401,0.036669345607544646,4.968666209612424,2.7122536252276683,3.157020108569631,1.342955882088743,9.386536754792578,2.0085873156704284
Stratified,75,18,P_bubble,0.9442484160605293,0.028178319059527196,5.35534478919899,1.6528686778457715,3.161875344645291,0.5104968219665136,11.07385401819808,2.549972892596367
Stratified,75,19,P_bubble,0.9537964762708612,0.022083579414692894,5.440854027661837,2.870822081380521,3.2528712600973604,0.7576500125623769,12.153640074547058,5.717157463399858
Stratified,100,0,P_bubble,0.9440392322881607,0.07186598296680402,4.954077596452914,4.606570388249723,2.915905048000965,2.000364025240821,7.532424279412547,1.877381966157265
Stratified,100,1,P_bubble,0.968614479262562,0.01745818123892855,4.763568274296764,2.539069455180803,2.530036062568428,0.9084168792603904,6.572892454269106,1.2650118149333929
Stratified,100,2,P_bubble,0.9726149238943768,0.009445459951365955,3.8298103602682128,0.8769729854671034,2.4949690412320136,0.2812503436513117,8.211497782271644,1.7285943753104638
Stratified,100,3,P_bubble,0.97835643569396,0.008638917896390298,3.386062628980551,0.89573823688194,2.282001581713703,0.6088344802643108,7.864076200542155,1.5874092097973234
Stratified,100,4,P_bubble,0.9634912252073006,0.021714502992372986,4.120187169580744,1.8887575103285899,2.7076021137358697,1.07829902788145,8.991585301930078,2.311227346881864
Stratified,100,5,P_bubble,0.9760145801114298,0.010358374552988244,3.9648686534538067,1.262781079138951,2.4168801503653117,0.5068342792996801,8.381760738523926,2.1229403359359065
Stratified,100,6,P_bubble,0.9612966234733072,0.010410192452641439,4.624168807526216,0.9656400994514451,2.719325505978827,0.4423241234229017,7.977971461275774,1.4360194572131464
Stratified,100,7,P_bubble,0.9701622991863946,0.011088144570899329,3.864332420271888,1.1705556797558303,2.3233997473204573,0.5445459295161766,7.022080813515752,0.9324353906348776
Stratified,100,8,P_bubble,0.9453121104075028,0.02687036056415603,5.274845531274545,2.4515841383872217,3.004422241388412,0.9882726383380193,9.82706035241856,3.1425043703531386
Stratified,100,9,P_bubble,0.9812822433499093,0.00644666871237221,3.2957755776160007,0.8730170018660894,2.092825157325803,0.4315263651554583,6.891303131350439,0.7983422738580608
Stratified,100,10,P_bubble,0.9428431137686732,0.04092039865683624,5.644142540003933,2.8879731608210126,2.9404025997431456,1.603502593989655,9.753192345209742,6.550992624961798
Stratified,100,11,P_bubble,0.9617090847853694,0.024954809332419392,4.716575879184264,2.7127258323398094,2.6663051958652524,1.0333333083425378,8.053678710682698,0.8179294658322073
Stratified,100,12,P_bubble,0.9704041169388569,0.015267602310983338,4.053933789426253,1.5812288605122236,2.440159985340039,0.6979759652175183,8.18928263608727,1.4169323214292753
Stratified,100,13,P_bubble,0.9446174881988527,0.015935018263954576,5.9290909360821065,2.3153137787809737,2.864793340952869,0.6997927167678667,10.573330992238319,5.430061778952384
Stratified,100,14,P_bubble,0.9729807597829577,0.01787990136417419,3.983193722874818,2.367873162806138,2.2374937432807913,0.8214769934249709,6.7896873500816115,1.3376279280415864
Stratified,100,15,P_bubble,0.9701308015670177,0.008803694003369977,3.937651829872202,0.9144011246911108,2.2204564405837575,0.44000000933848327,7.102158575565608,1.6058627451877345
Stratified,100,16,P_bubble,0.9603485566742649,0.021750290938098372,4.682087154549123,0.7963684798081212,2.6782944691709325,0.14073205346882214,9.048370094842529,3.200419235192166
Stratified,100,17,P_bubble,0.9590944222479616,0.0288714059445751,4.884237889394961,2.6047466327603646,2.5158741942306038,0.7861118231022967,8.230503135142877,0.801557902901292
Stratified,100,18,P_bubble,0.9718835445881053,0.011514202714299999,4.013788364837677,1.5803998060915188,2.3846218774988395,0.5690388991591816,7.495073483871353,1.7464893643579402
Stratified,100,19,P_bubble,0.9730907785181012,0.007777154359463179,3.8162210761014457,1.0981150512524296,2.6009749811539202,0.6086533234808268,10.575703771129714,4.17307806738611
Stratified,25,0,gamma,0.9975443266858122,0.0020852081354511298,0.27910686434668197,0.1180935652295881,0.1856251610939253,0.08683893898696095,2.827025904674106,1.3481887380620423
Stratified,25,1,gamma,0.9973500339057761,0.0008087447155914878,0.3152185433938527,0.0469991771502288,0.19344465786377996,0.04290174247819237,3.3939692177103225,0.9835347459003801
Stratified,25,2,gamma,0.9957223224090008,0.0030346145469480096,0.3801291655520482,0.14424599088211248,0.24748855586668456,0.0922169932877565,4.8752642619661035,2.4793770323657895
Stratified,25,3,gamma,0.9968391313587732,0.0016077048000816636,0.332535669865421,0.09879953875175813,0.22489252493532833,0.07129410855243876,3.8116179407025923,1.580303790264881
Stratified,25,4,gamma,0.9969372096836622,0.002900448957760464,0.31281474864377284,0.13924642366472645,0.19339398654887435,0.09396079787622703,2.6327891462544617,1.224950794754696
Stratified,25,5,gamma,0.9973984672513894,0.0009408489707125335,0.30987256800013724,0.059027761037989165,0.18629952941579261,0.02468866232338415,2.460842899609834,0.3182302675433716
Stratified,25,6,gamma,0.9982994127592233,0.0010017863770860015,0.24626159684302001,0.07424538245498193,0.17207660773397881,0.05297769322655765,4.852851242960033,3.590060303518489
Stratified,25,7,gamma,0.9968596758301554,0.0018973308908164872,0.33101458168138004,0.10796705056650056,0.20837563064214976,0.06753182700577477,3.233037872338771,0.9417192106987547
Stratified,25,8,gamma,0.9969930881886485,0.0014444177630753622,0.33224600037476304,0.08478415940253406,0.21306390191791563,0.04053414105623897,3.2053238027728477,0.8673333552489854
Stratified,25,9,gamma,0.995412874453683,0.003612047140866608,0.3920028789032307,0.15069063024947255,0.23489575830447168,0.09954000097458876,3.340887564511276,1.5396310507450872
Stratified,25,10,gamma,0.9980991073827484,0.0004888594361424224,0.2665250036296404,0.03672062030162147,0.174634357729402,0.025405210400111594,2.774446430652268,0.49215943199587264
Stratified,25,11,gamma,0.9963809450270018,0.0022227796866492308,0.35471250018382466,0.11208729466781489,0.21579503285483267,0.07574820947689723,3.3548422436363614,1.3364747282510536
Stratified,25,12,gamma,0.9979489125570202,0.0012637169168127102,0.26761270209601346,0.0871322648865876,0.15908251534542817,0.0402016951392551,2.1635238657097053,0.4426546394823453
Stratified,25,13,gamma,0.9962793308811475,0.0017254135815357318,0.3685050985203604,0.08818031335064494,0.2521668624230342,0.06421238859842973,3.9679169996720693,1.4510451134196771
Stratified,25,14,gamma,0.9979795561206807,0.0011773293749994728,0.26605243311262994,0.07745231822757834,0.18122481779432698,0.05508604074606324,2.796309085386828,1.3338569674787573
Stratified,25,15,gamma,0.9917003243543736,0.008689643407385126,0.4900854421271766,0.2794341849778602,0.2680475616175098,0.1181732803121706,7.420557116961706,6.373395435559888
Stratified,25,16,gamma,0.9964834552902039,0.002847953420576757,0.34291986642156125,0.12678991667412517,0.2307690707457512,0.09333493051598432,3.6262874931302633,1.7016874065565433
Stratified,25,17,gamma,0.9937705774991121,0.0068575363340735865,0.4236002935737626,0.24698886045474674,0.2537433056359386,0.1404698726198521,4.932913523710673,5.00786610855108
Stratified,25,18,gamma,0.9981528180866761,0.000770934272294718,0.2605260343758916,0.05958999202351192,0.16212137679069344,0.024392527605916436,2.303891968489913,0.4148509854338977
Stratified,25,19,gamma,0.9947162934232349,0.0052300610668771595,0.3889642403773535,0.21788456118718416,0.2621106539968149,0.14507279657437228,6.5936475532748915,5.918765329439287
Stratified,50,0,gamma,0.9978541555363915,0.0014799738403627346,0.2700743510251809,0.09743318438056875,0.16555034788798642,0.06369059451778807,2.792430428624347,1.117094337174875
Stratified,50,1,gamma,0.9985882993589394,0.0006196485291194972,0.22723691432041937,0.04443857939982157,0.14484507343176473,0.02971189179774814,2.4679138642960288,1.2037562094602892
Stratified,50,2,gamma,0.9985112279032305,0.0009268571590557749,0.22824238195638472,0.07061530108272686,0.14054998130212804,0.03955654739840135,2.213383603823587,0.7454664587725717
Stratified,50,3,gamma,0.997957897708164,0.0012261037301583907,0.2660146347594435,0.0771498997191941,0.15691465374896058,0.04193739986225976,2.298004656376623,0.7010630436032251
Stratified,50,4,gamma,0.9990050382124531,0.00048463031736673554,0.1894526198399033,0.05142874504619823,0.11552986739980575,0.024560870751625583,1.6893312429159195,0.33986166169514037
Stratified,50,5,gamma,0.9980158906697394,0.0011958589080879858,0.2583016559927744,0.09960229447548118,0.1534745650875126,0.0526047690865636,2.719144231530481,1.232629795264112
Stratified,50,6,gamma,0.9980331215622273,0.0007032972493113826,0.27060043514558685,0.05340230571363322,0.1541398744632198,0.029549267537009073,2.6884200157418654,1.0069242618702998
Stratified,50,7,gamma,0.9977828705435037,0.002211436083968246,0.26559188079683266,0.12164176551074146,0.15933590789151228,0.0745403776103909,2.9206145909344734,2.0878263436684006
Stratified,50,8,gamma,0.9983056978523683,0.0014617289038313995,0.23385023325659238,0.10106450593204827,0.14122932795323295,0.05694837112644658,2.212969354503233,0.9926235153714585
Stratified,50,9,gamma,0.9988397669926314,0.00038030720860529155,0.2076241452102558,0.03646299616289225,0.12320418873178704,0.018620848463901357,1.940838297617234,0.4785555695794159
Stratified,50,10,gamma,0.9987439450359854,0.00039809735435918965,0.21693943416528136,0.03334319171044857,0.13664172915146455,0.020682184739452446,1.9547263143983986,0.21972781423321144
Stratified,50,11,gamma,0.9991073455296343,0.00017473716393676375,0.1843878544519171,0.016959458164987645,0.11901698729325697,0.012456707371729776,1.8275950246185872,0.2720974430381617
Stratified,50,12,gamma,0.9970212449995055,0.003350808601824174,0.296451063511201,0.15310736104426442,0.16864597492216724,0.08552463005091783,2.4044794064008146,1.4480930289636516
Stratified,50,13,gamma,0.998765843126125,0.0007241828130161046,0.20894781827995543,0.06081644459292817,0.12562411337687368,0.033942932115966086,1.8634969173927396,0.589965748471731
Stratified,50,14,gamma,0.998426821724373,0.0007832944729301728,0.23897350565482345,0.06001113933410496,0.13913067167582224,0.031006997137709408,2.145956377167456,0.5073267832473258
Stratified,50,15,gamma,0.9985407076173921,0.0006594843253405791,0.22977206030959824,0.05577859826209305,0.15058272377974857,0.03947421810720177,2.6223754118561544,0.512894849521468
Stratified,50,16,gamma,0.9989024104161033,0.00041306228715885096,0.20197589253666778,0.04011038555506523,0.12820351098168048,0.02870211340800995,2.0369187139514615,0.4736957242989071
Stratified,50,17,gamma,0.9985395555752801,0.0005993897379686878,0.23166496964965436,0.05100650545780506,0.13771306470817157,0.031062079898289675,1.973986347246607,0.6213122716665
Stratified,50,18,gamma,0.9962035575758067,0.0032170551165234566,0.3467930188007987,0.15529121943426727,0.2147780968348844,0.08556789707331305,3.8619325181515585,2.857155595975881
Stratified,50,19,gamma,0.998337349407891,0.0010587057944211524,0.24141081687728577,0.07275985898285232,0.15324681667945433,0.03871808548690002,2.9903871420477777,1.5429609212493836
Stratified,75,0,gamma,0.9991483222149725,0.0004948326884815229,0.1739217622665305,0.0479995007102917,0.10691403505144552,0.023881610249496886,1.7592772035137307,0.4929483023895527
Stratified,75,1,gamma,0.9983682970264056,0.0008809949738413167,0.2407922541078446,0.06403229364099305,0.1524444859193661,0.03917744735808586,2.755128889746294,0.6875894397305875
Stratified,75,2,gamma,0.9988993624966023,0.00020503363683490732,0.20508727264708515,0.020375117871312683,0.11943017405649883,0.008924676486692934,1.6604554644678764,0.2392331861323607
Stratified,75,3,gamma,0.9987755946208138,0.0007776311307849573,0.20846751229494168,0.06366444121144142,0.12958019299717652,0.03530178133120387,2.072519878681935,0.7190636386395107
Stratified,75,4,gamma,0.9987010097578484,0.0003281958962755318,0.22156189344585514,0.026201051683969766,0.12808004266939746,0.014527942799306075,1.993368473634813,0.21666714959014935
Stratified,75,5,gamma,0.9991139902059603,0.0003303637518126552,0.1815090420582908,0.03580202861685109,0.1086652798840176,0.020583396557606277,1.6267946980426888,0.39116388556141907
Stratified,75,6,gamma,0.9988741699116449,0.00035467223282174186,0.20511056818265921,0.03350895675150421,0.12768944855560022,0.017588378097537886,1.9732823182590742,0.4889349196441657
Stratified,75,7,gamma,0.9987698136187472,0.0008713553226717503,0.20284030174115147,0.07780079047521064,0.1261096421710894,0.04360700997670725,1.8959647435542384,0.5310151165271775
Stratified,75,8,gamma,0.9987111091123921,0.0008035576109121955,0.21235460503427434,0.06195969586542787,0.12923690426447568,0.030769061912852544,1.8826368843633443,0.42444804182385054
Stratified,75,9,gamma,0.9992142892929523,0.0002046298115728122,0.17243773968959325,0.02428492166743836,0.10619130151755293,0.014529824898860951,1.8343151225278533,0.6015044912749418
Stratified,75,10,gamma,0.9987863765348564,0.0004077013845942274,0.21268059703536468,0.040821041286231464,0.12485658124533269,0.02155116077301268,2.2176652516560376,0.7864328161236525
Stratified,75,11,gamma,0.9984591484998433,0.0008160752667559016,0.2334484587090028,0.06826351033071895,0.13609796375896824,0.03350897122059041,2.041851989417215,0.5309893424596317
Stratified,75,12,gamma,0.9988611675765989,0.0005295595024095332,0.20322994738040906,0.04789394192764897,0.12367225008095847,0.024251942943388574,1.7281185777747659,0.3652065508605871
Stratified,75,13,gamma,0.9985994769750437,0.0006371391419317007,0.2247666064757349,0.05538977108173757,0.12772245895541895,0.029554566238317197,2.099468355130137,0.6401015210856384
Stratified,75,14,gamma,0.9989245921728307,0.0004475277434239921,0.19812872519910268,0.045302326312005266,0.12426536013056326,0.026744723483066307,2.030077128180456,0.6495162775532336
Stratified,75,15,gamma,0.9988253371801111,0.0005803916072723602,0.20596250095031454,0.05310757464425149,0.11555602165247056,0.028016591800609354,1.8265366538386307,0.6236706523454033
Stratified,75,16,gamma,0.9986756211050274,0.0004325678537471132,0.22301218633531836,0.03614075698443753,0.13647484554232142,0.02487453783947832,2.118153160976586,0.4557886716026669
Stratified,75,17,gamma,0.9989604462327778,0.0003919629193745526,0.19565912194801977,0.035081235967362887,0.12234855863577314,0.021591539350491212,2.098439244125689,0.6183590840196433
Stratified,75,18,gamma,0.999104774792831,0.00012992369808294764,0.1856743282522611,0.01267025761295033,0.11316169139304329,0.007728778930007048,1.5743926832635857,0.09830485271253807
Stratified,75,19,gamma,0.999079393103861,0.000270518677255912,0.18624904289478947,0.02483459260052294,0.12241090785907952,0.014152871332953966,1.8833771941765463,0.1930507577933245
Stratified,100,0,gamma,0.9989095864667135,0.0007750463574009744,0.19120861910679202,0.0721415097147908,0.12027944537613208,0.045014334386143835,2.3043259105090717,1.232220929214041
Stratified,100,1,gamma,0.9992602912581654,0.00025617389456576354,0.16644921757650677,0.027712604239615805,0.10317604424526146,0.01874534245233108,1.8149210535755256,0.4879434766237198
Stratified,100,2,gamma,0.9991771062464462,0.0002465583982042167,0.1758524305707562,0.02747449442024489,0.10998111964703985,0.0167272083583674,1.941264580942234,0.6712230524916768
Stratified,100,3,gamma,0.9988058378292441,0.0006583959389376843,0.20640587913183306,0.0593537681541095,0.12605605880083634,0.03432064064277457,1.8760574835049746,0.6074643149811382
Stratified,100,4,gamma,0.9991205581406112,0.00024585269701158654,0.18191937604166736,0.021301552933206725,0.11753713329849366,0.015679041545368616,1.7568754140947251,0.4484599721585528
Stratified,100,5,gamma,0.9992946789873866,0.00013826433923506788,0.16449440340241978,0.016762526200417713,0.10507900641102157,0.011664628948816676,1.6893329214684916,0.20922955379515118
Stratified,100,6,gamma,0.9992416566811047,0.0001438563600761976,0.1700365534509091,0.0170976875736199,0.1024381378137121,0.009699414799635271,1.454189693860483,0.15081844527266627
Stratified,100,7,gamma,0.9991081517672381,0.000428816994757302,0.17888015526412765,0.04799177391826041,0.108710459370059,0.02269686607799879,1.6973169878360372,0.43883383512767293
Stratified,100,8,gamma,0.9988688793808178,0.00015205986533665163,0.20878687286649217,0.014024114598472578,0.12161814044903294,0.01689926382387248,1.7387016108349733,0.41323386998097034
Stratified,100,9,gamma,0.9994940807756935,5.873680438803103e-05,0.139280439118284,0.007416246685395925,0.08734919710140565,0.004186152910027318,1.2813838830946003,0.1263151861841607
Stratified,100,10,gamma,0.9989322010568585,0.00039757924359954804,0.19999195072529002,0.03615665822738336,0.11470487523510449,0.017634260069023414,1.7781362334455006,0.37331925870623345
Stratified,100,11,gamma,0.9990210207368522,0.00034638075687936655,0.19058816168247833,0.034641605238248545,0.11888800618199162,0.027019028574456382,1.8855465759951013,0.5699902662495336
Stratified,100,12,gamma,0.9991674979419903,0.0002901084478221242,0.1765573550332091,0.031410606331796896,0.10387847011231519,0.015257974616832724,1.6754539091296856,0.5028831367978973
Stratified,100,13,gamma,0.9989758599656238,0.000627277160900301,0.18909208275307868,0.060425437186225124,0.11303775238330793,0.033955745765708895,1.7101490249637628,0.48733720704934386
Stratified,100,14,gamma,0.9988101607909204,0.000863402225433848,0.20220837430672517,0.06568881441128747,0.1186388738792024,0.03574086050813937,1.9232689488057666,0.9308691952640443
Stratified,100,15,gamma,0.9991160949832663,0.0004260762203276434,0.1790188804911085,0.04376178945207319,0.1121229378242673,0.028532277862725282,1.7422943959274,0.3321694274561747
Stratified,100,16,gamma,0.9990731388732043,0.00021602293823768209,0.18782848953653525,0.02193836055162693,0.11182680639732308,0.013623334876499697,1.6501947434602573,0.12926695001091357
Stratified,100,17,gamma,0.998771811741172,0.00046168491433299416,0.2134960989509503,0.03846356658228362,0.11833773415285324,0.016432755638906033,1.9898965138060247,0.46539182984485095
Stratified,100,18,gamma,0.9992748618268201,0.0003157766016703231,0.16257944146613,0.036345006906629215,0.09847840666312342,0.017599253916347337,1.5126437661796346,0.3561769930077201
Stratified,100,19,gamma,0.9990489760174206,0.0003671231937999217,0.18868460137715828,0.03670096970494225,0.11284242075705445,0.015284370617958381,1.94624959493613,0.6979933410812368
