temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,16.959672487346502,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.1989171063493608,21.807197103247717,2.386103143467225,1213.9626910073102,19.006558025821864,0.9827172458169303,0.0035130432246503205,0.0006977326713340637,0.008014844919694813,0.005057133367390341,0.1641874513511018,0.4921033421543138,0.011622724769505042,0.33188928477263424,0.0001971969524450916,17.973650240707457,0.6806298550243575,1.0000000011621895,1.8335811080808884,4.148033758720262,5.193650512086968,1.0000000004387093,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.621022865184894,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.20667397214619862,21.807197103247717,2.386103143467225,1213.7182016088439,19.355080625975557,0.9823245654881828,0.0037267961826222204,0.0007040454170534649,0.008189861370559813,0.005054731541581816,0.15899014267816974,0.5024964299372779,0.011313614984431447,0.32700863532496705,0.00019117707515401653,17.91329275948409,0.6830616460015961,1.000000001170106,1.8274695994794476,4.134071178071639,5.164454560030727,1.000000000450103,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.282373243023283,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.21443083794303638,21.807197103247717,2.386103143467225,1213.478483386504,19.692284586644337,0.9819397231660066,0.00394327628759623,0.0007098417177863597,0.00835475440000252,0.005052404428608292,0.15416746346368795,0.5125085435613843,0.011019331344433088,0.32211907005700846,0.00018559157348630654,17.854442441377003,0.6854555969212904,1.0000000011783976,1.8214945842211374,4.120587282665376,5.135990119692227,1.00000000046174,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.943723620861675,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.2221877037398742,21.807197103247717,2.386103143467225,1213.2432151880673,20.01897089727713,0.9815621723508272,0.0041622741695662244,0.0007151763171599627,0.008510232367182898,0.0050501447952637874,0.14968045654295256,0.5221543077652455,0.0107390879364524,0.3172457524283325,0.00018039532701714808,17.796995519673228,0.6877854413036217,1.0000000011868797,1.8156476236263028,4.107588919335743,5.1082095743356435,1.0000000004734422,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.605073998700068,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.22994456953671202,21.807197103247717,2.386103143467225,1213.0120965553083,20.335889106995804,0.9811914041351643,0.004383594388574823,0.0007200971075905881,0.008656958070047646,0.005047946298622613,0.14549541044838074,0.5314479553118943,0.01047211251888617,0.3124089724187809,0.0001755493020581567,17.74085579519813,0.6900804277997942,1.0000000011953958,1.8099208136402651,4.0949686386280115,5.081068845404101,1.000000000485043,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.26642437653846,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.23770143533354984,21.807197103247717,2.386103143467225,1212.784847319113,20.643737837885315,0.9808269458987956,0.004607055100372275,0.0007246460972602375,0.008795549553509998,0.005045803350061848,0.14158299668210023,0.5404033667788918,0.01021765680973871,0.30762496018458835,0.00017101954468097552,17.685943759650556,0.6923238856061489,1.0000000002121603,1.8043718255475614,4.082700224155878,5.054527235805396,1.0000000002696954,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.92777475437685,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.2454583011303876,21.807197103247717,2.386103143467225,1212.5612071034946,20.943168368000794,0.9804683598761729,0.0048324874570583485,0.0007288602236172752,0.00892658143676402,0.005043711006387467,0.13791760410787363,0.5490340398351092,0.009975003405503004,0.3029065762350779,0.00016677641643622745,17.632154853920632,0.6945286516020538,1.00000000022365,1.7989486787413018,4.070759698339758,5.0287004931266175,1.000000000274576,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.58912513221524,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.2532151669272254,21.807197103247717,2.386103143467225,1212.3409342326352,21.23478358170523,0.9801152410504268,0.005059735130214471,0.000732772049577256,0.009050586892045928,0.0050416648777355825,0.13447672729765486,0.5573531443583547,0.009743468902876884,0.29826386557385554,0.00016279386725800464,17.57942550512561,0.6966986652239647,1.000000001224359,1.7936218596100844,4.0591246400845336,5.003432710016716,1.0000000005196636,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.47237931034482,2.873747610161266,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.033705695638766894,21.750967528141533,2.8452946635260057,1208.8112498825597,7.734817651604452,0.9863546634303451,7.893844000547684e-06,9.46529306981952e-06,4.781752451199796e-05,0.013580159908072608,0.9785780554430216,0.006282261498816867,0.0008961247441590222,0.011113314420214453,0.0031302438937881576,19.231096726674004,0.619687258226957,1.0000000003528584,1.957753066382668,4.3418080463702715,5.685333811030071,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.5171858943922607,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.04125247354436149,21.750967528141533,2.8452946635260057,1210.0565295775637,8.556675666870541,0.9938290586005051,0.00010107026044565699,0.00010693182619221541,0.0005873790726276103,0.005375560240229338,0.8140801077585564,0.06553166936600757,0.008257511674354007,0.11110373707303076,0.0010269741280512362,19.028836530136985,0.624184419974803,1.0000000004155933,1.943369350343656,4.277296648858912,5.62035535149418,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
