T,P,z_carbon dioxide,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_oxygen,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_oxygen,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_oxygen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
279.0724137931,45.9546893474,0.97,0.011993,0.018007,0.02006523835917951,0.002950540265739349,0.9872453611887881,0.005801243603316662,0.006953395207895127,0.9204018621959549,0.029800663385527323,0.04979747441851775,0.019809313491247305,0.00011640333568021425,0.0001395215322519923,0.0027156827550706445,8.792805726474267e-05,0.0001469294534039618,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.124959382165095,0.03115251421825116
279.0724137931,46.2931731787,0.97,0.011993,0.018007,0.02005524503348067,0.002974294608023518,0.9864408954057597,0.006130582396306297,0.007428522197933876,0.9159817244549212,0.031254584096308005,0.05276369144877076,0.01978331386840859,0.00012295033215586586,0.00014898083291621427,0.002724399504094356,9.29603409536665e-05,0.00015693476297549546,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.100930432092745,0.033110172482955225
279.0724137931,46.63165701,0.97,0.011993,0.018007,0.020045212830870695,0.0029981111943199403,0.985637084157291,0.006455466998964398,0.007907448843744613,0.9116294503035113,0.03266365969470944,0.05570689000177918,0.01975730512593171,0.00012940120991690348,0.00015850649502208316,0.0027331664600266908,9.792928377816541e-05,0.00016701545051508372,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.0769760197967186,0.03506394132951529
279.0724137931,46.9701408413,0.97,0.011993,0.018007,0.020035141622270103,0.0030219903637775333,0.9848339023807174,0.00677594822980407,0.008390149389478362,0.9073437197655795,0.0340290798744223,0.05862720035999817,0.019731286708610605,0.00013575708240929496,0.00016809783125020203,0.0027419839777656435,0.00010283555146872019,0.0001771708345431692,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.0530962991269064,0.03701340868895908
279.0724137931,47.3086246727,0.97,0.011993,0.018007,0.020025031276238867,0.0030459324592312384,0.9840313248491103,0.007092077411209918,0.008876597739679857,0.903123247419894,0.03535200500554309,0.061524747574562874,0.0197052580569022,0.0001420190719729858,0.0001777541473636804,0.00275085241400258,0.00010767981954528893,0.00018740022568336945,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.029291425037356,0.038958367433764796
279.0724137931,47.647108504,0.97,0.011993,0.018007,0.020014881658863948,0.003069937827242345,0.9832293261882151,0.007403906313029287,0.009366767498755563,0.8989667813071511,0.03663356678555159,0.06439965190729711,0.019679218607181664,0.0001481883086685969,0.00018747474301368565,0.0027597721273691198,0.00011246277242177358,0.00019770292745145105,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,3.0055615535978317,0.0408987617029859
279.0724137931,47.9855923353,0.97,0.011993,0.018007,0.020004692633655265,0.0030940068181406,0.9824278808931907,0.0077114870972803925,0.009860632009528894,0.8948731018798058,0.037874868872685284,0.0672520292475089,0.019653167792001564,0.0001542659291294927,0.00019725891252420799,0.0027687434785867468,0.00011718510252826944,0.00020807823702558354,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.9819068420095363,0.04283396665704409
279.0724137931,48.3240761666,0.97,0.011993,0.018007,0.01999446406144362,0.003118139786069643,0.9816269633448018,0.008014872264193163,0.010358164391005103,0.890841020991087,0.03907698750343513,0.07008199150547798,0.019627105040341673,0.00016025307544347147,0.0002071059456584766,0.0027777668306152104,0.00012184750945420732,0.00021852544600022564,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.9583274486190527,0.04476371245503907
279.0724137931,48.6625599979,0.97,0.011993,0.018007,0.019984195800279096,0.003142337089025807,0.9808265478250994,0.00831411459964283,0.010859337575257835,0.8868693809217125,0.04024097209510862,0.0728896469831788,0.019601029777848594,0.00016615089406522135,0.0002170151283652806,0.0027868425487916535,0.00012645069911291235,0.00022904384112124078,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.934823532936164,0.046688517047905
279.0724137931,49.0010438292,0.97,0.011993,0.018007,0.01997388770533891,0.0031665990889063692,0.9800266085327614,0.008609267123974876,0.011364124343263827,0.8829570534438158,0.04136784583405253,0.07567510072213175,0.01957494142707751,0.00017196053475954025,0.00022698574350185998,0.0027959710009786394,0.00013099538292812987,0.00023963270499960013,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.9113952556509117,0.048608000908787474
279.0724137931,49.3395276606,0.97,0.011993,0.018007,0.019963539628830802,0.0031909261515504854,0.9792271195977075,0.008900383042424386,0.011872497359868159,0.8791029389183731,0.042458606251020055,0.07843845483060685,0.019548839407714673,0.0001776831495792129,0.00023701707153691705,0.002805152557699526,0.00013548227704476482,0.0002502913168061949,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.8880427786511613,0.050521132462639784
279.0724137931,49.6780114919,0.97,0.011993,0.018007,0.019953151419907993,0.0032153186467850526,0.9784280550954498,0.009187515697006305,0.012384429207543884,0.8753059654272929,0.04351422578366862,0.08117980878903856,0.01952272313680559,0.00018331989187514834,0.00024710839122725427,0.0028143875922805673,0.00013991210156264462,0.0002610189529418408,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.86476626504378,0.05242828320457349
279.0724137931,50.0164953232,0.97,0.011993,0.018007,0.01994272292458067,0.0032397769484711673,0.9776293890606608,0.009470718520110229,0.012899892419228948,0.8715650879360303,0.04453565232765882,0.08389925973631075,0.01949659202896383,0.00018887191534325295,0.0002572589802735815,0.002823676480987397,0.00014428557979627533,0.00027181488768749474,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.8415658791715783,0.054329336938533146
279.0724137931,50.3549791545,0.97,0.011993,0.018007,0.01993225398563716,0.0032643014345502706,0.9768310955004313,0.009750044989661494,0.013418859509907106,0.8678792874878944,0.04552380977625037,0.08659690273585509,0.019470445496582785,0.00019434037310532193,0.000267468115949051,0.0028330196031632004,0.0001486034375588077,0.000282678393828262,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.818441786635776,0.056197710456176164
279.0724137931,50.6934629858,0.97,0.011993,0.018007,0.019921744442559522,0.0032888924870913,0.9760331484066453,0.010025548586080834,0.013941303007273795,0.8642475704258631,0.04647959854974668,0.08927283102439024,0.01944428295002396,0.00019972641682836632,0.00027773507570719505,0.00284241734136053,0.00015286640247328155,0.00029360874325748816,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.795394154312614,0.05810986695909914
279.0724137931,51.0319468171,0.97,0.011993,0.018007,0.01991119413145259,0.003313550492341106,0.9752355217681582,0.010297282750819573,0.014467195481022268,0.8606689676442454,0.0474038961142908,0.0919271362414638,0.019418103797814255,0.00020503119587802666,0.000288059137760308,0.0028518700814803006,0.00015707520330839492,0.0003046052075524103,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.7724231503755554,0.059990422508860775
279.0724137931,51.3704306485,0.97,0.011993,0.018007,0.019900602884967707,0.0033382758407711197,0.9744381895821081,0.010565300846721021,0.014996509571170798,0.8571425338655954,0.04829755749138237,0.0945599086430223,0.01939190744682041,0.00021025585651080812,0.0002984395816364874,0.0028613782129008583,0.00016123056934173597,0.00031566705852852556,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.7495289443148527,0.061863443418286757
279.0724137931,51.7089144798,0.97,0.011993,0.018007,0.019889970532235342,0.0033630689271346974,0.9736411258648815,0.010829656120034887,0.015529218015083644,0.8536673469445407,0.04916141575773953,0.09717123729771977,0.019365693302424936,0.00021540154110173603,0.00030887568870867187,0.0028709421286187,0.0001653332297488039,0.0003267935687671935,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.7267117069548172,0.06373053726669076
279.0724137931,52.0473983111,0.97,0.011993,0.018007,0.01987929689879521,0.003387930150513222,0.9728443046622816,0.011090401664240048,0.016065293673478358,0.8502425071950386,0.04999628253648994,0.09976121026847166,0.019339460768683477,0.00022046938741032042,0.0003193667427014126,0.0028805622253740264,0.00016938391301895192,0.0003379840121202444,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.703971610475198,0.06558907705946515
279.0724137931,52.3858821424,0.97,0.011993,0.018007,0.019868581806532327,0.003412859914376476,0.9720477000592578,0.01134759038555232,0.01660470955518985,0.8468671367421022,0.05080294847942836,0.10232991477846941,0.01931320924847896,0.000225460527882366,0.0003299120301709986,0.002890238903789902,0.00017338334639757438,0.0003492376641889992,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.6813088284261073,0.06744020310891718
279.0724137931,52.7243659737,0.97,0.011993,0.018007,0.019857825073615658,0.0034378586266367965,0.9712512861890548,0.011601274970156627,0.01714743884078856,0.8435403788961151,0.051582183740867565,0.10487743736301734,0.019286938143666468,0.000230376088988286,0.0003405108409609021,0.002899972568504481,0.00017733225535430586,0.00036055380277800943,3.5124923785721895,0.02021736137701146,0.0025849452272869175,309.1473760575555,82.3795680252517,40.632143797999696,78.46465359851598,55.44611770258769,63.65845399182276,3.87,2.658723535747189,0.06928249512493911
282.5103448276,46.8825433281,0.97,0.011993,0.018007,0.019601530730961294,0.003065082255169313,0.9937673043793527,0.0029523942099333005,0.0032803014107139284,0.9636769353415564,0.014398166949086202,0.021924897709357363,0.019479360356216446,5.787144583591978e-05,6.429892890892476e-05,0.00295374907423135,4.4131566022609406e-05,6.720161491535358e-05,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.7876873526620765,0.01657597835616187
282.5103448276,47.2029807925,0.97,0.011993,0.018007,0.019591313323328294,0.003088035503169466,0.9929894151455995,0.0033029415431105563,0.003707643311289946,0.9594157701239618,0.015993866301356647,0.024590363574681494,0.019453966758865952,6.470896265971635e-05,7.263760180262376e-05,0.002962709960443469,4.938962697153504e-05,7.593591575446168e-05,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.7658499371897607,0.018620531038126664
282.5103448276,47.5234182569,0.97,0.011993,0.018007,0.019581056189539755,0.003111049120210696,0.9922120807639968,0.003649311816903755,0.004138607419099427,0.9552149759873759,0.01754680792333875,0.027238216089285328,0.01942856050537998,7.145737973994384e-05,8.103830441983199e-05,0.0029717207106576067,5.4588981352409084e-05,8.473942820067994e-05,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.744081790075516,0.020658484677943623
282.5103448276,47.8438557214,0.97,0.011993,0.018007,0.019570759198509265,0.0031341234971553915,0.9914352831987957,0.003991539236594317,0.0045731775646099745,0.9510734934565297,0.019057973114254285,0.02986853342921598,0.01940314118838947,7.811745323078888e-05,8.950055688900685e-05,0.002980781783363774,5.973004134554007e-05,9.36116724460771e-05,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.722383044178973,0.022687452036354472
282.5103448276,48.1642931858,0.97,0.011993,0.018007,0.019560422170123513,0.00315725896137493,0.990659002338115,0.004329659476269522,0.005011338185615611,0.946990269757781,0.020528329795668827,0.0324814004465502,0.019377708312366907,8.468996720870771e-05,9.802389054790214e-05,0.0029898935155276167,6.48132532094354e-05,0.00010255219263787828,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.700753849525978,0.024709079693709946
282.5103448276,48.4847306502,0.97,0.011993,0.018007,0.01955004493506766,0.0031804558626106066,0.9898832183346562,0.004663708725512226,0.005453072939831515,0.9429642824257325,0.021958823720359014,0.03507689385390848,0.01935226139891192,9.117571514783115e-05,0.00010660782100790763,0.002999056280273325,6.983906963744867e-05,0.00011156051269983319,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.6791943525849353,0.026722347869723606
282.5103448276,48.8051681146,0.97,0.011993,0.018007,0.019539627321719433,0.003203714554433422,0.9891079111122499,0.004993723846452123,0.005898365041297991,0.9389945332979946,0.023350380848283423,0.03765508585372193,0.019326799964097755,9.757550290725776e-05,0.000115251854714421,0.0030082704528602037,7.480795497520904e-05,0.000120636146598009,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.657704700750461,0.02872718198519486
282.5103448276,49.1256055791,0.97,0.011993,0.018007,0.01952916914117724,0.003227035371014561,0.9883330598116801,0.005319742544916038,0.006347197643403852,0.935080041693623,0.024703909935000948,0.040216048371376024,0.01930132349287954,0.00010389015194718197,0.0001239554963505154,0.003017536369275092,7.972039116260609e-05,0.00012977861057686296,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.636285048666961,0.03072402276810493
282.5103448276,49.4460430435,0.97,0.011993,0.018007,0.019518670239704324,0.003250418709053751,0.987558644805542,0.005641802576758995,0.006799552617699009,0.9312198653948377,0.026020295027888864,0.04275983957727338,0.019275831530328667,0.00011012048405327296,0.00013271822532238527,0.003026854472721896,8.457685377374826e-05,0.00013898738255810645,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.6149355361069606,0.03271203440572368
282.5103448276,49.7664805079,0.97,0.011993,0.018007,0.019508130427860926,0.003273864917882193,0.9867846450098378,0.005959942724135298,0.007255412266027075,0.9274130708271043,0.027300406427284256,0.04528652274561143,0.01925032355906236,0.00011626734000501214,0.00014153952879355816,0.0030362251169662505,8.937784284621147e-05,0.00014826195806973122,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.5936563176096574,0.03469106767201202
282.5103448276,50.0869179723,0.97,0.011993,0.018007,0.019497549523260542,0.0032973743659672804,0.9860110395315981,0.006274202138335625,0.007714758330066256,0.923658750106212,0.028545094589263537,0.047796155304524544,0.01922479907374894,0.00012233156691114603,0.00015041888260045361,0.0030456486855016014,9.41238631727489e-05,0.0001576018172929303,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.5724475446093282,0.036661137812201705
282.5103448276,50.4073554368,0.97,0.011993,0.018007,0.019486927340651067,0.003320947425759021,0.9852378073051283,0.006584620441670427,0.008177572253201178,0.9199560163830928,0.029755191934266626,0.05028879168264052,0.019199257564217413,0.00012831402011259736,0.00015935575632105558,0.0030551255644189557,9.881542805706833e-05,0.0001670064332829967,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.551309369529781,0.0386219915998427
282.5103448276,50.7277929012,0.97,0.011993,0.018007,0.019476263691822218,0.003344584473746665,0.9844649271032676,0.006891237688212099,0.008643835208520403,0.916304003260902,0.030931513170628765,0.05276448356846928,0.019173698515613777,0.0001342155623786422,0.00016834961382980045,0.0030646561425383264,0.00010345305869997545,0.0001764752725083634,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.530241945794184,0.04057345499516174
282.5103448276,51.0482303656,0.97,0.011993,0.018007,0.019465558385510066,0.003368285890516148,0.9836923775482295,0.0071940943252018835,0.009113528126568595,0.9127018642308223,0.032074855611234895,0.05522328015794277,0.01914812140854627,0.0001400370631180839,0.00017739991384570916,0.003074240811536464,0.0001080372835956652,0.000186007795384019,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.509245427833018,0.042515423036604716
282.5103448276,51.36866783,0.97,0.011993,0.018007,0.01945481122730691,0.003392052060805609,0.9829201371224461,0.007493231155008363,0.009586631722545608,0.9091487721279307,0.03318599948314992,0.05766522838891949,0.01912252571923581,0.0001457793976032626,0.00018650611046783686,0.003083879966075436,0.00011256863793671254,0.00019560345679346046,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.4883199710969,0.04444771810307069
282.5103448276,51.6891052945,0.97,0.011993,0.018007,0.019444022019570843,0.003415883373563313,0.9821481841790294,0.007788689297843194,0.010063126523127354,0.9056439186046423,0.034265708231280126,0.060090373164077414,0.019096910919658566,0.00015144344621085884,0.00019566765370141565,0.003093574003930324,0.00011704766303060133,0.00020526170660238713,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.4674657320679927,0.04637007735762566
282.5103448276,52.0095427589,0.97,0.011993,0.018007,0.019433190561338815,0.003439780222007779,0.9813764969520162,0.008080510155218082,0.010542992892765625,0.9021865136218625,0.03531472881624128,0.06249875756189609,0.019071276477687672,0.00015703009367918648,0.00020488398997195516,0.003103323326118634,0.00012147490572767493,0.00021498199016146928,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.446682868272411,0.0482823487712527
282.5103448276,52.3299802233,0.97,0.011993,0.018007,0.019422316648240543,0.0034637430036873877,0.9806050535663614,0.008368735374198842,0.011026211059439786,0.898775784957085,0.036333792006867593,0.06489042303604743,0.01904562185723075,0.00016254022838302172,0.00021415456262677135,0.003113128337028743,0.00012585091786122035,0.0002247637487974242,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.425971538293688,0.050184341257807574
282.5103448276,52.6504176877,0.97,0.011993,0.018007,0.01941140007241448,0.0034877721205422126,0.9798338320475916,0.00865340681253183,0.011512761139876666,0.8954109777284173,0.03732361266783562,0.06726540960374708,0.019019946518362776,0.00016797474162741233,0.00022347881242429252,0.0031229894445486176,0.00013017625570079322,0.00023460642029280145,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.405331901786153,0.052075870896296284
282.5103448276,52.9708551521,0.97,0.011993,0.018007,0.019400440622427493,0.003511867978968462,0.9790628103312591,0.00893456650462445,0.012002623164116507,0.8920913539346739,0.03828489004250619,0.06962375602281987,0.018994249917458583,0.0001733345269600962,0.0002328561780088151,0.003132907060197802,0.000134451479418606,0.00024450943935205367,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.3847641194892266,0.053954242935659646
282.5103448276,53.2912926166,0.97,0.011993,0.018007,0.019389438083195747,0.0035360309898819203,0.9782919662720669,0.009212256628461965,0.012495777099471096,0.8888161920102925,0.03921830803147161,0.07196549995823591,0.018968531507320065,0.0001786204795040729,0.00024228609637161016,0.0031428815992572334,0.00013867715257001863,0.0002544722380546682,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.3642683532429234,0.055826963100337856
282.5103448276,53.611730081,0.97,0.011993,0.018007,0.01937839229779342,0.0035602616241775715,0.9775212799013826,0.009486518713229175,0.012992201385388242,0.8855847985943615,0.04012453152342182,0.07429066988221662,0.018942790841370117,0.00018383348116531338,0.00025176797525798853,0.003152913573390529,0.00014285382977094192,0.0002644942210161003,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.3438447704293863,0.05768498262192567
282.5103448276,53.9321675454,0.97,0.011993,0.018007,0.019367302925538996,0.003584560195906238,0.9767507246400481,0.009757396588215263,0.013491878771736628,0.882396460178002,0.041004222195115785,0.07659931762688219,0.01891702716684354,0.00018897445548858566,0.0002613013032068723,0.0031630032281626296,0.00014698210274470715,0.00027457486499890093,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.323493526967055,0.05953285202453973
282.5103448276,54.2526050098,0.97,0.011993,0.018007,0.019356169795209082,0.003608927179863026,0.9759802801669002,0.010024931986516893,0.013994787846582939,0.8792505131114362,0.04185801591913934,0.07889147096942435,0.018891240019686253,0.00019404428571644368,0.00027088548980638784,0.003173151074676374,0.00015106253134572118,0.0002847135738409304,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.303214791746494,0.061369107821882096
282.5103448276,54.5730424743,0.97,0.011993,0.018007,0.01934499267584906,0.0036333630053154587,0.975209924079711,0.010289167354915741,0.01450090856537334,0.8761462973182065,0.042686537956534806,0.08116716472525867,0.018865428838737326,0.00019904386712143025,0.00028051996999030413,0.00318335754392009,0.0001550956878362677,0.0002949097735591007,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.283008731091174,0.0631940914811131
282.5103448276,54.8934799387,0.97,0.011993,0.018007,0.01933377133237228,0.003657868106314051,0.9744396339322533,0.010550145134281912,0.015010220933464767,0.8730831671225924,0.04349039956514403,0.08342643331226358,0.018839593059646737,0.00020397409354954652,0.00029020417917599535,0.0031936230711773913,0.00015908214550019482,0.00030516288963646507,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.262875512484132,0.06500761444794723
282.5103448276,55.2139174031,0.97,0.011993,0.018007,0.019322505525477224,0.0036824429217568494,0.973669387240947,0.010807907732665217,0.015522705026387784,0.8700604908816517,0.044270198256900754,0.08566931086144734,0.018813732114951222,0.00020883585688327168,0.00029993755364273106,0.003203948096147428,0.0001630224782158966,0.00031547234739352396,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.2428153045811916,0.06680879901253123
282.5103448276,55.5343548675,0.97,0.011993,0.018007,0.01931119501156547,0.0037070878954537554,0.9728991614911742,0.011062497499430434,0.016038341009395284,0.8670776506288403,0.045026518051996506,0.08789583131916312,0.018787845434144593,0.0002136300465264565,0.00030971953089442013,0.0032143330630646544,0.00016691726004498626,0.0003258375723441147,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.222828277224798,0.06859812817754563
282.5103448276,55.854792332,0.97,0.011993,0.018007,0.019299839481294264,0.003731803423024796,0.9721289319635136,0.011313957398597158,0.016557110637889307,0.8641340309982541,0.045759933008200394,0.09010603599354544,0.018761932342017843,0.00021835756169112677,0.0003195495775852933,0.0032247783348315,0.00017076707463738758,0.0003362580135559083,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.2029145959997054,0.07037628743821056
282.5103448276,56.1752297964,0.97,0.011993,0.018007,0.019288438820437095,0.003756590078101701,0.9713586810130079,0.011562328010802354,0.0170789909761897,0.8612290646244124,0.04647099347794307,0.0922999418976446,0.018735992491419873,0.00022301925645818734,0.00032942707255903227,0.003235284559140876,0.0001745724730187698,0.0003467330459420552,2.9645008683573573,0.01968170014390464,0.0028839535135878084,309.1473760575555,82.3795680252517,44.32421974510171,78.83159012571055,55.44611770258769,63.65845399182276,3.87,2.1830744454333884,0.07214065624359423
285.9482758621,51.1389706909,0.97,0.011993,0.018007,0.01900051264475166,0.003439000036925911,0.992888637574212,0.0033250118789729696,0.003786350546815094,0.9639627331452834,0.01427932906657206,0.021757937788144582,0.018865393113059063,6.317693025037538e-05,7.194260144222255e-05,0.0033150678748818316,4.910661318721855e-05,7.48255488568609e-05,2.441163750288898,0.019102223074262632,0.0032246785134456613,309.1473760575555,82.3795680252517,48.26333880684942,79.3178439713487,55.44611770258769,63.65845399182276,3.87,2.2563680949341665,0.01987523806346303
285.9482758621,51.438630303,0.97,0.011993,0.018007,0.018989694458663147,0.003461653550861191,0.9921492976113894,0.0036525204557320327,0.00419818193287854,0.9604543151597061,0.01558749724065118,0.02395818759964283,0.018840612019017534,6.936024745836837e-05,7.972219218724334e-05,0.0033247600905125505,5.3958515172139175e-05,8.293494517650216e-05,2.441163750288898,0.019102223074262632,0.0032246785134456613,309.1473760575555,82.3795680252517,48.26333880684942,79.3178439713487,55.44611770258769,63.65845399182276,3.87,2.2374521818407187,0.021887755255646013
