T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
285.0870689655,48.3938798755,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019258298260743753,0.0032020979635617925,0.9944447904750254,0.0006007954800835243,0.001364482207092899,0.0004964586079566633,0.0030934732298414677,0.9819390264712534,0.006858768038855016,0.006472582845428385,0.003111795674112746,0.0016178269703502723,0.019151314378810867,1.1570298549155244e-05,2.6277605315672975e-05,9.560947946143073e-06,5.9575030121913296e-05,0.0031442649570054496,2.1962447169760355e-05,2.072584434833122e-05,9.96427459109682e-06,5.180440447153951e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.556456406709771,-0.014674580799554526,-0.020983433053451517
285.0870689655,48.4960090224,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01925600779258341,0.00320863224343131,0.9943285793751316,0.0006557836031045207,0.0014526647834318877,0.0005334384276455002,0.0030295338106863167,0.9807345376638861,0.007468276946655001,0.00687741617374585,0.0033365565393637772,0.0015832126763492339,0.019146798872835928,1.2627774171629077e-05,2.797252438977592e-05,1.0271894519605193e-05,5.8336726666470633e-05,0.0031468164597950434,2.3962954213911972e-05,2.2067099286576923e-05,1.0705782894234205e-05,5.079947241543331e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.553166264105466,-0.015941118431970214,-0.02270416191492597
285.0870689655,48.5981381693,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0192538465347526,0.0032151279186787836,0.9942027849056385,0.0007121604606583004,0.0015386911207862588,0.0005701782839348174,0.002976185228982136,0.9795253856794213,0.008090836770799876,0.0072706393919042805,0.0035589672120341065,0.0015541709458406115,0.019142227844996813,1.3711828217633635e-05,2.9625722704005105e-05,1.0978125176329568e-05,5.7303013657819575e-05,0.0031492994145525103,2.6013075187271576e-05,2.3376035695557185e-05,1.144253484507325e-05,4.996858398371562e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.549981481179202,-0.017196003470597354,-0.0244099280819432
285.0870689655,48.7002673161,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01925179308687825,0.003221589418294976,0.9940699589803058,0.0007698763003537019,0.0016224953193779725,0.0006066172931243006,0.002931052106838208,0.9783140666560551,0.00872580604837529,0.007652009661203871,0.0037786654057361067,0.0015294522286295469,0.0191376291641704,1.4821499236900803e-05,3.123594417309317e-05,1.1678470610151208e-05,5.642800868770774e-05,0.003151726244908273,2.8110964431540136e-05,2.4651633353225312e-05,1.2173308486396733e-05,4.927267115540617e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5468856539926605,-0.018440756563038896,-0.026101813827471787
285.0870689655,48.802396463,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01924983180894328,0.003228020008033916,0.9939319471940835,0.0008288913028626062,0.0017040454606787275,0.0006427069079638613,0.0028924091344113634,0.9771023728102776,0.009372663164088357,0.008021446351514852,0.003995368758707874,0.001508148915411381,0.0191330228130216,1.5956018168001033e-05,3.2802588512858775e-05,1.2371999880750317e-05,5.567838936006996e-05,0.0031541060093289905,3.0255144222239685e-05,2.5893389316060595e-05,1.2897130292582648e-05,4.868334874042588e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.543866742318755,-0.019674826009221658,-0.027778976223961305
285.0870689655,48.9045256099,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019247950992110935,0.0032344221610929695,0.9937901111302723,0.0008891720601836764,0.0017833332352156456,0.0006784075746641049,0.0028589759996642547,0.9758916136094101,0.010030965108117063,0.008378980636501058,0.004208853176803624,0.0014895874691682337,0.01912842335547996,1.711474023796972e-05,3.432551071403339e-05,1.3057955749811532e-05,5.502942992915894e-05,0.0031564454618830534,3.244437584284416e-05,2.7101160658067897e-05,1.3613207987840187e-05,4.817954721164125e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.540915684707091,-0.020898354214585968,-0.029441368179661698
285.0870689655,49.0066547568,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01924614167271444,0.0032407978018488305,0.9936454726904962,0.0009506893130679693,0.001860367125370733,0.000713686555417813,0.0028297843156473187,0.9746827600321457,0.01070032070694077,0.00872472221472454,0.004418938608877404,0.0014732584373114749,0.0191238415398526,1.829710120604171e-05,3.5804889258145634e-05,1.3735712555482796e-05,5.4462429842173575e-05,0.003158749746212129,3.4677575826131176e-05,2.8275060575220946e-05,1.432088653015482e-05,4.7745327051942705e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.538025499322713,-0.022112000952548616,-0.03108953203931586
285.0870689655,49.1087839037,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019244396843526416,0.003247148467676982,0.9934988101970578,0.001013416473199351,0.0019351677984876456,0.0007485164732727838,0.0028040890579825,0.9734765406303999,0.011380373145105163,0.009058836846010297,0.004625479507880832,0.001458769870603999,0.019119285367003507,1.9502588778015265e-05,3.724113707290961e-05,1.4404748055578284e-05,5.396300261640538e-05,0.003161022857227492,3.695376121972051e-05,2.941538818345812e-05,1.5019618696286524e-05,4.7368423500251245e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5351906864269247,-0.02331475735888766,-0.03272239371366714
285.0870689655,49.2109130506,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019242710917362245,0.0032534754187025375,0.9933507238845536,0.0010773286457178774,0.002007764903613926,0.0007828743112347547,0.0027813082548799285,0.9722735069969556,0.012070788402953123,0.009381530758712325,0.0048283582410146115,0.001445815600364198,0.01911476081926299,2.073072369254248e-05,3.8634839630268446e-05,1.5064624055719462e-05,5.3519910720727734e-05,0.0031632679552703047,3.9272013353367646e-05,3.052257971327232e-05,1.570894484983086e-05,4.70392551576157e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.532406822330202,-0.02450736049309743,-0.034340663592100196
285.0870689655,49.3130421975,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019241079354844867,0.0032597797136492694,0.9932016814887639,0.0011424019782820378,0.0020781947828866078,0.0008167407029786497,0.002760981047088962,0.9710740793405654,0.012771247549143846,0.00969303953701243,0.005027480396134367,0.0014341531771438615,0.019110272368890662,2.198104711925645e-05,3.998671073234582e-05,1.571497267834398e-05,5.312425542426139e-05,0.0031654875842850165,4.163145367869206e-05,3.159717364635342e-05,1.6388478606088202e-05,4.675023433119207e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.529670277842895,-0.02568995617148051,-0.03594448976882525
285.0870689655,49.4151713444,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0192394984013581,0.003266062263117765,0.9930520506033954,0.0012086132278590234,0.0021464987939476318,0.0008500994143313676,0.0027427379604666427,0.9698785788333648,0.013481441598394359,0.009993620003570926,0.005222771331857715,0.0014235882328122373,0.01910582334004941,2.3253112265253933e-05,4.129756011467255e-05,1.6355486323023805e-05,5.276890260574215e-05,0.0031676838261339413,4.403122765694186e-05,3.263978516560183e-05,1.7057896355873792e-05,4.6495278054065556e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.526978019489815,-0.026862689551435004,-0.03753404170999941
285.0870689655,49.5173004912,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01923796489811614,0.003272323867545856,0.9929021220575827,0.0012759394752245535,0.002212722050256616,0.0008829369515871912,0.0027262794653489797,0.968687250982695,0.014201068105368994,0.010283544152800328,0.005414173557743311,0.0014139632013924176,0.019101416171408803,2.454647883649069e-05,4.256826913212436e-05,1.6985910081884054e-05,5.244806865683851e-05,0.003169858411578056,4.647049410584317e-05,3.365108697417014e-05,1.77169293560391e-05,4.626945531747956e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.524327466868271,-0.028025712030503414,-0.039109512063631335
285.0870689655,49.6194296381,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0192364761444717,0.00327856524455753,0.9927521270834404,0.0013443579414643238,0.0022769124542190815,0.0009152422555886973,0.002711360265287501,0.9675002827912319,0.01492982895390697,0.010563094522448519,0.005601644678833893,0.0014051490535786422,0.01909705261001414,2.586070947060955e-05,4.3799772108635876e-05,1.7606035816044446e-05,5.215701706227148e-05,0.0031720128012589143,4.894841831546809e-05,3.4631794576275735e-05,1.8365357556385427e-05,4.606872850485843e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5217163888050567,-0.02917916332843795,-0.040671094922235085
285.0870689655,49.721558785,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0192350297962715,0.003284787048880968,0.9926022501143192,0.0014138458754019713,0.002339119939880079,0.0009470064545039079,0.0026977776158948227,0.9663178155489319,0.015667428974725568,0.010832560595696207,0.005785155729454992,0.0013970391511913373,0.019092733856795066,2.7195367540692484e-05,4.499304174064612e-05,1.82156973696441e-05,5.189183282545121e-05,0.0031741482456180796,5.1464167785440964e-05,3.5582654750961205e-05,1.9003004615873287e-05,4.588976110612965e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5191428267756364,-0.030323209133928053,-0.042219020547172637
285.0870689655,49.8236879319,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0192336237899383,0.003290989886935251,0.9924526384583355,0.0014843804910486462,0.0023993958693869733,0.0009782226575621978,0.0026853625236666428,0.9651399544971195,0.016413575144987994,0.011092235959940843,0.005964689781337417,0.0013895446166142579,0.019088460677439276,2.855001592595354e-05,4.6149077474920984e-05,1.8814766578344954e-05,5.1649252519803495e-05,0.003176265829727169,5.4016909810607284e-05,3.650443636766484e-05,1.9629733749087475e-05,4.572977280722843e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5166050377800024,-0.03145801921837421,-0.04375353120796799
285.0870689655,49.9258170788,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019232256285195256,0.003297174327588738,0.9923034097044056,0.0015559389401449927,0.0024577925445501483,0.0010088857777347715,0.002673973033164458,0.9639667762244571,0.01716797619431018,0.011342416032254625,0.006140240748149587,0.0013825908008284714,0.019084233488108237,2.992421646098358e-05,4.7268896112630635e-05,1.9403149839883662e-05,5.1426534673519765e-05,0.0031783665072157583,5.6605810364534134e-05,3.7397922954380865e-05,2.0245444160013087e-05,4.55864289405199e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5141014512915327,-0.032583755081850185,-0.04527486702854988
285.0870689655,50.0279462257,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019230925621447573,0.003303340910109823,0.9921546574593542,0.0016284983095085131,0.0025143628067386256,0.0010389923754258294,0.002663489048972935,0.9627983343903058,0.01793034249650058,0.01158339621960104,0.006311812334747851,0.0013761145588448665,0.019080052422573636,3.131752986481133e-05,4.835352412172467e-05,1.9980785093065257e-05,5.1221359794338647e-05,0.0031804511261770948,5.923003390097106e-05,3.8263906610219585e-05,2.0850067902308375e-05,4.545775519229979e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.511630636512744,-0.033700564114306886,-0.04678325870455646
285.0870689655,50.1300753726,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019229630284304366,0.0033094901500514504,0.9920064558412728,0.0017020356354828729,0.002569159705801349,0.0010685405176971497,0.0026538082997458593,0.9616346642030432,0.018700386157184987,0.011815470418459723,0.006479417095337073,0.0013700621259751656,0.01907591738547078,3.272951600104668e-05,4.940399128389212e-05,2.0547639099115374e-05,5.103175244953126e-05,0.0031825204491280055,6.188874378936221e-05,3.910318296811674e-05,2.144356705509302e-05,4.53420711087336e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5091912772676137,-0.03480862868967405,-0.04827897542343029
285.0870689655,50.2322045195,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01922836887969,0.003315622543603552,0.9918588630344962,0.0017765279300075462,0.0026222362241542694,0.0010975296493992686,0.0026448431619426047,0.9604757859582245,0.01947782123363572,0.012038929785152476,0.0066430755765988095,0.0013643874463885597,0.019071828095017215,3.41597343632572e-05,5.042132540772377e-05,2.1103704955045972e-05,5.085601994675808e-05,0.0031845751685084293,6.458110318252255e-05,3.991654699651182e-05,2.202593114063318e-05,4.523793775455592e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.506782152602997,-0.03590811203640776,-0.04976226976994136
285.0870689655,50.3343336663,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019227140113692778,0.0033217385707946722,0.9917119241282942,0.001851952214386876,0.0026736450458740204,0.0011259604738167092,0.002636518137628033,0.9593217078568131,0.02026236404139736,0.012254061726265825,0.0068028155297427265,0.0013590508457810876,0.019067784117634573,3.5607744709880066e-05,5.1406547911300344e-05,2.1648999792553776e-05,5.0692703644466534e-05,0.0031866159187885945,6.730627617179262e-05,4.0704789485035935e-05,2.2597174735147406e-05,4.51441161410216e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.5044021216998353,-0.0369989708324594,-0.05123318952131228
285.0870689655,50.4364628132,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01922594277678803,0.003327838697838335,0.991565673403546,0.0019282855575295447,0.002723438362913926,0.0011538348411063606,0.00262876783490435,0.9581724282710083,0.021053733510779053,0.01246114906988495,0.006958671179827075,0.001354017968500581,0.019063784896283863,3.7073107786369825e-05,5.236067012149241e-05,2.2183562628975196e-05,5.054053996733199e-05,0.003188643286001988,7.006342911114628e-05,4.146869409429531e-05,2.3157335237760883e-05,4.505953393144681e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.50205011206045,-0.038081793803642405,-0.05269241557679871
285.0870689655,50.5385919601,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01922477573141719,0.0033339233788320056,0.9914201361892331,0.002005505116512503,0.00277166771259351,0.001181155643490364,0.002621535338170472,0.9570279375780948,0.021851651568799448,0.012660469388303008,0.0071106825450214465,0.0013492589197814486,0.019059829773849093,3.8555386093162574e-05,5.328469017662031e-05,2.2707452350000005e-05,5.039842894831225e-05,0.0031906578152869876,7.285173203131156e-05,4.220903488065034e-05,2.3706470776299667e-05,4.4983258567569895e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.4997251102049924,-0.039156558481277415,-0.05414001815345859
285.0870689655,50.640721107,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01922363790215545,0.0033399930569760587,0.9912753303805355,0.0020835881778535725,0.0028183838417413054,0.0012079267165106245,0.002614770883358939,0.9558882196536562,0.022655843528263567,0.012852294448932697,0.00725889480069603,0.0013447475684515704,0.01905591801257493,4.005414466826895e-05,5.417959044292064e-05,2.3220745810539823e-05,5.026540865879139e-05,0.0031926600168884177,7.567036008433629e-05,4.292657422564715e-05,2.4244658235644353e-05,4.491447542013683e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.497426154297256,-0.040223439186730214,-0.055576264297125366
285.0870689655,50.7428502539,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019222528267887888,0.003346048165426522,0.9911312676886345,0.0021625121981226933,0.0028636365936820915,0.0012341527458321708,0.0026084307737284833,0.9547532530962416,0.02346603846878259,0.013036889774300212,0.007403357684454174,0.0013404609762215263,0.019052048810332334,4.156895185806584e-05,5.5046335371012185e-05,2.372353604365036e-05,5.014063428282445e-05,0.0031946503709576832,7.851849496829818e-05,4.3622061112165015e-05,2.4771991398064236e-05,4.485246990311883e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.495152328265396,-0.04128260519176985,-0.05700141564228112
285.0870689655,50.8449794008,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019221445855553566,0.003352089127879432,0.9909879546756727,0.002242254843080815,0.0029074748150902043,0.0012598391793254033,0.002602476486830846,0.9536230122357666,0.024281969600837852,0.013214514296071879,0.007544124939748796,0.00133637892757484,0.019048221314304215,4.309938006063065e-05,5.588586973464198e-05,2.4215930572108277e-05,5.002336088197036e-05,0.0031966293314111475,8.139532630246743e-05,4.429622970206987e-05,2.5288579189896015e-05,4.4796612738507956e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.4929027570835776,-0.04233423500878741,-0.058415742363902456
285.0870689655,50.9471085477,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01922038973511058,0.003358116358958896,0.990845393616438,0.0023227940246796468,0.0029499462801613856,0.0012849921442131711,0.0025968739345078196,0.9524974679678386,0.025103374605607395,0.013385420090250344,0.007681253796111333,0.0013324835401923533,0.019044434632546986,4.464500642872888e-05,5.6699117202341535e-05,2.469804981833257e-05,4.991292911419032e-05,0.003198597329049726,8.430005292816352e-05,4.4949798176606745e-05,2.5794544030036587e-05,4.4746347743634056e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.4906766029562513,-0.043378501150964865,-0.05981950765209865
285.0870689655,51.0492376946,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.019219359015464683,0.003364130264459556,0.990703583219327,0.002404107935414121,0.0029910976299265847,0.001309618369116294,0.0025915928462158034,0.9513765884474252,0.025929995945267723,0.013549852182630493,0.00781480448439294,0.001328758940283641,0.01904068784379954,4.6205413522651575e-05,5.7486979199864555e-05,2.51700256092934e-05,4.980875333333148e-05,0.003200554774094267,8.723188411678872e-05,4.5583467806540616e-05,2.6290020276780547e-05,4.470118165179405e-06,2.569786565912746,0.019252000322824838,0.003134914228723206,309.1473760575555,82.3795680252517,47.25272850308366,2.4884730622107623,-0.044415573063958824,-0.06121297040343965
288.4905517241,52.2860387655,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018651529699890337,0.0035647662308109975,0.9944788919899459,0.0005379930760738301,0.0012199636063591453,0.00044188326220499346,0.0033212680654161816,0.9855779086744064,0.00508300343088607,0.0051151794938621205,0.0023976363107981865,0.001826272090046982,0.01854855258986451,1.0034393836726404e-05,2.2754187436792923e-05,8.241798788900865e-06,6.194672996340723e-05,0.0035133548466758494,1.8119718981519104e-05,1.8234419124256577e-05,8.547012954499637e-06,6.510233074872102e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0665960787126814,-0.011000932192855473,-0.015557135714743264
288.4905517241,52.3763040926,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01864873003747174,0.0035709574717365904,0.9944092400318966,0.0005863895352047324,0.0013016000622601452,0.00047527063328916294,0.003227499737349546,0.9846759363841859,0.00552807455238972,0.00544812799759667,0.002573985501622627,0.0017738755642051124,0.018544469464122276,1.0935420138831585e-05,2.4273188177845857e-05,8.86319373494783e-06,6.018877129784263e-05,0.003516235892270332,1.9740519127172978e-05,1.9455033379995138e-05,9.191592759160975e-06,6.334434199929206e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.063633935046032,-0.012061617366158295,-0.01695007407100757
288.4905517241,52.4665694198,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018646120718956386,0.0035770939131040506,0.9943231942572587,0.0006361170121789379,0.0013819822397742045,0.0005086752271024993,0.0031500312636858914,0.9837608384228074,0.005983959283787503,0.005774869130822817,0.002749867755250566,0.001730465407331597,0.018540270313779167,1.1861114600470327e-05,2.5768607674283547e-05,9.484819691295758e-06,5.8735863211173865e-05,0.0035190049070723617,2.140518433029875e-05,2.0657249216838778e-05,9.836535209147899e-06,6.1900372754029774e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0607977473869754,-0.013112416156886741,-0.018332777988527393
288.4905517241,52.5568347469,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018643664377152615,0.003583184377422855,0.9942248711616557,0.0006870946716368802,0.0014609332013849961,0.000542009566326422,0.0030850913989959464,0.9828366977180398,0.006449835298238205,0.0060946912770080495,0.00292481273261911,0.0016939629740948484,0.01853599481335571,1.2809962453327877e-05,2.723714828406098e-05,1.0105044443795853e-05,5.751740861572065e-05,0.0035216851008211493,2.3110949077597617e-05,2.183840256899059e-05,1.0480143290408245e-05,6.069781664709417e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.058063586556199,-0.014153474738560767,-0.0197046757775845
288.4905517241,52.647100074,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018641333958162424,0.0035892352452384837,0.9941172400333783,0.0007392621898478953,0.0015383353313177018,0.0005752066479977252,0.003029955797458287,0.9819064487836676,0.006925082981184712,0.006407136860689922,0.0030984649311483845,0.001662866443309419,0.01853167146502892,1.3780833363597087e-05,2.867662265073372e-05,1.0722619220280776e-05,5.648241789889027e-05,0.003524293233501296,2.485575191226936e-05,2.299672144145492e-05,1.1121119537013213e-05,5.968418846450528e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0554141155668133,-0.01518524548833211,-0.0210657152753031
288.4905517241,52.7373654011,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.01863910948310186,0.003595251280706277,0.9940024838118342,0.0007925730134527896,0.0016141117339293443,0.000608213723044211,0.002982617717739513,0.9809722466160209,0.007409215818997649,0.0067119201169921865,0.0032705478298577185,0.001636069618131576,0.018527321122243964,1.4772855171098511e-05,3.008560532666843e-05,1.1336562172946042e-05,5.559333818718619e-05,0.003526841725983563,2.6637992662280502e-05,2.4131039396614382e-05,1.1758441273907097e-05,5.882081389912178e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0528364922356155,-0.016208100747651333,-0.02241591026354195
288.4905517241,52.8276307282,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018636975895160893,0.003601236055154476,0.9938822356230063,0.0008469900228246576,0.0016882144208195335,0.0006409884123043368,0.0029415715210451073,0.9800356918034211,0.007901843072502737,0.0070088792122965475,0.00344084354822029,0.0016127423635593793,0.018522959267934586,1.5785332638824917e-05,3.1463211466676655e-05,1.1946085589193378e-05,5.482199753160943e-05,0.00352933986866074,2.845640217486948e-05,2.5240628525545028e-05,1.2391289845996568e-05,5.807865947325085e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.050321029440764,-0.017222253074050897,-0.023755218036804582
288.4905517241,52.9178960553,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018634921647048303,0.003607192332942675,0.9937577367129209,0.0009024825639032232,0.0017606160586831035,0.0006734959512223631,0.0029056687132704177,0.979097995345694,0.00840263772119624,0.007297938939488915,0.003609176541866099,0.0015922514517547621,0.018518597559793338,1.6817691866163825e-05,3.280894230409463e-05,1.2550544280633001e-05,5.414690880407389e-05,0.00353179478201053,3.0309930364393985e-05,2.6325069388808213e-05,1.301899395005595e-05,5.743557228886621e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0478602713169285,-0.01822789848492734,-0.025083652826858316
288.4905517241,53.0081613825,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018632937728385177,0.00361312228899986,0.9936299439164954,0.0009590244728352268,0.0018313044800650842,0.0007057073900103729,0.0028740197405939974,0.9781600844582768,0.008911317902642345,0.0075790875382303734,0.003775403699834123,0.0015741064010162478,0.018514244870054916,1.7869443282336203e-05,3.412258233876551e-05,1.314940185252451e-05,5.3551430856637676e-05,0.0035342120033661855,3.219768133840054e-05,2.738417011466124e-05,1.3640995257843207e-05,5.687438922769157e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0454483780516224,-0.019225209335390403,-0.026401258932797766
288.4905517241,53.0984267096,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.018631016993874833,0.0036190276674197127,0.9934996041460535,0.0010165927123256119,0.0019002788222418085,0.0007375983322964237,0.0028459259870824674,0.977222677031173,0.009427633614962511,0.007852360105843052,0.003939407252202072,0.0015579219958194556,0.018509908008253043,1.8940156099187783e-05,3.540412703028759e-05,1.3742207063668407e-05,5.302249542864346e-05,0.0035365959054057734,3.411886689084545e-05,2.841790847758879e-05,1.4256823838953166e-05,5.638162806552348e-06,2.0718380113624164,0.018639616279301895,0.003509296655331711,309.1473760575555,82.3795680252517,51.342365047700554,2.0430806976872673,-0.020214346656483695,-0.02770810923127165
