temperature,pressure,z_carbon dioxide,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_carbon monoxide,y_carbon dioxide,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.5068275862069,7.365424144362352,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.08544575573506209,18.906470508968546,3.0107521808334434,1189.9993864941403,14.91999954011608,0.9779666088844916,0.016431348904492025,0.00560204221101639,0.40704926240795564,0.18482137484251865,0.40812936274952566,17.316261915660625,0.6784485370314329,1.0000000008243095,2.9969133625807247,5.415017606006723,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.905994699577424,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.09171687586516733,18.906470508968546,3.0107521808334434,1188.3946704938264,15.853057210392612,0.976165525965206,0.01740351081404898,0.0064309632207449775,0.3815987510776,0.18274926818764328,0.4356519807347568,17.14943888177621,0.684344753082396,1.0000000006917242,2.9594351534010763,5.341424219725649,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.446565254792496,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.09798799599527257,18.906470508968546,3.0107521808334434,1186.9083622520805,16.79704441124534,0.9744671911230033,0.018253583906299862,0.007279224970696877,0.3594452650838491,0.1797918162112157,0.4607629187049351,16.98825075837409,0.6901048606617948,1.0000000005661767,2.9239106654324565,5.270746148826404,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.987135810007569,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.10425911612537783,18.906470508968546,3.0107521808334434,1185.522446292496,17.750890483832336,0.972855997736916,0.019000055345120274,0.00814394691796368,0.33999154567042134,0.17627321852769132,0.4837352358018873,16.831952323847446,0.6957495160577153,1.0000000004528482,2.8900878201413027,5.202642743593969,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.527706365222638,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.11053023625548304,18.906470508968546,3.0107521808334434,1184.2217868085334,18.713703091098374,0.9713188247929893,0.019658463494021738,0.009022711712989004,0.3227761945434747,0.17241925237916084,0.5048045530773646,16.679925069628833,0.7012955021231925,1.000000000358534,2.8577584669995026,5.1368323914124945,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.068276920437711,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.11680135638558829,18.906470508968546,3.0107521808334434,1182.9937317462698,19.684742789721113,0.969844698342137,0.020241801647211153,0.009913500010651805,0.30743719789201596,0.16838695491115907,0.5241758471968249,16.531656370281304,0.7067638538121372,1.0000000002854337,2.826750670828956,5.07340291479407,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.608847475652784,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.12307247651569354,18.906470508968546,3.0107521808334434,1181.8277249081416,20.663398701649765,0.96842445786575,0.02076091358429751,0.010814628549952477,0.29368657974878404,0.16428513945603018,0.5420282807951857,16.38672171558048,0.7121590520850362,1.0000000002299023,2.79692201269365,5.011936097774642,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,11.149418030867857,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.1293435966457988,18.906470508968546,3.0107521808334434,1180.7149583186495,21.649166741903045,0.9670504571945261,0.021224850284468168,0.011724692521005789,0.2812924239398779,0.16018867081381732,0.5585189052463047,16.2447677730132,0.717487247022477,1.0000000001865892,2.7681539962230133,4.952143377952018,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,11.689988586082926,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.135614716775904,18.906470508968546,3.0107521808334434,1179.648069252712,22.641630978768315,0.9657163027069897,0.02164117955369824,0.012642517739312065,0.2700658818334646,0.15614843369870332,0.5737856844678321,16.105499824792815,0.7227564200711548,1.000000000152593,2.740347458869887,4.893891903597338,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,12.230559141297999,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.14188583690600926,18.906470508968546,3.0107521808334434,1178.6208863053405,23.640448010398455,0.9644166339092027,0.022016246400908646,0.013567119689888652,0.2598516287560342,0.1521983388429276,0.5879500324010382,15.968670772583945,0.727973241908066,1.0000000001260352,2.7134188748246792,4.837069335956448,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
