T,P,z_carbon dioxide,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_carbon monoxide,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_carbon monoxide,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
241.6685517241,15.8279945213,0.95,0.035038,0.001379,0.013583,0.024524927275884366,0.0009161409353958352,0.9765832238867102,0.007056829210009033,0.00017868209949378763,0.016181264803787045,0.8597339740004813,0.13005089613292561,0.005454800861345049,0.004760329005248022,0.023950632544670267,0.00017306822317380806,4.382165495587477e-06,0.00039684434254470455,0.0007876374871323797,0.00011914494963228508,4.997366363510661e-06,4.361132267659849e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.485509964171612,-0.07716695497144066,-0.1535879257011068
241.6685517241,16.2299921033,0.95,0.035038,0.001379,0.013583,0.024519463722855055,0.0009396776165247171,0.9758455567407484,0.008203526994430442,0.00021084105458460625,0.01574007521023644,0.8417123513147513,0.14746900756655434,0.0062733494140420395,0.004545291704652294,0.023927209727614075,0.0002011460825393994,5.169709589175756e-06,0.0003859382031124025,0.0007909382560828609,0.00013857332554140526,5.894926025013754e-06,4.271108875437236e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.436713936160443,-0.0883110671615821,-0.17687462582101254
241.6685517241,16.6319896852,0.95,0.035038,0.001379,0.013583,0.024514370490371477,0.0009632587371034419,0.9749872877117703,0.009352614234794436,0.00024404405042437763,0.015416054003010807,0.8244426373112893,0.16410320041397747,0.007081982950384412,0.0043721793243487565,0.023901199594368747,0.00022927345040527295,5.9825862680740915e-06,0.0003779148593293812,0.0007941515736307036,0.00015807384158540095,6.821781952975397e-06,4.211539934361963e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.389176188316691,-0.09945425897784865,-0.20012170379036753
241.6685517241,17.0339872672,0.95,0.035038,0.001379,0.013583,0.02450950500546987,0.0009868887685688787,0.9740522130805892,0.010502743734553928,0.00027830080283045017,0.015166742382026348,0.80790906060739,0.1799825670265217,0.007881494485246813,0.004226877880841532,0.023873537592087705,0.0002574170501332168,6.821014919999202e-06,0.0003717293483289468,0.0007973163779384667,0.0001776227739366697,7.778158387027636e-06,4.1714583067147314e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.342478606969484,-0.11056829629886344,-0.2232862359147063
241.6685517241,17.4359848492,0.95,0.035038,0.001379,0.013583,0.02450478570046488,0.0010105703031405562,0.9730653442727103,0.011653120205180986,0.0003136363148770617,0.014967899207231555,0.7920824513173764,0.19514325790438067,0.008673043376111763,0.004101247402130969,0.02384475773395185,0.00028555721336971743,7.685590683945922e-06,0.0003667851624593674,0.000800455002940116,0.0001972059812962657,8.764720073748457e-06,4.144598830425911e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.296382594610638,-0.12163749231701537,-0.2463441298316571
241.6685517241,17.8379824312,0.95,0.035038,0.001379,0.013583,0.02450016260711285,0.0010343049665557178,0.9720419723572393,0.012803231621593233,0.0003500846768762643,0.014804711344291278,0.7769286660111672,0.20962314881585511,0.009457938882984789,0.003990246289992864,0.023815186383691057,0.00031368125662556336,8.577131509727036e-06,0.00036271783528650455,0.0008035811779148588,0.0002168142639252873,9.782393160051606e-06,4.127131555520147e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.250742477906101,-0.132652642523297,-0.26928101685224703
241.6685517241,18.2399800131,0.95,0.035038,0.001379,0.013583,0.024495603412233887,0.0010580938504197704,0.970991962172746,0.013952721849699855,0.00038768620814058044,0.014667629769413578,0.7624123519950627,0.22345953502353105,0.010237544099855288,0.0038905688815508805,0.023785034021850393,0.00034178034095145806,9.49660760300442e-06,0.0003592924418290306,0.0008067038211300492,0.0002364411598260595,1.0832282455458085e-05,4.116587008203511e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.20546449600065,-0.14360812028878733,-0.29208790630099557
241.6685517241,18.6419775951,0.95,0.035038,0.001379,0.013583,0.024491086279572527,0.0010819377342902187,0.9699219610916162,0.015101325027660217,0.000426486066856583,0.014550227813867014,0.7484987053111032,0.23668811869282244,0.011013231783455472,0.0037999442126190053,0.02375444243354696,0.00036984785418829434,1.044510706042011e-05,0.000356350884776853,0.0008098289933434571,0.00025608180687192666,1.1915631043004838e-05,4.111303031830236e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.160485708537266,-0.15450051932159248,-0.3147590867942913
241.6685517241,19.0439751771,0.95,0.035038,0.001379,0.013583,0.024486595907041858,0.001105837210794576,0.9688366134877108,0.016248828730643386,0.0004665335379482004,0.014448024243697753,0.7351543068913556,0.2493425790548078,0.011786363808033273,0.003716750245803281,0.023723510654420472,0.0003978785030899965,1.1423818220820161e-05,0.00035378293131057095,0.0008129609882363564,0.0002757323021542947,1.3033799678885651e-05,4.1101207250391545e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.115762418455722,-0.16533103959115536,-0.33729409785433084
241.6685517241,19.445972759,0.95,0.035038,0.001379,0.013583,0.024482121218172878,0.0011297927428725635,0.9677392626906854,0.01739505538178307,0.0005078818255562454,0.01435780010197516,0.7223474416763496,0.26145448352208656,0.012558285434364635,0.003639789367199226,0.023692309936778608,0.0004258678544536436,1.2434024417774932e-05,0.0003515094025228508,0.0008161028974385021,0.00029538937807474763,1.4188259746667384e-05,4.112207612646406e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.071263401020467,-0.17609279885552453,-0.3596848317594148
241.6685517241,19.847970341,0.95,0.035038,0.001379,0.013583,0.024477653994237382,0.0011538047247864047,0.9666323818265561,0.01853984580940538,0.0005505877940596962,0.014277184569978781,0.7100482933880562,0.2730532340934963,0.01333032030195219,0.0035681522164954563,0.023660892981975993,0.00045381193082913673,1.3477097516443672e-05,0.00034947198391580545,0.0008192570757376626,0.0003150501116152842,1.5380586547308572e-05,4.11695088614954e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.026965886948355,-0.18678785247685958,-0.38193237248821355
241.6685517241,20.249967923,0.95,0.035038,0.001379,0.013583,0.024473187980714607,0.0011778734967558392,0.9655178415355575,0.01968305318420724,0.0005947120769101642,0.014204393203325038,0.6982289091263361,0.2841661858537379,0.014103773964401324,0.0035011310555247642,0.02362929963463352,0.00048170706061150697,1.455450045262365e-05,0.0003476267850169586,0.0008224253267286526,0.0003347118189913119,1.6612461556903354e-05,4.123889478971416e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.982852948184076,-0.19741593657409595,-0.40403567178249666
241.6685517241,20.651965505,0.95,0.035038,0.001379,0.013583,0.02446871831785868,0.001201999364810446,0.9643970863344554,0.020824536978942845,0.0006403191495059089,0.014138057537095705,0.6868631522286469,0.2948187478812424,0.014879936647361437,0.0034381632427493494,0.02359756065208143,0.0005095497294375842,1.5667788902790924e-05,0.0003459401474368737,0.0008256090726905343,0.0003543719476874644,1.7885674398548124e-05,4.132670033899341e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.938911829640542,-0.2079773746021818,-0.42599439098905023
241.6685517241,21.0539630869,0.95,0.035038,0.001379,0.013583,0.02446424115611094,0.0012261826120226328,0.9632712526304279,0.02196415913512435,0.0006874774797348157,0.014077110754713027,0.6759266131880741,0.3050345063027453,0.015660087434900872,0.0033787930742796525,0.023565700223099853,0.0005373364858728792,1.6818614853627905e-05,0.0003443858322845824,0.0008288094600945645,0.0003740280076953345,1.920212691542956e-05,4.143017317304206e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.89513282465235,-0.21847263945137918,-0.44780842328945347
241.6685517241,21.4559606689,0.95,0.035038,0.001379,0.013583,0.024459753391417836,0.0012504235060523145,0.9621412499227426,0.023101781289237674,0.0007362597202784684,0.014020709067741218,0.665396506358309,0.31483534933146784,0.016445498941787998,0.003322645368435261,0.0235337377008208,0.0005650638732372243,1.8008731190045615e-05,0.00034294308616976605,0.000832027432395518,0.0003936775213402592,2.0563838445570174e-05,4.154713870967303e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.851508502467562,-0.2289024873207488,-0.46947799994396533
241.6685517241,21.8579582509,0.95,0.035038,0.001379,0.013583,0.02445525247897534,0.0012747223043001374,0.9610078179346943,0.024237262680980875,0.00078674293476207,0.01396817644956274,0.6552515622996997,0.32424158872928815,0.017237442220927993,0.00326940675008414,0.023501688821862113,0.000592728378262634,1.9239997105656448e-05,0.00034159528174493417,0.0008352637813909383,0.00041331798513493566,2.197295206810181e-05,4.167585706161678e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.808033166081401,-0.23926765081593615,-0.4910033637371747
241.6685517241,22.2599558329,0.95,0.035038,0.001379,0.013583,0.024450736299539935,0.0012990792574612009,0.9598715676224902,0.025370458505912023,0.000839008853117534,0.013918965018480304,0.6454719212757833,0.3332720748468286,0.018037191766174864,0.003218812111213169,0.02346956658136352,0.0006203263907264748,2.0514384220556257e-05,0.00034032894322938293,0.0008385191842029993,0.00043294683952457185,2.3431741686287727e-05,4.181492047341924e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.76470246458928,-0.24956909288026985,-0.512385008559999
241.6685517241,22.6619534148,0.95,0.035038,0.001379,0.013583,0.024446203061737937,0.0013234946119920455,0.9587330111475257,0.02650121856125597,0.0008931441535974142,0.01387262613762088,0.6360390308854754,0.34194430394836134,0.018846030536166382,0.0031706346299968484,0.023437381872503875,0.0006478541703319619,2.1833983342246446e-05,0.00033913303555985333,0.0008417942303935689,0.0004525614438770266,2.4942619872053768e-05,4.1963178493962215e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.721513111473806,-0.2598078900589442,-0.5336235519301695
241.6685517241,23.0639509968,0.95,0.035038,0.001379,0.013583,0.024441651229516328,0.0013479686118195958,0.957592584147726,0.027629386084109128,0.0009492407700229755,0.013828788998141892,0.6269355493694385,0.3502745173836188,0.019665254960707087,0.0031246782862355185,0.023405143961709982,0.0006753078183534472,2.3201011833739084e-05,0.0003379984376191566,0.0008450894421838777,0.00047215905495337555,2.650814643046275e-05,4.211968251879726e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.678462677009302,-0.26998522665744673,-0.5547197208884693
241.6685517241,23.4659485788,0.95,0.035038,0.001379,0.013583,0.024437079467454843,0.0013725014995180668,0.9564506625404238,0.028754796715502115,0.0010073962236508242,0.013787144520423164,0.6181452552573035,0.3582777926688779,0.020496179913378963,0.0030807721604394723,0.02337286084720017,0.0007026832524072347,2.4617821572569103e-05,0.00033691754627486546,0.0008484052897606272,0.000491736807682058,2.8131037665504707e-05,4.22836440987669e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.635549433436333,-0.28010238563234147,-0.5756743363702839
241.6685517241,23.8679461607,0.95,0.035038,0.001379,0.013583,0.02443248659897651,0.0013970935171041172,0.9553075753818229,0.029877277543575147,0.0010677139794118794,0.01374743309519009,0.6096529635327708,0.3659681267937585,0.021340143644549982,0.0030387660289207443,0.02334053953341713,0.0007299761831973016,2.6086907493520625e-05,0.00033588397486855804,0.0008517422030349468,0.0005112916974102976,2.981417633987141e-05,4.2454403190013945e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.592772238361981,-0.29016069843117975,-0.5964882577557944
241.6685517241,24.2699437427,0.95,0.035038,0.001379,0.013583,0.02442787157400559,0.0014217449065479,0.9541636148423949,0.030996646193266777,0.0011303038265035174,0.013709435137834835,0.6014444481996134,0.37335851221055255,0.022198512674676506,0.0029985269151574993,0.023308186243958955,0.0007571820924340101,2.761091671343502e-05,0.00033489232089918894,0.0008551005807993126,0.0005308205630516551,3.156062232816032e-05,4.263140368771962e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.550130446279802,-0.3001617264282004,-0.6171625598910033
241.6685517241,24.6719413247,0.95,0.035038,0.001379,0.013583,0.024423233443634448,0.0014464559100766663,0.9530190440449664,0.032112709940353736,0.001195282283440365,0.01367296373123948,0.5935063709626879,0.38046100603026506,0.023072686650245894,0.002959936356801121,0.023275806588939553,0.0007842962113809798,2.919265823950447e-05,0.0003339379850744089,0.0008584807979471342,0.000550320070726191,3.3373623966595176e-05,4.281417436745777e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.507623841044635,-0.3101069788543587,-0.6376982472385571
241.6685517241,25.0739389067,0.95,0.035038,0.001379,0.013583,0.024418571340058464,0.0014712267703199397,0.9518741033014338,0.03322526483288173,0.0012627730275456567,0.013637858838138879,0.5858262156653435,0.38728679295658114,0.02396410316271097,0.0029228882153644466,0.023243405698220244,0.0008113134996140583,3.0835113259425234e-05,0.00033301702896474105,0.0008618832112420758,0.000569786697589078,3.5256630099689116e-05,4.300231389096847e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.465252584199858,-0.31999810281899776,-0.6580964405744485
241.6685517241,25.4759364886,0.95,0.035038,0.001379,0.013583,0.024413884455145623,0.001496057728718821,0.9507290143632421,0.03433409555553049,0.0013329073973612957,0.01360398268386606,0.5783922246910884,0.39384624552764347,0.024874242876411025,0.0028872869048570636,0.023210988304818676,0.0008382286417646503,3.2541447188587544e-05,0.00033212606137370784,0.0008653081579799757,0.0005892167195485214,3.721330330128379e-05,4.319547889040053e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,9.423017152105594,-0.3298357465918773,-0.6783572444753325
245.1409310345,15.5401359896,0.95,0.035038,0.001379,0.013583,0.024288221033340898,0.0008972271187043226,0.9641308863184406,0.002045547931261989,4.9250578400509445e-05,0.03377431517189701,0.9484173608227379,0.038733107725110835,0.0015279300446652702,0.011321601407486174,0.02341702407197315,4.9682720288784404e-05,1.1962089342114585e-06,0.0008203180321447535,0.000850945775980143,3.475239464266534e-05,1.3709002715567875e-06,1.0158047809957624e-05,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,10.151472240885496,-0.03031290176176249,-0.05162283069021001
245.1409310345,15.9425027084,0.95,0.035038,0.001379,0.013583,0.024249575358069753,0.0009217315902829204,0.97305526615758,0.002869387088691254,6.987385381772858e-05,0.024005472899910986,0.93746142704185,0.052532853331732986,0.0020909663500363186,0.007914753276380663,0.023596177004254856,6.958141843869095e-05,1.6944112837117592e-06,0.0005821225240924927,0.0008640878119761803,4.8421190443557655e-05,1.9273097390470493e-06,7.2952781241353035e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,10.014348759471822,-0.03507620651275012,-0.06459776224184566
245.1409310345,16.3448694271,0.95,0.035038,0.001379,0.013583,0.024231216277550465,0.0009455667645246333,0.9759767170614363,0.003889136342299151,9.593536582793807e-05,0.020038211230436576,0.9214666704007258,0.06925251568672118,0.0027883430673867958,0.006492470845166199,0.02364910291296934,9.423850384313226e-05,2.3246305980426917e-06,0.0004855502301399493,0.000871308258148101,6.548287719308436e-05,2.636564532613624e-06,6.1390646508343144e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.933685336378353,-0.04349711342485563,-0.08324194783143213
245.1409310345,16.7472361459,0.95,0.035038,0.001379,0.013583,0.024220190876585206,0.0009691940037520858,0.9767494616593834,0.004978552150151357,0.00012448593602138055,0.018147500254443834,0.9042619377339155,0.08643570343595722,0.003524054098754353,0.005778304731372953,0.023657058399992107,0.00012058148336569956,3.015073131888211e-06,0.00043953592009550826,0.0008764052478729529,8.37729654802233e-05,3.41549210141068e-06,5.600298297498973e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.873220438819692,-0.05317924618386982,-0.10382109339139944
245.1409310345,17.1496028646,0.95,0.035038,0.001379,0.013583,0.024212058197714117,0.000992772767365999,0.9766747867434714,0.006094852753337895,0.00015453749269035192,0.017075823010500278,0.8870852097971236,0.10330291451821541,0.0042670006614309265,0.005344875023230053,0.023647306776872955,0.00014756892957031525,3.7416707667476207e-06,0.00041344082050409864,0.0008806740386197381,0.00010255632032322194,4.2361620550013285e-06,5.306246368037507e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.820769722480518,-0.06331246257683709,-0.12507224607760214
245.1409310345,17.5519695834,0.95,0.035038,0.001379,0.013583,0.02420528108339365,0.0010163584408783533,0.9762004507454961,0.007223274242364804,0.00018577029401714188,0.01639050471812194,0.8703250870770797,0.1196218827065007,0.0050075815784130645,0.005045448638006511,0.023629206304030315,0.00017484138337887738,4.496622183629601e-06,0.0003967367738008314,0.0008845622485589778,0.00012157871020251231,5.089497805607066e-06,5.127984311256108e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.772148276797799,-0.07362036836612873,-0.14656308600866907
245.1409310345,17.9543363021,0.95,0.035038,0.001379,0.013583,0.024199227867592966,0.001039973847476043,0.9755098716853602,0.008357741428850124,0.00021807404670166856,0.015914312839087966,0.8541116394729743,0.13532569585277357,0.005742772884790167,0.004819891789462015,0.023606585672000406,0.0002022508892951662,5.277223548141788e-06,0.00038511408274925004,0.0008882537678767799,0.00014073518457838173,5.972333612176323e-06,5.012561408705001e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.725643292044298,-0.08398899857606068,-0.16811577655416343
245.1409310345,18.3567030209,0.95,0.035038,0.001379,0.013583,0.024193597996768627,0.0010636298940674197,0.974690135256244,0.009495344709546796,0.0002514161347702351,0.015563103899438921,0.838483535273811,0.15040499123552498,0.006471890947242375,0.004639582543421795,0.02358126130380561,0.00022972655274351893,6.08266089453247e-06,0.0003765274793249675,0.0008918361538005592,0.00015997524489505261,6.8836966826313e-06,4.934798689176774e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.680441980276376,-0.0943648797493335,-0.18964651995834636
245.1409310345,18.7590697397,0.95,0.035038,0.001379,0.013583,0.024188231723659775,0.0010873324229544296,0.973787445664254,0.010634516271108093,0.0002857980768097703,0.015292239987828313,0.8234427612249812,0.16487276918081858,0.007195203167639921,0.004489266426560302,0.02355419638531773,0.00025723014383459284,6.91295010805104e-06,0.00036989224439940737,0.0008953560127270446,0.00017927150759258588,7.823577693919302e-06,4.881324940879787e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.636113314027318,-0.10471997103573649,-0.21111118299552878
245.1409310345,19.1614364584,0.95,0.035038,0.001379,0.013583,0.02418303670131955,0.0011110848574792916,0.9728284661099718,0.01177432767608531,0.0003212388026902151,0.0150759674112528,0.8089754294025989,0.17875108979737594,0.007913399548642753,0.004360081251382401,0.02352594650002585,0.0002847389983241336,7.76852975534542e-06,0.0003645826732142239,0.0008988403496820353,0.00019860762913178552,8.792458409680424e-06,4.844420255790346e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.592408716932077,-0.11503841422880434,-0.2324846098225244
245.1409310345,19.5638031772,0.95,0.035038,0.001379,0.013583,0.02417795594289902,0.0011348893571556614,0.9718296191907974,0.012914183572115427,0.00035776742657419707,0.014898429810513094,0.7950606621600601,0.19206545145796677,0.008627367336333397,0.004246519045639732,0.02349685371679943,0.00031223856144511707,8.650085077515296e-06,0.000360213579576959,0.0009023058837785851,0.0002179730367369438,9.79110737027716e-06,4.819329269855348e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.54917524256523,-0.1253108185771854,-0.25375166509563485
245.1409310345,19.9661698959,0.95,0.035038,0.001379,0.013583,0.024172952401186533,0.0011587473734692903,0.9708015580358498,0.014053674331328017,0.00039541983962697726,0.014749347793195262,0.7816747221612577,0.20484222535419833,0.009338086693704992,0.004144965790839052,0.023467139853398322,0.00033971880067296914,9.558464961787734e-06,0.00035653528215345474,0.0009057635312116946,0.00023736039060478177,1.0820483429559189e-05,4.802968223254811e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.506313848529485,-0.13553143696865355,-0.274902851680622
245.1409310345,20.3685366147,0.95,0.035038,0.001379,0.013583,0.02416800094895495,0.001182659942727506,0.9697514913887967,0.015192498754335012,0.00043423698248141616,0.014621772874387045,0.7687930587954058,0.21710741980283715,0.010046579232263549,0.004052942169493583,0.023436954964134917,0.00036717232431176546,1.04946398046822e-05,0.0003533790207035899,0.0009092207548842789,0.00025676424866974,1.188168681943616e-05,4.7932523540511744e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.46375771620806,-0.14569956655420668,-0.29593489524239125
245.1409310345,20.7709033334,0.95,0.035038,0.001379,0.013583,0.024163083913809617,0.0012066278311744655,0.9686844695387941,0.016330423658942998,0.0004742640640287616,0.014510842738234145,0.756391301223711,0.22888613174010497,0.010753884683552253,0.003968682352631783,0.023406404123470035,0.0003945933972191015,1.1459682376431342e-05,0.00035062671074404656,0.0009126827953147982,0.0002761803767274758,1.2975936552414958e-05,4.788722579776463e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.42146020596851,-0.15580762346448473,-0.3168383918974982
245.1409310345,21.1732700522,0.95,0.035038,0.001379,0.013583,0.02415818850233557,0.0012306516491653037,0.9676041389989632,0.017467255851670853,0.0005155499928999353,0.014413055156465874,0.7444458530202669,0.2402022131104293,0.011461045459851797,0.0038908884094519497,0.023375563185577063,0.0004219772594831885,1.2454753910854401e-05,0.0003481933033644623,0.0009161535167336628,0.00029560524969750556,1.410455449632513e-05,4.7883282378102076e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.379387885166848,-0.16585648177133905,-0.33761285455556056
245.1409310345,21.5756367709,0.95,0.035038,0.001379,0.013583,0.024153305198832176,0.001254731894561391,0.966513199687339,0.01860282870949992,0.0005581472606484535,0.014325824342512748,0.7329341164077555,0.2510782009125828,0.012169102980652057,0.0038185796990097332,0.023344488290748127,0.00044931979938214885,1.3481101132334229e-05,0.0003460160075695697,0.0009196358124689821,0.0003150358267141106,1.5268961638026225e-05,4.791293740272148e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.337516223025789,-0.17584528078611683,-0.3582563794342697
245.1409310345,21.9780034897,0.95,0.035038,0.001379,0.013583,0.024148426763177,0.0012788689915722256,0.9654136959933796,0.019736991911142285,0.0006021118701821665,0.014247200225296127,0.7218346192774572,0.2615352877064961,0.012879095499148768,0.003750997516897804,0.02331322193386415,0.0004766173036916364,1.4540054400333584e-05,0.0003440474712208824,0.0009231319116372831,0.00033446936964975856,1.6470675873358775e-05,4.797034411825017e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.29582688657207,-0.18577370819088124,-0.37876782330662095
245.1409310345,22.3803702084,0.95,0.035038,0.001379,0.013583,0.024143547572688794,0.0013030633139433307,0.9643072069514353,0.020869604907414074,0.0006475033746031659,0.014175684766547323,0.7111270506823316,0.27159334824876624,0.0135920585597584,0.0036875425091437435,0.023281796925718638,0.0005038662989053712,1.563302852820807e-05,0.0003422513195365751,0.0009266435712968659,0.0003539033284140024,1.7711312870190595e-05,4.8051013622717515e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.254305968288948,-0.19564182300019795,-0.39914656005796445
245.1409310345,22.7827369272,0.95,0.035038,0.001379,0.013583,0.024138663179153447,0.0013273152004016275,0.963194974203277,0.02200053241661059,0.0006943849780114453,0.01411010840210084,0.7007922501837093,0.2812709906603661,0.014309026727738866,0.0036277324281857016,0.0232502390581463,0.0005310634417666099,1.676152510088215e-05,0.0003405991541396552,0.0009301722059924975,0.0003733352613355281,1.8992588678680957e-05,4.815144394920787e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.212942794396314,-0.2054499988742826,-0.419392379203261
245.1409310345,23.185103646,0.95,0.035038,0.001379,0.013583,0.024133770003248192,0.001351624965167907,0.962077990251746,0.023129641202758063,0.0007428236812199335,0.014049544864275973,0.6908121715411256,0.2905856194990367,0.01503103607096214,0.0035711728888754477,0.023218568941922896,0.000558205441045016,1.792713587552803e-05,0.00033906848440475317,0.0009337189772968401,0.0003927627778336802,2.0316323605851757e-05,4.826886431534851e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.171729103890213,-0.2151986375718291,-0.4395051683080542
245.1409310345,23.5874703647,0.95,0.035038,0.001379,0.013583,0.024128865119094803,0.0013759929052414763,0.9609570606740818,0.024256797686699298,0.0007928904623964116,0.013993251176822446,0.6811698327103425,0.2995535035349969,0.015759127091633518,0.0035175366630272147,0.02318680330224672,0.0005852889996035382,1.9131547021379725e-05,0.0003376412702231634,0.0009372848570739546,0.0004121834956043832,2.1684447070886463e-05,4.840105492252225e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.13065847082354,-0.22488808767034207,-0.4594848096877051
245.1409310345,23.9898370835,0.95,0.035038,0.001379,0.013583,0.024123946099385146,0.0014004193055183595,0.9598328488479899,0.02538186610527622,0.0008446604865777037,0.013940624560156122,0.6718492592771108,0.30818984407475797,0.016494347927503476,0.0034665487206276785,0.0231549559100282,0.0006123107698254944,2.0376544050480955e-05,0.00033630287548097105,0.0009408706730898757,0.00043159500740698405,2.309900326961261e-05,4.854621751886971e-06,9.858460001812798,0.024170561363882574,0.0008836606796228752,309.1473760575555,82.3795680252517,15.229260644315332,9.089725890138881,-0.23451906946764822,-0.47933158929942543
