temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.262977895450508,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.05067734064967318,7.752656520389766,2.442681574580825,1217.6461722542579,10.3480355506116,0.9914419526800359,0.0018684555816765654,0.00046129406046172775,0.0028252032733545513,0.0034030944044711573,0.5737333582673462,0.11614451201558326,0.07174206340827137,0.05228005075468134,0.18610001555411795,19.228604220090926,0.6256447662173371,1.0000000004038638,4.420190298474673,5.861480130137129,3.560128321486395,3.8323977501406077,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.442564845962895,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.052812230693805216,7.752656520389766,2.442681574580825,1217.326065466273,10.719870201619063,0.9907384173366222,0.00205344754535789,0.00052212156877076,0.002964145829672089,0.0037218677195770137,0.5516614895287606,0.12248124131414596,0.0778708855150086,0.052673795425973856,0.1953125882161111,19.169753905920018,0.6275206946308572,1.000000000420533,4.402872059827938,5.835737228964327,3.544773353792684,3.818314601215764,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.622151796475283,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.05494712073793726,7.752656520389766,2.442681574580825,1217.018960459233,11.092495412501723,0.9900493597861869,0.0022376373250135705,0.0005863936555411949,0.0030904202335045737,0.004036188999753719,0.5313057014096928,0.1282786816521769,0.08400662929345264,0.05282365326949105,0.20358533437518664,19.111679264083232,0.629371872514448,1.0000000004401168,4.385867879352236,5.810367276738597,3.529712049295149,3.80449040700408,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.80173874698767,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.05708201078206931,7.752656520389766,2.442681574580825,1216.7234475565497,11.465726674059669,0.9893740887368866,0.0024206647861319654,0.0006542690193797738,0.00320544314782575,0.004345534309775951,0.5124742489892378,0.13357759823666507,0.0901698016583568,0.05277990774961446,0.2109984433661259,19.054327680527148,0.6311908495517223,1.000000000463611,4.369156493987505,5.785341201392532,3.5149249007552616,3.790907365669571,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.981325697500058,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.059216900826201346,7.752656520389766,2.442681574580825,1216.4383117441257,11.839395115614133,0.9887120524642231,0.002602181367847231,0.0007259103984904122,0.0033104359206956387,0.004649419848743674,0.4950029385178369,0.1384135352349368,0.0963784898106176,0.05258256353206653,0.2176224729045422,18.99765478899608,0.6330241759985952,1.0000000004921183,4.352719933830005,5.760634334276352,3.500395367401099,3.777550420950949,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.160912648012445,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.06135179087033339,7.752656520389766,2.442681574580825,1216.1625020803647,12.213345309602404,0.9880628149976476,0.002781848990140245,0.0008014827603938046,0.0034064551358070497,0.00494739811601134,0.4787503519164868,0.14281766293019682,0.10264855326813964,0.052263588944980045,0.22351984294019675,18.94162310750531,0.6348188849536847,1.0000000005260334,4.336542970824909,5.736433101303854,3.486109377515577,3.764406803534821,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.340499598524833,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.06348668091446544,7.752656520389766,2.442681574580825,1215.895106079901,12.587433596169568,0.987426035336977,0.002959339735110548,0.0008811512879348045,0.0034944181788935506,0.0052390554610839855,0.463594030424588,0.14681749256335688,0.1089937528127422,0.05184863505057212,0.22874608914874062,18.886200884477716,0.6366102279761819,1.000000000567377,4.320612654111143,5.71255062513996,3.472054910023453,3.751465644773246,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.52008654903722,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.06562157095859748,7.752656520389766,2.442681574580825,1215.6353282669204,12.961526856576002,0.9868014491610858,0.0031343362267991196,0.0009650791670172005,0.0035751246251681337,0.0055240108199296435,0.4494273999602957,0.15043748518854375,0.11542583126686995,0.051358361401853014,0.23335092218243775,18.83136112586689,0.6383944885450582,1.0000000006176712,4.3049179169231335,5.688926242715439,3.4582216411589175,3.7387176501513126,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.699673499549608,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.06775646100272951,7.752656520389766,2.442681574580825,1215.3824722094153,13.335501668448108,0.9861888525966545,0.003306532626097501,0.0010534251952125384,0.0036492741399368183,0.0058019154420986055,0.4361572754139721,0.15369957395701145,0.12195455885435569,0.05080946437456178,0.23737912740009892,18.777080750379163,0.6401444898579683,1.0000000006769787,4.2894492429259925,5.66554694670883,3.444646177536978,3.726154822426612,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.879260450061995,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.06989135104686156,7.752656520389766,2.442681574580825,1215.1359254516296,13.709243780515862,0.9855880877092954,0.003475636149645604,0.0011463412472395797,0.003717481477319299,0.006072453416500139,0.4237018205625321,0.15662361416426657,0.12858775462511982,0.050215479189244995,0.2408713314588366,18.723339875940496,0.6419132934395136,1.0000000007960095,4.2741983815113365,5.642401451797114,3.4312850250396867,3.7137702256551597,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
