,temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide
8050,250.0,23.201873464531744,0.9800000000000002,0.0023490924837335,0.0014384260881545,0.0024760134139924,0.0132524367690595,0.0,0.0004840312450599,0.0
16504,210.0,5.550959292405346,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
10692,220.0,12.25514794990249,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
9602,260.0,31.10604719055123,0.9700000000000002,0.0096937248324798,0.0,0.0071648024664248,0.0131414727010952,0.0,0.0,0.0
17310,230.0,14.314069605644656,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1577,215.0,15.944262194619329,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
14976,230.0,27.727613592149392,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
10228,275.0,40.83607813262927,0.9800000000000004,0.0,0.0,0.0,0.0098069707131763,0.0072066354129923,0.0,0.0029863938738312
1487,265.0,34.67574882990338,0.9900000000000002,0.0018331999229532,0.0023678875806493,0.0,0.0054605197736359,0.0,0.0003383927227614,0.0
10086,205.0,3.8869998862796016,0.9800000000000004,0.0,0.0,0.0,0.0098069707131763,0.0072066354129923,0.0,0.0029863938738312
7392,215.0,20.72521907575741,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
146,270.0,42.25683664972051,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
7074,245.0,18.14196402160512,0.9600000000000002,0.0,0.0,0.0028834955456095,0.0218202754855484,0.0123613739594516,0.0029348550093903,0.0
12898,250.0,43.045942336566746,0.9500000000000004,0.0035598544708459,0.0,0.0324731941294169,0.0,0.010108170389748,0.0038587810099889,0.0
18495,245.0,39.13649570134803,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
9404,255.0,29.78302007803612,0.9600000000000004,0.0036082422595,0.0195052515461021,0.0,0.0026124876871617,0.0092639920313291,0.0023813256183808,0.0026287008575261
