T_[K],Density_Liquid_[kg/m3],Density_Vapor_[kg/m3],IFT_[N/m],Saturation_Pressure_[bar]
281.32382382382383,874.3521455826503,127.16833414635975,0.003053413241027535,43.01776443405391
281.4084084084084,873.7524650878844,127.52499387601308,0.0030392175958300176,43.10907957759378
281.492992992993,873.151553516252,127.88289825944082,0.0030250353682405693,43.20054002691362
281.5775775775776,872.5494033503965,128.24205469377688,0.0030108665956461982,43.29214597186295
281.6621621621622,871.946006997361,128.60247064869523,0.002996711315678619,43.38389760283012
281.74674674674674,871.3413567876146,128.96415366737358,0.002982569566216823,43.475795110770584
281.83133133133134,870.7354449739482,129.32711136752204,0.0029684413853896135,43.56783868719494
281.9159159159159,870.1282637304249,129.69135144239934,0.002954326811578249,43.66002852417961
282.0005005005005,869.5198051512624,130.05688166186746,0.002940225883419033,43.75236481436666
282.0850850850851,868.9100612497562,130.42370987344327,0.0029261386398060276,43.84484775097666
282.16966966966964,868.2990239571174,130.79184400339523,0.002912065119893777,43.93747752780347
282.25425425425425,867.6866851213618,131.16129205782713,0.0028980053630999823,44.03025433922696
282.33883883883885,867.073036506114,131.53206212382003,0.0028839594091084097,44.12317838021004
282.4234234234234,866.4580697894504,131.9041623705502,0.002869927297871644,44.216249846309246
282.508008008008,865.8417765626856,132.27760105047082,0.0028559090696139776,44.30946893367622
282.5925925925926,865.2241483291546,132.6523865004866,0.0028419047648343522,44.402835839066505
282.67717717717716,864.6051765029737,133.02852714315048,0.002827914424309308,44.4963507598358
282.76176176176176,863.9848524077784,133.40603148791047,0.002813938089095967,44.59001389395419
282.84634634634637,863.3631672754519,133.78490813232906,0.0027999758005351114,44.683825440005215
282.9309309309309,862.7401122448146,134.16516576338194,0.0027860276002542902,44.77778559719439
283.0155155155155,862.1156783603136,134.5468131587335,0.0027720935301708788,44.87189456534874
283.1001001001001,861.4898565706677,134.92985918806463,0.00275817363249538,44.96615254492852
283.18468468468467,860.8626377275222,135.31431281441323,0.0027442679497345817,45.06055973702973
283.2692692692693,860.2340125840435,135.70018309554283,0.002730376524694851,45.15511634338523
283.3538538538538,859.6039717935274,136.08747918533223,0.002716499400485505,45.24982256637617
283.4384384384384,858.9725059079558,136.47621033520568,0.0027026366205221463,45.34467860903289
283.52302302302303,858.3396053765574,136.8663858955626,0.002688788228530145,45.439684675043374
283.60760760760763,857.7052605443151,137.2580153172671,0.0026749542685480967,45.53484096875457
283.6921921921922,857.0694616504834,137.65110815314216,0.0026611347849314054,45.63014769518327
283.7767767767768,856.4321988270424,138.04567405949777,0.0026473298223558023,45.72560506001693
283.86136136136133,855.7934620971674,138.44172279769978,0.0026335394258211165,45.82121326962059
283.94594594594594,855.1532413736388,138.8392642357497,0.00261976364065486,45.916972531045694
284.03053053053054,854.5115264572499,139.23830834991256,0.0026060025125161155,46.01288305202874
284.11511511511515,853.8683070351747,139.63886522636193,0.002592256087399283,46.10894504100561
284.1996996996997,853.2235726793176,140.04094506286842,0.002578524411638011,46.205158707110044
284.2842842842843,852.5773128446338,140.44455817051883,0.0025648075319091184,46.30152426018607
284.36886886886884,851.9295168674017,140.84971497546147,0.002551105495236648,46.39804191078873
284.45345345345345,851.2801739635141,141.25642602069334,0.0025374183489959034,46.4947118701927
284.53803803803805,850.6292732266904,141.66470196788433,0.0025237461409176242,46.59153435039716
284.6226226226226,849.9768036266892,142.0745535992243,0.0025100889190922127,46.68850956413658
284.7072072072072,849.3227540074746,142.4859918193316,0.0024964467319739335,46.785637724878825
284.7917917917918,848.6671130853596,142.89902765717673,0.0024828196283853735,46.882919046840684
284.87637637637636,848.0098694471278,143.31367226804426,0.002469207657521792,46.98035374498792
284.96096096096096,847.3510115480931,143.72993693556342,0.0024556108689556162,47.07794203504671
285.04554554554556,846.6905277101553,144.14783307374523,0.002442029312641046,47.175684133504646
285.1301301301301,846.0284061198169,144.5673722290805,0.002428463038918676,47.273580257624566
285.2147147147147,845.3646348261396,144.98856608267684,0.002414912098520203,47.37163062544522
285.29929929929926,844.6992017387062,145.41142645243917,0.0024013765425732634,47.46983545579397
285.38388388388387,844.0320946255088,145.83596529529547,0.0023878564226062723,47.5681949682912
285.4684684684685,843.3633011108186,146.26219470947106,0.00237435179055342,47.66670938335383
285.5530530530531,842.6928086730321,146.69012693680241,0.002360862698759717,47.765378922214175
285.6376376376376,842.0206046424271,147.11977436510816,0.0023473891999861106,47.864203806912734
285.72222222222223,841.3466761989442,147.55114953061678,0.002333931347414705,47.96318426032056
285.8068068068068,840.6710103698692,147.98426512041635,0.0023204891946541043,48.06232050613517
285.8913913913914,839.9935940275099,148.4191339749957,0.0023070627957447747,48.16161276889522
285.975975975976,839.3144138868197,148.85576909081072,0.0022936522051645804,48.2610612739875
286.0605605605606,838.6334565029639,149.29418362292202,0.0022802574778343467,48.36066624765558
286.14514514514514,837.9507082688528,149.7343908876696,0.0022668786691235937,48.46042791700422
286.22972972972974,837.2661554126324,150.17640436543715,0.0022535158348562434,48.56034651001552
286.3143143143143,836.5797839951085,150.62023770344547,0.002240169031316633,48.660422255552795
286.3988988988989,835.8915799071241,151.06590471863083,0.0022268383152553883,48.760655383367876
286.4834834834835,835.2015288669132,151.5134194005613,0.0022135237438956424,48.861046124114104
286.56806806806804,834.5096164173506,151.96279591445108,0.002200225374939179,48.961594709357
286.65265265265265,833.8158279231916,152.41404860420383,0.002186943266572773,49.06230137157568
286.73723723723725,833.1201485682378,152.8671919955621,0.002173677477474655,49.16316634418501
286.8218218218218,832.422563352437,153.32224079928855,0.0021604280668210585,49.264189861531186
