temperature,pressure,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,3.6239100680554945,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.043306764675615374,4.276157805360183,2.2470261196345116,1211.483316036752,8.536719425445808,0.9719463030103609,0.0051069296263311454,0.001575328861561272,0.0008084293025673827,0.020563009199179295,0.6551845185196647,0.11351021474513094,0.10258986583094452,0.12556819217834242,0.003147208725917359,19.538646425026343,0.6221031658835506,1.000000000825325,3.6792095948778405,3.9181539094962146,6.527531129459956,1.0000000001679952,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6916307524167262,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.04411604627649051,4.276157805360183,2.2470261196345116,1211.308071360867,8.657278587574986,0.9717161333927751,0.0052057697536275925,0.0016520505845173629,0.0008787187566557881,0.020547327512424107,0.6437098205770564,0.11362106102029113,0.10561765307314751,0.13395965772886456,0.0030918076006404708,19.514429755190438,0.6228792377808227,1.0000000008110603,3.6724891643342947,3.9120380589507637,6.5151234926570964,1.0000000001541887,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.7593514367779584,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.04492532787736565,4.276157805360183,2.2470261196345116,1211.1413277417898,8.778246898543616,0.9714936968798993,0.0052958268995730055,0.0017259338781663188,0.0009514223286659179,0.020533120013695484,0.6326510282277862,0.1135417561329454,0.10835965676296935,0.14240898651729794,0.003038572359001229,19.490636057988194,0.6236608506267799,1.0000000007981857,3.665925604367968,3.906065021367009,6.502913531258398,1.000000000142118,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.82707212113919,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.0457346094782408,4.276157805360183,2.2470261196345116,1210.9822631695934,8.899570134751947,0.971278481416234,0.005377981063684074,0.0017969252373521505,0.0010264386458009708,0.020520173636928943,0.6219859158682347,0.11330068995395766,0.11082772218186417,0.15089831033330822,0.00298736166263529,19.46722614688098,0.6244379096629039,1.0000000007866212,3.6595043057774577,3.9002214137116766,6.490882590215254,1.000000000131452,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.8947928055004217,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.04654389107911593,4.276157805360183,2.2470261196345116,1210.830132152164,9.021201170718344,0.9710699911836725,0.005453025025632279,0.0018650071429391329,0.0011036637002551299,0.020508312947500825,0.611693803832637,0.11292249588736528,0.11303503622922964,0.15941061514732544,0.0029380489034423383,19.44416476845806,0.6252029100228108,1.000000000776266,3.6532121792919736,3.8944952264095107,6.479013979237985,1.0000000001219638,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.962513489861654,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.047353172679991076,4.276157805360183,2.2470261196345116,1210.6842610264655,9.143099286857753,0.970867751965993,0.005521671038247246,0.0019301925482031808,0.0011829921742595455,0.020497392273296958,0.6017554297362835,0.11242850657618307,0.1149956878091721,0.16792985598077123,0.0028905198975901387,19.421420253480015,0.6259568049977275,1.0000000007670384,3.6470375078117976,3.8888756961724926,6.467292799831662,1.0000000001134701,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.030234174222886,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.048162454280866226,4.276157805360183,2.2470261196345116,1210.544042683901,9.265229479548942,0.9706713142978569,0.005584557693890106,0.0019925196410834813,0.0012643186344258386,0.02048728973274367,0.592152831562764,0.11183716697024379,0.11672428830645208,0.17644104209558048,0.002844671064959516,19.398964175255536,0.6267004411006909,1.000000000758852,3.6409698087926023,3.883353185360183,6.455705774910773,1.0000000001059226,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.097954858584117,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.048971735881741356,4.276157805360183,2.2470261196345116,1210.4089310862194,9.387561796635518,0.9704802550816402,0.005642256688083949,0.002052047003723287,0.0013475385809832165,0.020477902645569417,0.5828692415325045,0.1111644043631923,0.11823565218223754,0.18493029395198438,0.0028004079700814344,19.37677103577955,0.627434570021773,1.0000000007516268,3.6349997071658944,3.8779190692403156,6.444241086379169,1.0000000000991438,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.165675542945349,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.049781017482616506,4.276157805360183,2.2470261196345116,1210.2784358214067,9.510070714741445,0.9702941781446389,0.005695279301662907,0.002108849243217465,0.0014325493448842524,0.020469143965596445,0.5738889897507222,0.1104239569001884,0.11954453503644921,0.19338487417616343,0.002757644136476788,19.354817968039807,0.6281709743975228,1.0000000007452903,3.6291188191917687,3.872565631871944,6.432888222608354,1.0000000000929887,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.2333962273065815,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.05059029908349165,4.276157805360183,2.2470261196345116,1210.1521168593813,9.63273456657996,0.970112714067528,0.005744082493039356,0.002163013128658465,0.0015192508320794075,0.0204609394786948,0.5651974167183215,0.109627663188604,0.12066542468046636,0.2017931953415894,0.0027163000710188827,19.33308446800631,0.62891360421632,1.000000000739779,3.623319646824121,3.867285970819329,6.421637837835809,1.0000000000873808,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
