temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.05860200981052,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.07121901974621513,7.567378497936577,2.2739677366836197,1214.82260406487,14.994191163377208,0.9656124573070972,0.006965597183849513,0.007239741486907099,0.020182204022146034,0.40346821385026405,0.31089166416187886,0.2837074896915488,0.0019326322963082172,18.96280834968084,0.6401488139159767,1.0000000007306882,4.387128728487364,3.8023550392250858,1.0000000001945988,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.237739847703857,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.0733247895580564,7.567378497936577,2.2739677366836197,1214.6687826529035,15.414585417859103,0.9649490268524151,0.0073197960119892715,0.007573133911812601,0.020158043223782895,0.39263752313532746,0.31726185540865104,0.2882188894652933,0.001881731990728066,18.90763004845963,0.6418614791273739,1.0000000007173837,4.371220980409671,3.7894865634548838,1.0000000001839668,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.416877685597193,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.07543055936989765,7.567378497936577,2.2739677366836197,1214.5148914902643,15.835745984705763,0.9642846099746972,0.007675630300545966,0.00790500066081727,0.020134759063939467,0.3824117136396849,0.3233374378306965,0.29241708939447514,0.0018337591351433621,18.85259852074826,0.643589241609095,1.0000000007226744,4.355388206983869,3.776678527589495,1.0000000001772598,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.5960155234905296,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.07753632918173892,7.567378497936577,2.2739677366836197,1214.3609539795436,16.257674191110596,0.9636193185999752,0.008033101152981026,0.008235341149246619,0.020112239097797163,0.37274171150361524,0.3291422967167887,0.2963275248773431,0.0017884669022528844,18.797712223194598,0.6452924114074272,1.0000000007570045,4.339630418260313,3.7639309055128143,1.0000000001961398,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.7751533613838655,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.07964209899358018,7.567378497936577,2.2739677366836197,1214.2069896159653,16.68037140044154,0.962953246232027,0.008392209596153591,0.008564154919375982,0.02009038925244332,0.3635836072241349,0.3346977995273797,0.2999729573117724,0.001745635936713001,18.74296979731886,0.64700331494821,1.000000000778192,4.323947658992416,3.7512436996516954,1.0000000002119602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.954291199277202,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.08174786880542145,7.567378497936577,2.2739677366836197,1214.0530147515608,17.103839009874868,0.9622864715717714,0.008752956573796107,0.008891441632238923,0.020069130222193525,0.354897994471872,0.3400231183683712,0.30337381660840845,0.0017050705513484822,18.688370031892823,0.648715927886218,1.0000000007403091,4.3083399959662065,3.7386169301982566,1.0000000001919367,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.133429037170538,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.08385363861726271,7.567378497936577,2.2739677366836197,1213.8990431858888,17.528078448002695,0.9616190613154187,0.009115342942210763,0.00921720106191596,0.02004839468045454,0.3466494078122463,0.34513550420279826,0.30654849242915416,0.0016665955558011203,18.633911835172754,0.6504048305663567,1.0000000006804728,4.292814183791576,3.7260506275044456,1.000000000148498,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.312566875063875,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.08595940842910398,7.567378497936577,2.2739677366836197,1213.7450866277272,17.95309117241973,0.9609510723414945,0.009479369467100656,0.009541433091174884,0.02002812510023004,0.3388058425306881,0.35005052100351153,0.3095135828714402,0.0016300535943601085,18.57959421263444,0.6521132878691035,1.0000000006588838,4.277451631493256,3.713544825136734,1.0000000001406646,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.491704712957211,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.08806517824094524,7.567378497936577,2.2739677366836197,1213.5911550592452,18.378878667348985,0.9602825534361994,0.009845036821644134,0.009864137708463876,0.020008272033692518,0.33133834291686426,0.3547822465103305,0.31228410767552406,0.0015953028972812225,18.525416251122323,0.6538119713049966,1.0000000006692435,4.262161788890717,3.7010995546054883,1.0000000001409284,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.43793103448274,2.738953059980017,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.032196462442459356,8.1343158536298,2.711834712851502,1196.7292979420574,7.381891931121397,0.9271657529128138,0.00010041700602865849,0.00011447171716305051,0.07261935836399448,0.9616886339695807,0.010509126098853868,0.010508403278483078,0.017293836653082408,19.876999392281625,0.6175205408665349,1.000000000148117,4.61698533476944,3.994608339002203,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
