temperature,pressure,z_carbon dioxide,z_hydrogen,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen
280.0,83.23152037930036,0.95,0.05,306.8,98.98,94.10814610724994,45.188330331476855,851.9702997714809,144.2224147141027,0.9605187256148086,0.03948127438519142,0.6645682194020094,0.3354317805979906,2.453567531657643,1.6372526546758066,1.0,1.0304283603205895
280.0,88.66483324327515,0.95,0.05,306.8,98.98,94.10814610724994,45.188330331476855,847.7249202410383,148.17703202714284,0.9552770957383534,0.04472290426164666,0.6433358069558051,0.35666419304419505,2.346733014640794,1.6686835535640825,1.0,1.0269903045599165
280.0,94.09814610724993,0.95,0.05,306.8,98.98,94.10814610724994,45.188330331476855,843.4432718386805,152.2381258069371,0.9500097192091307,0.04999028079086927,0.6247438427892561,0.37525615721074385,2.2424294778333835,1.7011259288041332,1.0,1.0237497650417853
290.0,58.61017149213644,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,801.8903098758879,167.33257756601327,0.993823388469893,0.006176611530106911,0.949914041959291,0.05008595804070906,1.7522879357742318,1.8495194721445885,1.0,1.0229581991426249
290.0,62.67905364154827,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,797.578684603995,171.03498166365344,0.9891087220115188,0.01089127798848122,0.9169369188546151,0.08306308114538485,1.672668253262235,1.8859403332278057,1.0,1.020009925488442
290.0,66.74793579096011,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,793.2219799088087,174.8251514390395,0.9843613256211123,0.015638674378887694,0.8875684145186296,0.11243158548137053,1.5949142767182898,1.923640712871162,1.0,1.0173208579414899
290.0,70.81681794037195,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,788.8160493900275,178.70992726300676,0.9795788811558868,0.02042111884411328,0.8613193410413762,0.1386806589586239,1.5189652323922265,1.9627434211058388,1.0,1.0148637807704552
290.0,74.88570008978378,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,784.3568727273513,182.6954523093716,0.9747590588747757,0.025240941125224226,0.8377870639271716,0.1622129360728284,1.4447780488258795,2.003388014689964,1.0,1.012617890081764
290.0,78.95458223919562,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,779.8404660035346,186.787465151588,0.9698994787111616,0.03010052128883844,0.8166373099700631,0.18336269002993685,1.3723190129555156,2.045720247142235,1.0,1.0105742369104316
290.0,83.02346438860745,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,775.2628132691168,190.991491680124,0.9649976787217195,0.03500232127828051,0.7975903866760563,0.20240961332394367,1.3015627387055981,2.0898816714060584,1.0,1.0087137438809686
290.0,87.09234653801929,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,770.6198022839125,195.3129944885981,0.9600510840082421,0.03994891599175793,0.7804106388974189,0.21958936110258115,1.2324991856653609,2.135980454944504,1.0,1.0070324250414284
290.0,91.16122868743112,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,765.9071651943797,199.75748525923535,0.9550569763118956,0.044943023688104405,0.7648982712430945,0.23510172875690555,1.1651136079115638,2.1841490327901063,1.0,1.005526416094491
290.0,95.23011083684295,0.95,0.05,306.8,98.98,95.24011083684296,58.60017149213644,761.1204210456074,204.33063737950883,0.9500124629265609,0.04998753707343901,0.7508829739466273,0.24911702605337285,1.099391258852914,2.2345903201266983,1.0,1.0041959025721428
