temperature,pressure,z_carbon dioxide,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,y_carbon dioxide,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
213.20055172413794,7.696800370735621,0.95,0.05,305.64,83.76,0.6975544814950201,0.09189112190467551,9.09698053093622,4.740043590626609,1143.5621054316857,15.390067227480321,0.96539338790583,0.03460661209416998,0.5931008849957226,0.40689911500427745,15.160722868141626,0.7225417319469422,1.0000000002343485,2.4112626835866786,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,7.842268187945759,0.95,0.05,305.64,83.76,0.6975544814950201,0.09362784369562749,9.09698053093622,4.740043590626609,1141.8704310052874,15.551974772152436,0.963801007779125,0.036198992220875005,0.5824681754774574,0.41753182452254256,15.088754906356835,0.7250453299954871,1.0000000002329916,2.396967739839309,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,7.987736005155897,0.95,0.05,305.64,83.76,0.6975544814950201,0.09536456548657947,9.09698053093622,4.740043590626609,1140.177392780253,15.714229225993105,0.9622069016299056,0.037793098370094376,0.5722218831838686,0.4277781168161315,15.017126338842242,0.7275398460763463,1.000000000239193,2.3828159202259815,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.133203822366035,0.95,0.05,305.64,83.76,0.6975544814950201,0.09710128727753145,9.09698053093622,4.740043590626609,1138.4829851033794,15.876832150899732,0.9606110633020138,0.03938893669798614,0.5623413690105653,0.43765863098943475,14.945833864013085,0.7300489645432947,1.0000000002413014,2.368805465187008,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.27867163957617,0.95,0.05,305.64,83.76,0.6975544814950201,0.0988380090684834,9.09698053093622,4.740043590626609,1136.7872023362756,16.039785124167487,0.959013486650992,0.04098651334900802,0.5528074376727432,0.4471925623272569,14.874874218148786,0.7325362814792299,1.0000000002273657,2.354934627923717,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.424139456786309,0.95,0.05,305.64,83.76,0.6975544814950201,0.10057473085943539,9.09698053093622,4.740043590626609,1135.0900388534378,16.203089738662364,0.9574141655423939,0.0425858344576061,0.5436022136543192,0.45639778634568084,14.804244232396982,0.7350563130807799,1.0000000004637246,2.3412019639786807,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.569607273996446,0.95,0.05,305.64,83.76,0.6975544814950201,0.10231145265038737,9.09698053093622,4.740043590626609,1133.3914890378771,16.366747602813028,0.9558130938478037,0.044186906152196254,0.5347090297137728,0.4652909702862273,14.73394059703052,0.7375515083666955,1.0000000004809175,2.3276599627145234,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.715075091206582,0.95,0.05,305.64,83.76,0.6975544814950201,0.10404817444133932,9.09698053093622,4.740043590626609,1131.6915472797568,16.530760340724306,0.9542102654436733,0.04578973455632668,0.526112326517307,0.47388767348269295,14.66396021658596,0.7400738771824728,1.000000000456974,2.314252446273493,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,8.86054290841672,0.95,0.05,305.64,83.76,0.6975544814950201,0.1057848962322913,9.09698053093622,4.740043590626609,1129.990206928264,16.69512959222868,0.952605673239921,0.047394326760079,0.517797562101351,0.4822024378986491,14.594299978033105,0.7425780984558685,1.0000000003865779,2.3009776884378024,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
213.20055172413794,9.006010725626858,0.95,0.05,305.64,83.76,0.6975544814950201,0.10752161802324328,9.09698053093622,4.740043590626609,1128.2874650442616,16.859857012997544,0.9509993135849332,0.049000686415066844,0.5097511300759223,0.4902488699240777,14.524956749216802,0.7450949521949852,1.0000000001118536,2.287833974690843,16.836928295831623,1180.4437527647206,11.913083790226848,309.1473760575555,4.496697320227474
216.5006896551724,5.531815392509598,0.95,0.05,305.64,83.76,0.7083519488783289,0.066043641266829,9.981513798367184,5.47704494307881,1165.816970855217,14.016504213688425,0.9965264107766844,0.0034735892233156034,0.9406948059858731,0.05930519401412685,15.91410944118542,0.689900109032719,1.0000000005734389,2.5452528030939505,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,5.681811367263871,0.95,0.05,305.64,83.76,0.7083519488783289,0.06783442415549033,9.981513798367184,5.47704494307881,1164.1688266642116,14.177364147572966,0.9949786572005889,0.005021342799411189,0.916553159994962,0.08344684000503806,15.83929783685685,0.6924100119900203,1.0000000006593344,2.530114089458912,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,5.831807342018144,0.95,0.05,305.64,83.76,0.7083519488783289,0.06962520704415166,9.981513798367184,5.47704494307881,1162.5196209751214,14.338558368076683,0.9934294969385056,0.0065705030614943835,0.8936442853665107,0.10635571463348917,15.76485193759536,0.694926673835684,1.0000000007440173,2.515120218961121,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,5.9818033167724165,0.95,0.05,305.64,83.76,0.7083519488783289,0.07141598993281299,9.981513798367184,5.47704494307881,1160.86934801769,14.500088409831044,0.9918789240372997,0.008121075962700286,0.8718762701228079,0.12812372987719206,15.690768268080767,0.6974239212207358,1.0000000008010899,2.5002699224710874,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.13179929152669,0.95,0.05,305.64,83.76,0.7083519488783289,0.07320677282147432,9.981513798367184,5.47704494307881,1159.2180002372513,14.661955779220786,0.9903269308961449,0.009673069103855184,0.8511661114170901,0.14883388858290988,15.617043535177734,0.6999347913653289,1.000000000785853,2.4855618965689095,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.281795266280962,0.95,0.05,305.64,83.76,0.7083519488783289,0.07499755571013565,9.981513798367184,5.47704494307881,1157.5655731405197,14.824161972734943,0.9887735127347774,0.011226487265222565,0.8314386631834136,0.16856133681658642,15.543674381707202,0.7024198630438022,1.0000000006849572,2.47099486661934,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.431791241035235,0.95,0.05,305.64,83.76,0.7083519488783289,0.07678833859879697,9.981513798367184,5.47704494307881,1155.9120588046737,14.986708476604594,0.9872186616076971,0.012781338392302817,0.8126257280693875,0.18737427193061257,15.470657559260365,0.7049268896008513,1.0000000006060088,2.456567535979924,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.581787215789508,0.95,0.05,305.64,83.76,0.7083519488783289,0.07857912148745831,9.981513798367184,5.47704494307881,1154.2574518372385,15.1495967762181,0.9856623719010197,0.014337628098980261,0.7946652732378013,0.20533472676219863,15.397989798884725,0.7074002734012617,1.0000000006112857,2.4422785412784167,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.731783190543781,0.95,0.05,305.64,83.76,0.7083519488783289,0.08036990437611963,9.981513798367184,5.47704494307881,1152.6017464102267,15.312828357636725,0.9841046375974085,0.0158953624025915,0.77750074945254,0.22249925054746,15.325667880797205,0.7099052808277676,1.0000000006494931,2.428126505239476,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,6.881779165298054,0.95,0.05,305.64,83.76,0.7083519488783289,0.08216068726478097,9.981513798367184,5.47704494307881,1150.94493682461,15.476404711176603,0.9825454527968626,0.017454547203137445,0.7610804986016451,0.23891950139835494,15.253688605135011,0.7123765774537147,1.000000000641394,2.414110052119547,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.031775140052327,0.95,0.05,305.64,83.76,0.7083519488783289,0.08395147015344229,9.981513798367184,5.47704494307881,1149.287017495617,15.640327333703391,0.9809848117033573,0.01901518829664274,0.745357236349214,0.25464276365078586,15.18204881707794,0.7148727213609689,1.0000000006514265,2.4002277809064365,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.181771114806599,0.95,0.05,305.64,83.76,0.7083519488783289,0.08574225304210362,9.981513798367184,5.47704494307881,1147.6279829387067,15.804597730640854,0.9794227086120754,0.020577291387924617,0.7302875990477282,0.26971240095227184,15.110745373551886,0.7173499711958329,1.0000000006797383,2.386478301222282,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.331767089560873,0.95,0.05,305.64,83.76,0.7083519488783289,0.08753303593076495,9.981513798367184,5.47704494307881,1145.9678277583237,15.969217417504263,0.9778591378991903,0.022140862100809667,0.7158317458119431,0.28416825418805697,15.039775177712,0.7198403724473743,1.0000000007379144,2.372860201180361,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.481763064315145,0.95,0.05,305.64,83.76,0.7083519488783289,0.08932381881942628,9.981513798367184,5.47704494307881,1144.3065466376188,16.13418792109745,0.9762940940125424,0.023705905987457625,0.701953008067059,0.29804699193294104,14.969135153106611,0.7223203534361736,1.000000000743101,2.3593720752114424,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.6317590390694185,0.95,0.05,305.64,83.76,0.7083519488783289,0.0911146017080876,9.981513798367184,5.47704494307881,1142.644134329554,16.299510780541173,0.9747275714635588,0.02527242853644111,0.6886175800993969,0.31138241990060306,14.898822254197412,0.7248011800312134,1.0000000005920766,2.3460125189278114,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.781755013823691,0.95,0.05,305.64,83.76,0.7083519488783289,0.09290538459674894,9.981513798367184,5.47704494307881,1140.980585648078,16.46518754796745,0.9731595648192475,0.02684043518075242,0.6757942451143809,0.32420575488561915,14.828833472662424,0.727285294639718,1.0000000004459522,2.3327801209897676,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,7.931750988577964,0.95,0.05,305.64,83.76,0.7083519488783289,0.09469616748541025,9.981513798367184,5.47704494307881,1139.3158954624014,16.631219789316077,0.9715900686970335,0.028409931302966467,0.6634541321625753,0.33654586783742463,14.759165822994799,0.7297570336013457,1.0000000003183085,2.3196734737429203,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.081746963332236,0.95,0.05,305.64,83.76,0.7083519488783289,0.09648695037407158,9.981513798367184,5.47704494307881,1137.6500586895106,16.797609084747474,0.9700190777579635,0.029980922242036568,0.651570499919169,0.34842950008083096,14.68981635333994,0.7322465970666506,1.0000000002131517,2.3066911744595413,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.23174293808651,0.95,0.05,305.64,83.76,0.7083519488783289,0.09827773326273292,9.981513798367184,5.47704494307881,1135.9830702895117,16.964357028984793,0.9684465867025353,0.03155341329746472,0.6401185439514916,0.3598814560485084,14.620782138522886,0.7347097415388909,1.0000000001494007,2.2938318270452283,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.381738912840783,0.95,0.05,305.64,83.76,0.7083519488783289,0.10006851615139425,9.981513798367184,5.47704494307881,1134.3149263271544,17.13146523190431,0.9668725912534903,0.033127408746509726,0.6290752245308575,0.37092477546914254,14.552060279938946,0.7372059874627588,1.0000000001201532,2.2811111632280276,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.531734887595055,0.95,0.05,305.64,83.76,0.7083519488783289,0.10185929904005557,9.981513798367184,5.47704494307881,1132.6456198459227,17.298935318453974,0.9652970843367056,0.03470291566329449,0.6184191124784701,0.38158088752152985,14.48364791524814,0.7396754798654108,1.0000000000910283,2.268544707663067,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.681730862349328,0.95,0.05,305.64,83.76,0.7083519488783289,0.1036500819287169,9.981513798367184,5.47704494307881,1130.9751468180611,17.46676892921708,0.9637200615886965,0.03627993841130357,0.6081302509107042,0.3918697490892957,14.415542205800719,0.7421651242316315,1.0000000000577225,2.2560971285588605,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.831726837103602,0.95,0.05,305.64,83.76,0.7083519488783289,0.10544086481737824,9.981513798367184,5.47704494307881,1129.3035023204757,17.634967720437785,0.9621415178173099,0.03785848218269005,0.5981900309631644,0.40180996903683563,14.347740343324487,0.7446432478697184,1.000000000016565,2.2437670166077033,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,8.981722811857875,0.95,0.05,305.64,83.76,0.7083519488783289,0.10723164770603957,9.981513798367184,5.47704494307881,1127.6306814496872,17.803533364233434,0.9605614478486041,0.03943855215139591,0.5885810798900412,0.41141892010995884,14.280239552980586,0.7471256039598949,1.0,2.2315529740376787,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.131718786612147,0.95,0.05,305.64,83.76,0.7083519488783289,0.10902243059470089,9.981513798367184,5.47704494307881,1125.9566793198317,17.972467548737374,0.9589798465251079,0.04102015347489201,0.5792871601364801,0.42071283986351987,14.21303719821596,0.7496133901414525,1.000000000402248,2.21945361104131,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.28171476136642,0.95,0.05,305.64,83.76,0.7083519488783289,0.11081321348336222,9.981513798367184,5.47704494307881,1124.2814910592147,18.14177197822688,0.9573967087027231,0.04260329129727689,0.5702930781288099,0.4297069218711902,14.146130336451154,0.7520889686714235,1.0000000003590246,2.207467562092424,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.431710736120692,0.95,0.05,305.64,83.76,0.7083519488783289,0.11260399637202353,9.981513798367184,5.47704494307881,1122.6051118079156,18.31144837322527,0.9558120292485875,0.04418797075141248,0.5615846017219981,0.43841539827800186,14.07951639361739,0.7545886688220215,1.0000000002933251,2.19559346307765,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.581706710874965,0.95,0.05,305.64,83.76,0.7083519488783289,0.11439477926068486,9.981513798367184,5.47704494307881,1120.9275367154582,18.481498470637916,0.9542258030390272,0.04577419696097289,0.5531483853560677,0.4468516146439323,14.013192710458863,0.7570710641756279,1.0000000002663145,2.1838299665670298,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.731702685629237,0.95,0.05,305.64,83.76,0.7083519488783289,0.11618556214934618,9.981513798367184,5.47704494307881,1119.2487599863462,18.651924023873224,0.9526380240740623,0.047361975925937785,0.5449719020916461,0.45502809790835386,13.947156652788104,0.7595826756300191,1.0000000002873821,2.172175738628902,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
216.5006896551724,9.881698660383512,0.95,0.05,305.64,83.76,0.7083519488783289,0.11797634503800754,9.981513798367184,5.47704494307881,1117.5687791939908,18.82272680295189,0.9510486894799225,0.04895131052007755,0.5370433818139377,0.4629566181860623,13.881405620123843,0.7620773818820737,1.0000000003029037,2.160629460287736,16.08360565723625,1169.5174545746731,13.656172323623581,309.1473760575555,5.194689117167443
219.8008275862069,6.360574711564075,0.95,0.05,305.64,83.76,0.7191494162616376,0.07593809350004864,10.945900320652962,6.297598724320866,1154.2863402371415,16.009919203456377,0.9961433718190209,0.0038566281809791487,0.9407938023685958,0.05920619763140423,15.158386066160402,0.7086930383936114,1.0000000005899417,2.37886431631153,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,6.514914939353122,0.95,0.05,305.64,83.76,0.7191494162616376,0.07778074187384337,10.945900320652962,6.297598724320866,1152.656698182965,16.176529897335744,0.9946083903417853,0.0053916096582146585,0.9192058979692894,0.08079410203071061,15.087985529119276,0.7111665965600715,1.0000000006256953,2.365763616418748,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,6.669255167142168,0.95,0.05,305.64,83.76,0.7191494162616376,0.0796233902476381,10.945900320652962,6.297598724320866,1151.0261536865605,16.343491961067997,0.9930721735241298,0.006927826475870182,0.898609283449274,0.10139071655072594,15.01790907615334,0.7136323098088575,1.00000000065687,2.352780933019089,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,6.823595394931216,0.95,0.05,305.64,83.76,0.7191494162616376,0.08146603862143285,10.945900320652962,6.297598724320866,1149.394702027794,16.51080702807059,0.9915347166143748,0.008465283385625293,0.8789373602128088,0.12106263978719112,14.948153763041288,0.7160941781061801,1.0000000006670862,2.339915247833389,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,6.9779356227202625,0.95,0.05,305.64,83.76,0.7191494162616376,0.08330868699522757,10.945900320652962,6.297598724320866,1147.762336364233,16.67847670699976,0.9899960129014788,0.010003987098521221,0.8601293600391778,0.13987063996082202,14.878716856862361,0.718560647257263,1.000000000662811,2.327165520525012,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.132275850509309,0.95,0.05,305.64,83.76,0.7191494162616376,0.08515133536902231,10.945900320652962,6.297598724320866,1146.1290530812962,16.846502602365838,0.9884560586536718,0.011543941346328183,0.8421297222551196,0.1578702777448804,14.8095955527067,0.7210111875293166,1.0000000006501297,2.314530694161059,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.286616078298356,0.95,0.05,305.64,83.76,0.7191494162616376,0.08699398374281704,10.945900320652962,6.297598724320866,1144.4948448963694,17.014886310238477,0.986914846752185,0.01308515324781501,0.8248875473685544,0.17511245263144554,14.740787137165858,0.7234798434048869,1.0000000006225835,2.3020097128158343,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.440956306087402,0.95,0.05,305.64,83.76,0.7191494162616376,0.08883663211661177,10.945900320652962,6.297598724320866,1142.8597071599158,17.183629428611322,0.9853723725091257,0.014627627490874366,0.8083561190813485,0.19164388091865137,14.672288796182821,0.7259194321621814,1.0000000001478806,2.28960155687641,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.59529653387645,0.95,0.05,305.64,83.76,0.7191494162616376,0.09067928049040651,10.945900320652962,6.297598724320866,1141.2236347319006,17.352733557448822,0.9838286307837649,0.016171369216235184,0.792492483279554,0.20750751672044604,14.604097996169909,0.7283916271380377,1.000000000077078,2.2773051112199556,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.749636761665497,0.95,0.05,305.64,83.76,0.7191494162616376,0.09252192886420124,10.945900320652962,6.297598724320866,1139.5866225807226,17.522200301740906,0.982283616535689,0.017716383464310956,0.777257077039251,0.22274292296074905,14.536211952890584,0.7308349372186136,1.000000000028052,2.2651192974757555,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,7.903976989454543,0.95,0.05,305.64,83.76,0.7191494162616376,0.09436457723799598,10.945900320652962,6.297598724320866,1137.9486657728507,17.69203127370578,0.980737324815416,0.01926267518458408,0.7626134006504951,0.23738659934950485,14.468628080764741,0.7332976712700288,1.000000000538587,2.2530429820606375,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.05831721724359,0.95,0.05,305.64,83.76,0.7191494162616376,0.09620722561179072,10.945900320652962,6.297598724320866,1136.3097594618753,17.862228094492455,0.9791897507544401,0.020810249245559766,0.7485277269435048,0.2514722730564953,14.401343674474711,0.7357467119709625,1.0000000005478549,2.2410751348394418,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.212657445032637,0.95,0.05,305.64,83.76,0.7191494162616376,0.09804987398558544,10.945900320652962,6.297598724320866,1134.669898878751,18.03279239561106,0.9776408895563605,0.022359110443639477,0.734968843077747,0.265031156922253,14.334356173547903,0.7381995861341203,1.0000000005547145,2.2292146285199124,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.366997672821684,0.95,0.05,305.64,83.76,0.7191494162616376,0.09989252235938018,10.945900320652962,6.297598724320866,1133.0290793235015,18.20372581999347,0.9760907364893759,0.02390926351062405,0.7219078206480293,0.2780921793519707,14.267663006624016,0.7406576854209206,1.0000000005928373,2.217470695297882,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.52133790061073,0.95,0.05,305.64,83.76,0.7191494162616376,0.1017351707331749,10.945900320652962,6.297598724320866,1131.3872961595036,18.375030023149193,0.9745392868811374,0.02546071311886262,0.7093178105611461,0.2906821894388539,14.2012616206253,0.7431074719176736,1.0000000006401155,2.20586977996789,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.675678128399777,0.95,0.05,305.64,83.76,0.7191494162616376,0.10357781910696964,10.945900320652962,6.297598724320866,1129.744544804081,18.546706673770224,0.9729865361101757,0.027013463889824302,0.6971738595803225,0.3028261404196775,14.135149488780407,0.7455778195960101,1.0000000006736443,2.1943730254546354,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.830018356188823,0.95,0.05,305.64,83.76,0.7191494162616376,0.10542046748076436,10.945900320652962,6.297598724320866,1128.1008207251912,18.71875745454446,0.9714324796029729,0.02856752039702717,0.6854527459850877,0.3145472540149123,14.069324107140645,0.7480232686838129,1.0000000006565972,2.1829793005102793,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,8.98435858397787,0.95,0.05,305.64,83.76,0.7191494162616376,0.1072631158545591,10.945900320652962,6.297598724320866,1126.4561194344933,18.891184062568012,0.9698771128276715,0.030122887172328507,0.6741328319978863,0.32586716800211374,14.003782996020359,0.7504983720411694,1.0000000005728045,2.1716874804115847,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.138698811766918,0.95,0.05,305.64,83.76,0.7191494162616376,0.10910576422835384,10.945900320652962,6.297598724320866,1124.8104364839703,19.06398820997599,0.968320431291067,0.03167956870893294,0.6631939310636642,0.33680606893633575,13.938523700990245,0.752953708997223,1.0000000004761134,2.160496446405328,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.293039039555964,0.95,0.05,305.64,83.76,0.7191494162616376,0.11094841260214856,10.945900320652962,6.297598724320866,1123.1637674602766,19.237171624183627,0.9667624305334931,0.03323756946650694,0.6526171882313633,0.3473828117686367,13.873543792548626,0.755420728713608,1.0000000003931642,2.149405086517434,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.447379267345012,0.95,0.05,305.64,83.76,0.7191494162616376,0.1127910609759433,10.945900320652962,6.297598724320866,1121.516109093946,19.410736048405123,0.9652031071568429,0.0347968928431571,0.6423849721911497,0.35761502780885046,13.8088408599281,0.7578868637855458,1.00000000033807,2.138412296936839,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.60171949513406,0.95,0.05,305.64,83.76,0.7191494162616376,0.11463370934973804,10.945900320652962,6.297598724320866,1119.8674549323828,19.584683241606392,0.9636424548150995,0.03635754518490052,0.6324807776113428,0.3675192223886572,13.744412517692956,0.7603462374589719,1.0000000003061544,2.127516981400376,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.756059722923105,0.95,0.05,305.64,83.76,0.7191494162616376,0.11647635772353276,10.945900320652962,6.297598724320866,1118.2178016187484,19.759014979157065,0.9620804700323556,0.03791952996764444,0.6228891367251917,0.3771108632748082,13.680256401845263,0.7628240317330892,1.0000000002796312,2.1167180524523874,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,9.910399950712153,0.95,0.05,305.64,83.76,0.7191494162616376,0.11831900609732751,10.945900320652962,6.297598724320866,1116.567144836151,19.93373305286329,0.9605171484450723,0.03948285155492771,0.6135955390726744,0.38640446092732567,13.616370174231708,0.7652799527108378,1.0000000002363019,2.106014432001213,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.064740178501198,0.95,0.05,305.64,83.76,0.7191494162616376,0.12016165447112223,10.945900320652962,6.297598724320866,1114.9154802858943,20.108839271144692,0.95895248570853,0.04104751429147005,0.6045863586043527,0.3954136413956472,13.552751524468562,0.7677664810778104,1.0000000001613685,2.0954050507077455,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.219080406290246,0.95,0.05,305.64,83.76,0.7191494162616376,0.12200430284491696,10.945900320652962,6.297598724320866,1113.2628036836304,20.28433545926472,0.9573864774933464,0.04261352250665364,0.5958487873275452,0.4041512126724547,13.48939816952884,0.7702353904835662,1.0000000000827645,2.0848888486984727,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.373420634079292,0.95,0.05,305.64,83.76,0.7191494162616376,0.12384695121871168,10.945900320652962,6.297598724320866,1111.6091107578227,20.460223459513333,0.9558191194841639,0.044180880515836136,0.5873707748471151,0.4126292251528849,13.42630784720096,0.7727159948545769,1.000000000074424,2.0744647764425093,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.52776086186834,0.95,0.05,305.64,83.76,0.7191494162616376,0.12568959959250642,10.945900320652962,6.297598724320866,1109.9543972475408,20.636505131283148,0.9542504073777065,0.04574959262229344,0.5791409731839934,0.42085902681600657,13.36347829800454,0.7752067059257904,1.0000000000128813,2.0641317952325884,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.682101089657387,0.95,0.05,305.64,83.76,0.7191494162616376,0.12753224796630117,10.945900320652962,6.297598724320866,1108.2986580233212,20.813182351278677,0.9526803360666819,0.047319663933318094,0.5711486863441835,0.4288513136558165,13.30090730914474,0.7776889384489174,1.0,2.0538888767110555,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
219.8008275862069,10.836441317446432,0.95,0.05,305.64,83.76,0.7191494162616376,0.12937489634009589,10.945900320652962,6.297598724320866,1106.6418910448715,20.99025701377692,0.9511089033140997,0.04889109668590023,0.5633838241798039,0.43661617582019613,13.238592671982644,0.780194232010922,1.0,2.043735001659962,15.336967388494724,1158.3826099192777,15.592266161154743,309.1473760575555,5.972251293171272
223.10096551724138,7.2806170247913,0.95,0.05,305.64,83.76,0.7299468836449463,0.08692236180505372,11.996362300943055,7.208531707714158,1142.498661187966,18.220470477703817,0.9957297856700117,0.004270214329988365,0.940873813914084,0.059126186085915945,14.409466404880995,0.728474130265699,1.000000000530767,2.2286241849359216,14.59726916473344,1147.0216057442335,17.737308351432194,309.1473760575555,6.835056259582713
