T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
266.4666666667,56.5630446051,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02141850916255424,0.003498107578450962,0.9507154552147684,0.00228661248234689,0.0044679825261633695,0.03628067854894203,0.006249271227779325,0.6389350693627791,0.03169275225699242,0.021495553505444222,0.2655251920104945,0.04235143286428987,0.02036290768849944,4.8975830404357756e-05,9.569752467476237e-05,0.0007770780459241998,0.00013385007305147806,0.0022350636082760287,0.00011086465685215401,7.519375862039258e-05,0.0009288356864415577,0.00014814986826082953,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.6572458424863346,0.12246198911343509
277.5444444444,42.807078359,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.020355335081785386,0.0027071092770211387,0.992819754260574,0.00018063142098368687,0.0009162106953949576,0.00513643615783524,0.0009469674652121144,0.9405931301404131,0.002831518776553343,0.005295946232960356,0.04376423900493306,0.007515165845140172,0.020209178773789808,3.6768131004219865e-06,1.8649775710279966e-05,0.0001045538791189346,1.9275840065941534e-05,0.0025462883885054638,7.6652307480671e-06,1.4336705177852133e-05,0.00011847457741202465,2.0344375177731368e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.504832961619973,0.0216822278706843
277.5444444444,45.2210035252,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02029757499465565,0.002867121087652837,0.9881830125441887,0.00031534692478705183,0.0014452340533029416,0.008501355103266219,0.0015550513744551622,0.9074913846504836,0.004623716204509292,0.007915791841171234,0.06831873246530114,0.011650374838534667,0.020057718805560412,6.400777855199218e-06,2.9334746581746617e-05,0.0001725568927647446,3.1563771893546e-05,0.002601887685794674,1.325675423327073e-05,2.269553371329232e-05,0.0001958780785329774,3.340303537862276e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.342744786254486,0.03553610433331622
277.5444444444,47.6349286913,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.020239117586653553,0.0030292952718073995,0.9835429360630075,0.0004667170814394276,0.0019316077454412314,0.011899125028937634,0.002159614081174101,0.8778337435784742,0.0064145879612814505,0.010048095287009175,0.0903944629725357,0.01530911020069945,0.019906041134501687,9.445941890952337e-06,3.909403629127585e-05,0.00024082779063896114,4.3708683330675405e-05,0.002659217608855261,1.9431680981702564e-05,3.043864754360711e-05,0.00027383151928027144,4.637581514655727e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.1844544430272266,0.04919558032738669
277.5444444444,50.0488538575,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.020179990526834505,0.0031936419884324137,0.9788987086009194,0.0006372207152319253,0.0023798125890835027,0.015324453262681064,0.002759804832083934,0.8511670180866587,0.008225609281956987,0.01178226568191987,0.1102757267818336,0.018549380167630768,0.019754166666297084,1.285910799688296e-05,4.802459550334658e-05,0.000309247321669822,5.569283536736588e-05,0.002718322728130365,2.626965118329723e-05,3.762833840064556e-05,0.0003521811913553646,5.9240079362741106e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.0300419576056803,0.0625908159598243
277.5444444444,52.4627790236,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.020120234583415164,0.003360161044781961,0.9742501898784015,0.000829780694344073,0.002793702958719689,0.01877157254637159,0.003354753922163256,0.8271148372725696,0.01007818981878042,0.013189378398485205,0.12819798225295062,0.021419612257214015,0.019602142363290203,1.6695382222991866e-05,5.620995888582115e-05,0.00037768844313259235,6.749843588355681e-05,0.002779239055764459,3.3864340830984136e-05,4.4318435499478674e-05,0.00043076586598601386,7.197334670102474e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.879598545948366,0.07566005882043214
277.5444444444,54.8767041898,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.020059906325468217,0.0035288387222267127,0.9695979609201169,0.0010478474944036803,0.003176591801866917,0.022234056795629124,0.003943542987983435,0.8053620097202099,0.01199429165700606,0.01432633280155213,0.144356915620728,0.023960450200503792,0.019450044269422536,2.101972258111441e-05,6.372213397970065e-05,0.0004460130965554603,7.910710292940475e-05,0.0028419926453110028,4.232592084492378e-05,5.055531793762386e-05,0.0005094122736636392,8.455256446952258e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.7332267600876285,0.08834236595131095
277.5444444444,57.290629356,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.01999908173236168,0.0036996440173687967,0.9649434059752505,0.0012954946327646709,0.003531320141315435,0.02570460683095683,0.004525172419712485,0.7856424876066331,0.013996981379294832,0.0152389740307987,0.15891541187934907,0.026206145103924324,0.019297982043202492,2.590870304449653e-05,7.062316012930239e-05,0.000514068532910528,9.049929307485887e-05,0.0029065975290646193,5.178384842113057e-05,5.6378779103882864e-05,0.000587930452827132,9.695340795203221e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.5910409708629514,0.10057451654421845
277.5444444444,59.7045545221,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.019937859615618694,0.003872523529501685,0.9602887874146541,0.0015775265835087416,0.003860316597908547,0.029174838104641977,0.0050985312992866145,0.7677298424925748,0.016110936192474865,0.015964467981901726,0.1720090909548971,0.028185662378151382,0.019146103033926075,3.145250356190387e-05,7.696645040094336e-05,0.0005816838264387547,0.0001016538012910145,0.0029730518793531185,6.23899794876592e-05,6.18227778958907e-05,0.0006661092520110345,0.00010914964075398165,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.453167705275349,0.11230694256467233
277.5444444444,62.1184796883,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.019876366627361138,0.004047396666109823,0.9556373806229896,0.0018995918965626127,0.004165644002187833,0.032635022013887155,0.005662361464372774,0.7514299703395297,0.018362844785127945,0.016533106557141186,0.18375053927553053,0.029923539042670595,0.018994598940073604,3.7756984978442764e-05,8.279786742655333e-05,0.0006486656624400227,0.00011254717244251475,0.0030413351567672156,7.4321716763619e-05,6.691604035981168e-05,0.0007437113200596643,0.00012111243215951208,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.319745776762307,0.12348325905629132
277.5444444444,64.5324048545,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.019814761529082896,0.004224149104860755,0.9509935800713687,0.0022682962910034504,0.004449041242504836,0.036073854538792235,0.006215227856330785,0.7365750398155512,0.02078170774905728,0.01696971629845907,0.19423292872194226,0.03144060741499035,0.01884371100480297,4.4945750083536594e-05,8.815669125328798e-05,0.0007147948251209928,0.0001231532578221076,0.003111402795099635,8.778503218565812e-05,7.168261191187684e-05,0.0008204688519952751,0.0001328098136683099,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,2.190925919102541,0.1340578734634139
288.6222222222,56.9571357145,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018424786647526357,0.003938646994100685,0.9886481535927357,0.0003297619475041561,0.0013406352009645804,0.0081956543576172,0.0014857949011783643,0.9429031366664181,0.002725767429201613,0.005088529072658713,0.042060521870296755,0.007222044961424863,0.018215631299417025,6.075793527236863e-06,2.4700917549936018e-05,0.0001510031829759666,2.737545405619387e-05,0.003713762604959295,1.0735835691642485e-05,2.0041919736421185e-05,0.00016566154803475045,2.8445085678576033e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.7553303747103934,0.03637773046134685
288.6222222222,58.8741832057,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018355670582201243,0.004088420200147571,0.9846184587066206,0.0004679628295211518,0.0017605459632080009,0.011144332816398471,0.0020086996842518657,0.9255484662525734,0.0036862285177418,0.006446997747961591,0.054932482735390836,0.00938582474633224,0.018073332077173446,8.58977154340506e-06,3.231600174547025e-05,0.00020456170203622534,3.68710297026989e-05,0.0037840310456426236,1.5070851134295614e-05,2.635803582307207e-05,0.00022458707205962958,3.837319548794968e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.655804302427401,0.047915630009771615
288.6222222222,60.7912306969,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018285299307196065,0.004240514660286444,0.9805667372008378,0.0006199086476353739,0.002157127905055071,0.014124917143674764,0.002531309102796942,0.9094250802613931,0.004655999678186763,0.00762644933861292,0.06691506527466005,0.011377405447147087,0.017929956280397983,1.1335215165131952e-05,3.9443729387836785e-05,0.000258278337661438,4.6285744583672023e-05,0.003856430385280614,1.9743834893639934e-05,3.234007022631994e-05,0.0002837543152912203,4.824605459465007e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.5590455017890084,0.05875904327094772
288.6222222222,62.7082781882,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018213642295737645,0.004394989257652901,0.9764916459546594,0.0007872210089201082,0.0025322269035898365,0.01713558905467536,0.003053317078155355,0.8944365252413915,0.005640337462586475,0.008649114693672941,0.07806494204496492,0.013209080557384175,0.017785469544194254,1.4338161864160544e-05,4.612107503362862e-05,0.00031210148956861423,5.5612025076988455e-05,0.003931038920088304,2.4789222557604777e-05,3.801276616690044e-05,0.0003430945816869171,5.805376715317524e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.465093054058355,0.0688847404049806
288.6222222222,64.6253256794,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018140671874883548,0.004551902072457928,0.9723919777161115,0.0009717473944178844,0.0028875002556533374,0.02017436529336163,0.0035744093404556972,0.8804970504975781,0.006644654441130266,0.00953410117103915,0.08843234177493914,0.01489185211531339,0.017639843801517053,1.7628150627407887e-05,5.2381194676449554e-05,0.0003659765410709121,6.484218699172572e-05,0.0040079363489530185,3.0245816321347632e-05,4.339829487947666e-05,0.00040253535979765324,6.778625250643199e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.3739877616376974,0.07826813797335852
288.6222222222,66.5423731706,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.018066363061001588,0.004711307929725233,0.9682666464032901,0.0011755950504778138,0.0032244369117159087,0.02323906315947055,0.004094258475045505,0.8675300332500634,0.007674595036970507,0.010297888306259963,0.09806188654325707,0.01643559686344901,0.017493056773780286,2.123872699464867e-05,5.825384791435433e-05,0.00041984535223654155,7.39683600757548e-05,0.004087201124925819,3.615738045510907e-05,4.851652283670731e-05,0.00046199974367506315,7.743315783253449e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.2857721333244985,0.0868903786127142
288.6222222222,68.4594206618,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.017990695382462573,0.0048732583084718515,0.96411472351294,0.001401167655982324,0.0035443714478985726,0.0263272251675452,0.0046125122156336785,0.855466918262466,0.008736087592059483,0.01095471915147751,0.10699309990246558,0.017849175091531617,0.01734509430446843,2.5207980478537103e-05,6.376570704144103e-05,0.00047364508825480784,8.298230221935303e-05,0.004168911267045373,4.2573211441541725e-05,5.3385176121913485e-05,0.0005214050130488493,8.698364081417527e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.2004899636480695,0.0947318634128842
288.6222222222,70.376468153,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.017913653549049422,0.005037799510460952,0.9599354448250375,0.001651207378953423,0.0038484987351339213,0.029436063351711114,0.005128785709164143,0.8442461463981201,0.009835403862124132,0.011516938057591566,0.11526096672663108,0.019140544955533127,0.017195950988048367,2.957915692420558e-05,6.894067302514398e-05,0.0005273074407304234,9.18752903212822e-05,0.004253142823032995,4.954879276179471e-05,5.80200249085439e-05,0.0005806616417506781,9.642622800694064e-05,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.1181859344145937,0.10177378156776284
288.6222222222,72.2935156442,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.01783522923275238,0.0052049707932735195,0.9557282445387426,0.0019288396872635416,0.004137885017943344,0.0325623804326773,0.005642650323373197,0.8338122561284612,0.010979208305216806,0.011995271617050234,0.12289640425802026,0.02031685969125158,0.017045632325564497,3.4401297975575676e-05,7.380012783379123e-05,0.0005807575193808903,0.00010063796199762532,0.00433996844022214,5.7146458561919534e-05,6.243503842412928e-05,0.0006396721947613309,0.00010574866130400052,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,1.0389053707874034,0.10800404575241607
288.6222222222,74.2105631354,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.017755422261183387,0.005374802639890372,0.9514927743351245,0.0022376223026120377,0.004413478766009291,0.03570250016493967,0.006153624431314564,0.8241151378164082,0.012174593797468979,0.012399062302039231,0.12992665641088527,0.021384549673198302,0.01689415598678501,3.972992884391821e-05,7.836317913126155e-05,0.0006339129662084734,0.00010926020021472457,0.004429456218309249,6.543603888222923e-05,6.664251279316565e-05,0.0006983301358693555,0.00011493773403637303,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.9626934125943021,0.11340870747670007
299.7,85.8748140171,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.01454377849969492,0.007641864276135385,0.9502556433996356,0.0023362480496525186,0.004489774373994303,0.036617275441816824,0.006301058734900673,0.9010591388551323,0.005765664434759127,0.007817941972028604,0.07307836693691058,0.012278887801169414,0.013820307595689384,3.397787415449049e-05,6.529828400897955e-05,0.0005325535432881023,9.164120255396328e-05,0.00688577164390235,4.406042507217009e-05,5.974365146894481e-05,0.0005584549616534902,9.383359403843112e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.09333326700658537,0.07639804777044387
299.7,85.744426179,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014557413267946712,0.007622007707434953,0.9506430617634507,0.0023093777308941196,0.004463487642520748,0.03633011813480842,0.006253954728325946,0.9014743180753824,0.0057264412141111234,0.0077957261730489304,0.07277287549975649,0.012230639037701203,0.013838903920396743,3.361856602041873e-05,6.497683422854773e-05,0.0005288725437617316,9.104140353927021e-05,0.006871044200425233,4.364697907012815e-05,5.941908497603133e-05,0.0005546754179513481,9.322202501221338e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.0950927419954535,0.07718609285643852
299.7,85.6140383409,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014570972736740635,0.007602234248096721,0.9510294388807861,0.0022827426589552904,0.00443717749791446,0.03604369859040168,0.006206942371942467,0.9018929187287443,0.005687206732758774,0.0077731943538834475,0.07246475070833638,0.012181929476277066,0.013857424025769678,3.3261781048632365e-05,6.465399235019062e-05,0.0005251917494920398,9.044118808009395e-05,0.006856401234875573,4.323547779978501e-05,5.909364433420481e-05,0.000550894009614706,9.260988147245246e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.09686815138748078,0.07803040142377851
299.7,85.4836505028,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014584457621959953,0.007582543142282862,0.9514147846417338,0.0022563402988099125,0.004410843241222339,0.03575801104324994,0.006160020774984121,0.9023149426107367,0.005647961457358846,0.007750344780658404,0.07215399252007038,0.012132758631175598,0.013875868607513522,3.290749946871362e-05,6.432975632871568e-05,0.0005215111967058547,8.984056194314881e-05,0.006841841980272397,4.282591141637424e-05,5.876732366690916e-05,0.0005471107611713886,9.199716575579374e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.09865944385919938,0.07874647305819026
299.7,85.3532626647,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014597869385852244,0.007562932954149101,0.9517991169978332,0.0022301675859599285,0.0043844836185211586,0.03547304373546209,0.006113188062223779,0.9027403767833693,0.005608706801417949,0.007727176732880891,0.0718406118592023,0.01208312782312963,0.013894239191503866,3.2555695128404445e-05,6.400411918758068e-05,0.0005178308591688998,8.923952086349391e-05,0.00682736494461592,4.2418273498604006e-05,5.844011955563908e-05,0.0005433257308761958,9.138388560274297e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.10046664920921611,
299.7,85.2228748266,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014611208916094678,0.007543402722286227,0.9521824476414986,0.0022042219150267763,0.004358097794312444,0.035188789533072556,0.0060664431160895255,0.9031692182686334,0.005569443529124874,0.00770368879045935,0.07152461225828088,0.01203303715350155,0.013912536668728319,3.220634689789052e-05,6.367707734947053e-05,0.0005141507553722088,8.863806774678846e-05,0.006812969139772733,4.2012555479219984e-05,5.811202699359695e-05,0.0005395389548195829,9.07700452210949e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.10228974244220072,0.08029988133242792
299.7,85.0924869885,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.014624477149112176,0.007523951540493834,0.9525647887597835,0.0021785006728007434,0.004331684892933043,0.03490524091937877,0.0060197847551038365,0.9036014651418787,0.0055301722951106675,0.0076798794589020055,0.07120599649901636,0.011982486605092397,0.01393076198626632,3.185943330869997e-05,6.334862673385372e-05,0.0005104708982097101,8.80362045935899e-05,0.006798653635646724,4.1608748358994225e-05,5.77830408856127e-05,0.0005357504670511727,9.015564855133166e-05,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,0.10412870026923914,0.08107728479593686
