temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,10.957892928433097,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.1295871916796724,11.373009381714985,2.4941335281390447,1184.2007776324772,20.611900696638926,0.9608178421298617,0.009396208556101772,0.029785949314036497,0.24017737417672627,0.5414262089554244,0.21839641686784936,16.68213118450589,0.7108623201813209,1.0000000009423542,4.765906455504275,2.9033991190337587,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.259279287897835,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.13315136338573597,11.373009381714985,2.4941335281390447,1183.7517863773692,21.17104633065709,0.9602220192420521,0.009834306109166649,0.029943674648781254,0.23465548537823191,0.5513276512047037,0.21401686341706438,16.61029571593935,0.713571552969799,1.0000000009301782,4.736761239580463,2.888696750718203,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.9866822909843243,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.03532027307218926,11.885859127477854,2.9571111791924003,1210.4133783663087,7.911364820812233,0.9985865951423388,5.657859227688538e-05,0.001356826265384287,0.9505234421090106,0.012442024445463403,0.03703453344552594,19.026385759116106,0.6221273391450247,1.0000000013913413,5.647791964701763,3.427128180652765,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.28945188564704,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.03890080281039546,11.885859127477854,2.9571111791924003,1207.4943351786992,8.293279469816506,0.9958314678219303,0.00018101382109032252,0.003987518356979371,0.8651906235299631,0.0359808490630844,0.09882852740695253,18.847100010720087,0.6275712789775952,1.00000000136691,5.572452519800347,3.37672483019182,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.5922214803097554,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.04248133254860165,11.885859127477854,2.9571111791924003,1204.699108388139,8.68394508136705,0.9931830550570813,0.00032195017469739034,0.006494994768221309,0.794238715172138,0.058345336826600584,0.14741594800126157,18.674876808996157,0.6328337267258888,1.0000000012767198,5.500725667645506,3.3290039114664802,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.894991074972471,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.046061862286807836,11.885859127477854,2.9571111791924003,1202.0417370171278,9.084112834001333,0.9906538627959494,0.0004811085887154965,0.008865028615335089,0.7343420636214452,0.08007317174936428,0.18558476462919063,18.51001150521984,0.637906604558308,1.0000000011517074,5.43299291412563,3.284011424682637,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.197760669635187,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.04964239202501403,11.885859127477854,2.9571111791924003,1199.5349146604888,9.494447297860946,0.9882552380454293,0.0006600280220940445,0.011084733932476774,0.68312770855688,0.10152212553932749,0.21535016590379252,18.352738403700968,0.6427797781208874,1.0000000010419996,5.368707367727881,3.2417681816178163,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.500530264297902,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.05322292176322022,11.885859127477854,2.9571111791924003,1197.1888478223639,9.915464166339284,0.9859963602665657,0.000859922934063507,0.013143716799370797,0.6388564164065512,0.12291107959640964,0.23823250399703913,18.203192710912624,0.647452515266773,1.0000000008909353,5.307858162232139,3.2022608946007494,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.803299858960617,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.05680345150142641,11.885859127477854,2.9571111791924003,1195.0101836149756,10.347472569043644,0.9838832906085615,0.0010815516728656547,0.015035157718572821,0.6002236339651589,0.14434693662588052,0.2554294294089605,18.061379210016092,0.651929156145674,1.000000001044328,5.25038485884224,3.165435305738883,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.106069453623333,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.06038398123963261,11.885859127477854,2.9571111791924003,1193.001255902429,10.790535724555104,0.9819182993260643,0.0013251252693813472,0.0167565754045543,0.5662310023732708,0.16584679615863737,0.2679222014680919,17.927153418837737,0.6562261023350998,1.000000001051231,5.19617145959656,3.131222627353743,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
