mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,22.342327,65.498977,17.265027,9.1353976,9.33803574,0.99133632,43.92861704,39.86089539,1055.036477,51.212549,0.95,0.0167,0.0333,0.991336,0.001205,0.007459,0.768822,0.084616,0.146561
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.80372,65.498977,17.265027,9.34818774,9.46731711,0.99483008,43.96313465,41.38955448,1056.790331,47.569535,0.95,0.0167,0.0333,0.99483,0.000669,0.004501,0.84882,0.052882,0.098298
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.265113,65.498977,17.265027,9.56690795,9.60171752,0.99845604,43.99621512,43.17289253,1058.540231,43.81501,0.95,0.0167,0.0333,0.998456,0.000185,0.001359,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.157973,65.158299,17.838214,,0.0,0.95,43.1729586,43.1729586,1021.693584,1021.693584,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.667464,65.158299,17.838214,6.49262669,7.74677878,0.95172321,43.22189603,26.33839663,1023.244049,88.70566,0.95,0.0167,0.0333,0.951723,0.015594,0.032682,0.357214,0.397036,0.24575
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.176955,65.158299,17.838214,6.60605593,7.80594095,0.95350524,43.27075253,26.92656352,1024.820332,87.385264,0.95,0.0167,0.0333,0.953505,0.014497,0.031998,0.367678,0.382651,0.249671
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.686446,65.158299,17.838214,6.7232729,7.8676032,0.95535178,43.31946166,27.54245092,1026.422292,85.988498,0.95,0.0167,0.0333,0.955352,0.013411,0.031237,0.379015,0.367628,0.253356
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.195937,65.158299,17.838214,6.84456477,7.93199926,0.95726873,43.36794106,28.18688024,1028.049236,84.505246,0.95,0.0167,0.0333,0.957269,0.012338,0.030393,0.391336,0.351958,0.256706
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.705428,65.158299,17.838214,6.97024267,7.99938193,0.95926244,43.41609841,28.86059986,1029.700218,82.924507,0.95,0.0167,0.0333,0.959262,0.011282,0.029456,0.404769,0.335636,0.259595
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.214919,65.158299,17.838214,7.10063903,8.07002045,0.96133959,43.46383161,29.56430952,1031.374003,81.234536,0.95,0.0167,0.0333,0.96134,0.010246,0.028414,0.419471,0.318658,0.261871
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.724411,65.158299,17.838214,7.23610252,8.14419589,0.96350708,43.51102942,30.29871788,1033.069033,79.423084,0.95,0.0167,0.0333,0.963507,0.009234,0.027259,0.43563,0.301027,0.263343
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.233902,65.158299,17.838214,7.37699021,8.2221944,0.96577184,43.55757297,31.06464907,1034.783394,77.477746,0.95,0.0167,0.0333,0.965772,0.008249,0.025979,0.453476,0.282746,0.263779
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.743393,65.158299,17.838214,7.52365667,8.30429798,0.96814059,43.60333818,31.8632176,1036.514814,75.386446,0.95,0.0167,0.0333,0.968141,0.007296,0.024563,0.473292,0.263815,0.262893
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.252884,65.158299,17.838214,7.67643989,8.39077311,0.97061954,43.64819916,32.69609495,1038.260667,73.138025,0.95,0.0167,0.0333,0.97062,0.006379,0.023001,0.495434,0.244229,0.260337
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.762375,65.158299,17.838214,7.83564477,8.48185786,0.9732141,43.69203263,33.56589533,1040.018017,70.722932,0.95,0.0167,0.0333,0.973214,0.005501,0.021285,0.520352,0.223966,0.255682
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.271866,65.158299,17.838214,8.00152518,8.57774877,0.97592858,43.73472294,34.47671465,1041.78369,68.133943,0.95,0.0167,0.0333,0.975929,0.004667,0.019405,0.548619,0.202981,0.248399
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,32.781357,65.158299,17.838214,8.17426631,8.67858926,0.97876593,43.77616744,35.43486817,1043.554393,65.366852,0.95,0.0167,0.0333,0.978766,0.003878,0.017356,0.580985,0.181187,0.237829
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,30.290848,65.158299,17.838214,8.35396909,8.78446191,0.98172759,43.81628143,36.449895,1045.326866,62.421065,0.95,0.0167,0.0333,0.981728,0.003137,0.015135,0.61843,0.158437,0.223133
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.800339,65.158299,17.838214,8.54063841,8.8953872,0.98481362,43.85500209,37.53594137,1047.098074,59.30004,0.95,0.0167,0.0333,0.984814,0.002447,0.012739,0.662269,0.1345,0.203231
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,25.30983,65.158299,17.838214,8.73417499,9.01133143,0.988023,43.8922905,38.7137134,1048.865441,56.0116,0.95,0.0167,0.0333,0.988023,0.001808,0.010169,0.71429,0.10902,0.17669
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,22.819321,65.158299,17.838214,8.93436601,9.13222613,0.99135441,43.92813107,40.01332475,1050.627152,52.56834,0.95,0.0167,0.0333,0.991354,0.001219,0.007426,0.776974,0.081471,0.141556
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.328812,65.158299,17.838214,9.14085041,9.25799721,0.99480778,43.96252727,41.47855342,1052.382587,48.988962,0.95,0.0167,0.0333,0.994808,0.000682,0.00451,0.853843,0.051074,0.095083
CO2;Hydrogen;Argon,248.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.838303,65.158299,17.838214,9.35294615,9.38858041,0.99838746,43.99549382,43.17289284,1054.133259,45.304167,0.95,0.0167,0.0333,0.998387,0.000197,0.001416,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.856847,64.857172,18.425495,,0.0,0.95,43.1729586,43.1729586,1017.043672,1017.043672,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.413097,64.857172,18.425495,6.35110643,7.56457272,0.95174155,43.22209097,26.78083724,1018.614633,89.921732,0.95,0.0167,0.0333,0.951742,0.015591,0.032667,0.368964,0.38663,0.244405
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.969346,64.857172,18.425495,6.46212074,7.623304,0.95354165,43.27110916,27.36555917,1020.210691,88.596603,0.95,0.0167,0.0333,0.953542,0.014492,0.031967,0.379608,0.372355,0.248036
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.525596,64.857172,18.425495,6.57685138,7.68449247,0.95540578,43.31994538,27.9766759,1021.831613,87.194328,0.95,0.0167,0.0333,0.955406,0.013404,0.03119,0.391122,0.357477,0.251401
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.081845,64.857172,18.425495,6.69557371,7.74836004,0.95733959,43.36851614,28.61487233,1023.4766,85.705064,0.95,0.0167,0.0333,0.95734,0.01233,0.03033,0.403611,0.34199,0.254399
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.638095,64.857172,18.425495,6.81858386,7.81514481,0.95934911,43.41672859,29.28076819,1025.144597,84.118209,0.95,0.0167,0.0333,0.959349,0.011275,0.029376,0.417204,0.32589,0.256906
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.194344,64.857172,18.425495,6.94619558,7.88509814,0.96144061,43.46448081,29.97494834,1026.83426,82.422557,0.95,0.0167,0.0333,0.961441,0.01024,0.02832,0.432052,0.309179,0.258768
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.750594,64.857172,18.425495,7.07873495,7.95847993,0.96362052,43.51166269,30.69802541,1028.543927,80.606548,0.95,0.0167,0.0333,0.963621,0.009229,0.02715,0.448338,0.291861,0.259802
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.306843,64.857172,18.425495,7.21653259,8.03555206,0.96589522,43.55815757,31.4507483,1030.271599,78.658622,0.95,0.0167,0.0333,0.965895,0.008247,0.025858,0.466283,0.273938,0.259778
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.863093,64.857172,18.425495,7.35991319,8.1165697,0.96827083,43.60384476,32.23417292,1032.014937,76.567677,0.95,0.0167,0.0333,0.968271,0.007297,0.024432,0.486164,0.255414,0.258423
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.419342,64.857172,18.425495,7.50918252,8.20177105,0.97075295,43.6486029,33.04991439,1033.771283,74.32363,0.95,0.0167,0.0333,0.970753,0.006383,0.022864,0.508319,0.236281,0.2554
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.975591,64.857172,18.425495,7.66461262,8.29136598,0.97334638,43.69231418,33.90050283,1035.537704,71.918031,0.95,0.0167,0.0333,0.973346,0.005508,0.021146,0.533179,0.216518,0.250302
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.531841,64.857172,18.425495,7.82642597,8.38552486,0.97605486,43.73486908,34.78987021,1037.311072,69.344707,0.95,0.0167,0.0333,0.976055,0.004676,0.019269,0.56129,0.196082,0.242628
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,33.08809,64.857172,18.425495,7.99478047,8.48436908,0.97888089,43.77617121,35.72400509,1039.088182,66.600359,0.95,0.0167,0.0333,0.978881,0.00389,0.017229,0.593356,0.174889,0.231755
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,30.64434,64.857172,18.425495,8.16975631,8.58796529,0.98182562,43.81614174,36.71183061,1040.865894,63.685059,0.95,0.0167,0.0333,0.981826,0.003151,0.015023,0.630294,0.152802,0.216904
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,28.200589,64.857172,18.425495,8.3513462,8.69632529,0.98488897,43.8547227,37.76639589,1042.641316,60.602622,0.95,0.0167,0.0333,0.984889,0.002462,0.012649,0.673322,0.129608,0.197071
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,25.756839,64.857172,18.425495,8.53944829,8.80941395,0.98806996,43.89187854,38.90653184,1044.412018,57.360879,0.95,0.0167,0.0333,0.98807,0.001823,0.010107,0.724074,0.104985,0.170941
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,23.313088,64.857172,18.425495,8.73385647,8.92716616,0.99136742,43.92759524,40.15922088,1046.176309,53.972084,0.95,0.0167,0.0333,0.991367,0.001235,0.007398,0.784794,0.078462,0.136744
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.869338,64.857172,18.425495,8.93422462,9.04951043,0.99478141,43.96187629,41.56304944,1047.933635,50.454266,0.95,0.0167,0.0333,0.994781,0.000697,0.004522,0.858617,0.049357,0.092026
CO2;Hydrogen;Argon,249.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.425587,64.857172,18.425495,9.13990397,9.17637708,0.99831606,43.99473564,43.17289315,1049.685442,46.836798,0.95,0.0167,0.0333,0.998316,0.000209,0.001475,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.59421,64.594533,19.027101,,0.0,0.95,43.1729586,43.1729586,1012.35308,1012.35308,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.195946,64.594533,19.027101,6.20893965,7.38326499,0.95175973,43.22227575,27.22192425,1013.944297,91.194141,0.95,0.0167,0.0333,0.95176,0.015588,0.032652,0.380836,0.376273,0.24289
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.797682,64.594533,19.027101,6.31758656,7.44154113,0.95357767,43.27144536,27.80246399,1015.559869,89.863535,0.95,0.0167,0.0333,0.953578,0.014487,0.031936,0.391645,0.362126,0.246229
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.399419,64.594533,19.027101,6.42987852,7.50222973,0.95545909,43.3203985,28.40806605,1017.199474,88.455075,0.95,0.0167,0.0333,0.955459,0.013398,0.031143,0.403317,0.34741,0.249273
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.001155,64.594533,19.027101,6.54607887,7.56554077,0.95740938,43.36905079,29.03929265,1018.86221,86.959221,0.95,0.0167,0.0333,0.957409,0.012324,0.030267,0.415957,0.332123,0.251921
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.602891,64.594533,19.027101,6.66646857,7.63169771,0.95943422,43.41730912,29.69665062,1020.546917,85.365792,0.95,0.0167,0.0333,0.959434,0.011268,0.029297,0.429688,0.316263,0.254049
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.204627,64.594533,19.027101,6.79134283,7.70093432,0.9615395,43.46507209,30.38062678,1022.25215,83.664137,0.95,0.0167,0.0333,0.961539,0.010235,0.028226,0.444658,0.299834,0.255507
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.806363,64.594533,19.027101,6.92100559,7.77349003,0.96373118,43.51223101,31.0917542,1023.976154,81.843395,0.95,0.0167,0.0333,0.963731,0.009226,0.027043,0.461044,0.282842,0.256114
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.408099,64.594533,19.027101,7.05576196,7.84960358,0.96601511,43.55867175,31.83072085,1025.716855,79.892837,0.95,0.0167,0.0333,0.966015,0.008246,0.025739,0.479061,0.265289,0.255649
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,bubble,43.009835,64.594533,19.027101,7.19590827,7.92950498,0.96839686,43.60427718,32.5985343,1027.471864,77.802311,0.95,0.0167,0.0333,0.968397,0.007299,0.024304,0.498973,0.24718,0.253847
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.611571,64.594533,19.027101,7.34172023,8.01340632,0.97088144,43.64893059,33.39675801,1029.2385,75.562751,0.95,0.0167,0.0333,0.970881,0.006388,0.022731,0.521107,0.228506,0.250387
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,38.213307,64.594533,19.027101,7.49343964,8.10149184,0.9734731,43.69251966,34.22783698,1031.013849,73.166737,0.95,0.0167,0.0333,0.973473,0.005516,0.021011,0.545871,0.209248,0.244881
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.815043,64.594533,19.027101,7.65126067,8.19390852,0.97617508,43.73494083,35.09553475,1032.794838,70.609059,0.95,0.0167,0.0333,0.976175,0.004687,0.019138,0.573783,0.189362,0.236855
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,33.41678,64.594533,19.027101,7.81531694,8.29075845,0.97898949,43.77610372,36.00551153,1034.578353,67.88723,0.95,0.0167,0.0333,0.978989,0.003903,0.017107,0.605505,0.168768,0.225727
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.018516,64.594533,19.027101,7.98567064,8.39209457,0.98191721,43.815935,36.96608801,1036.361375,65.001904,0.95,0.0167,0.0333,0.981917,0.003167,0.014916,0.641892,0.147341,0.210767
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,28.620252,64.594533,19.027101,8.16230431,8.49792155,0.98495807,43.85438119,37.98926729,1038.141153,61.957189,0.95,0.0167,0.0333,0.984958,0.002479,0.012563,0.684068,0.124883,0.191049
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.221988,64.594533,19.027101,8.34511452,8.60820324,0.98811111,43.89140982,39.09213331,1039.915395,58.760889,0.95,0.0167,0.0333,0.988111,0.00184,0.010049,0.733528,0.101104,0.165368
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,23.823724,64.594533,19.027101,8.53390173,8.7228775,0.99137533,43.92700832,40.29881491,1041.682523,55.424923,0.95,0.0167,0.0333,0.991375,0.001251,0.007373,0.792293,0.075585,0.132122
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.42546,64.594533,19.027101,8.72833401,8.84187487,0.9947509,43.96118015,41.64327227,1043.442044,51.966675,0.95,0.0167,0.0333,0.994751,0.000712,0.004537,0.863153,0.047728,0.089119
CO2;Hydrogen;Argon,250.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.027196,64.594533,19.027101,8.92779476,8.96512105,0.99824172,43.99393869,43.17289346,1045.195344,48.414239,0.95,0.0167,0.0333,0.998242,0.000222,0.001536,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.369065,64.369387,19.643268,,0.0,0.95,43.1729586,43.1729586,1007.620147,1007.620147,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.015081,64.369387,19.643268,6.06621243,7.20286842,0.95177774,43.22245013,27.66120827,1009.231384,92.523965,0.95,0.0167,0.0333,0.951778,0.015586,0.032637,0.392817,0.365975,0.241208
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.661097,64.369387,19.643268,6.1725372,7.26066551,0.95361327,43.27176071,28.23683743,1010.866214,91.187134,0.95,0.0167,0.0333,0.953613,0.014482,0.031905,0.403774,0.351973,0.244253
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.307113,64.369387,19.643268,6.28243571,7.32082851,0.95551165,43.32082045,28.83619724,1012.524229,89.771819,0.95,0.0167,0.0333,0.955512,0.013392,0.031096,0.415587,0.337437,0.246976
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.953129,64.369387,19.643268,6.39615898,7.38355539,0.957478,43.36954437,29.4597412,1014.204427,88.268809,0.95,0.0167,0.0333,0.957478,0.012318,0.030204,0.428358,0.322366,0.249276
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.599144,64.369387,19.643268,6.5139728,7.44905506,0.95951767,43.41783939,30.10787871,1015.905548,86.668366,0.95,0.0167,0.0333,0.959518,0.011263,0.029219,0.442206,0.306762,0.251032
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.24516,64.369387,19.643268,6.63615397,7.51754413,0.96163614,43.46560489,30.78101447,1017.626054,84.96041,0.95,0.0167,0.0333,0.961636,0.010231,0.028133,0.457274,0.29063,0.252096
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.891176,64.369387,19.643268,6.76298489,7.5892423,0.96383893,43.51273397,31.47961695,1019.364108,83.134776,0.95,0.0167,0.0333,0.963839,0.009224,0.026937,0.473734,0.273975,0.252291
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.537192,64.369387,19.643268,6.89474613,7.66436635,0.9661314,43.5591152,32.20432562,1021.117574,81.181559,0.95,0.0167,0.0333,0.966131,0.008247,0.025622,0.491794,0.256803,0.251403
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,bubble,43.183208,64.369387,19.643268,7.03170726,7.7431228,0.96851857,43.60463528,32.956108,1022.884021,79.091518,0.95,0.0167,0.0333,0.968519,0.007303,0.024179,0.511706,0.239116,0.249178
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.829223,64.369387,19.643268,7.17411599,7.8256997,0.97100493,43.6491822,33.73647901,1024.660764,76.856552,0.95,0.0167,0.0333,0.971005,0.006394,0.022601,0.533782,0.220907,0.24531
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,38.475239,64.369387,19.643268,7.32218645,7.91225809,0.97359422,43.69264907,34.54779694,1026.444914,74.4702,0.95,0.0167,0.0333,0.973594,0.005526,0.02088,0.558413,0.202156,0.239431
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,36.121255,64.369387,19.643268,7.47608726,8.00292415,0.97628923,43.73493814,35.39365328,1028.233464,71.92813,0.95,0.0167,0.0333,0.976289,0.004699,0.019011,0.586086,0.18282,0.231094
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,33.767271,64.369387,19.643268,7.6359306,8.09778303,0.97909172,43.77596474,36.27938056,1030.023394,69.22858,0.95,0.0167,0.0333,0.979092,0.003918,0.01699,0.617423,0.162825,0.219753
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.413287,64.369387,19.643268,7.80176305,8.19687599,0.98200237,43.81566074,37.21271392,1031.811809,66.372708,0.95,0.0167,0.0333,0.982002,0.003183,0.014815,0.653219,0.142052,0.204729
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.059303,64.369387,19.643268,7.97355873,8.30020176,0.98502092,43.85397681,38.20466403,1033.596089,63.364858,0.95,0.0167,0.0333,0.985021,0.002496,0.012483,0.694509,0.120322,0.185169
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.705318,64.369387,19.643268,8.15121342,8.4077236,0.98814647,43.89088329,39.27069345,1035.374075,60.212786,0.95,0.0167,0.0333,0.988146,0.001858,0.009996,0.742656,0.097374,0.15997
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.351334,64.369387,19.643268,8.33453401,8.51938192,0.99137814,43.9263689,40.43233763,1037.144296,56.928074,0.95,0.0167,0.0333,0.991378,0.001268,0.007353,0.799482,0.072834,0.127684
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.99735,64.369387,19.643268,8.52320211,8.63510882,0.99471619,43.96043716,41.71944179,1038.906314,53.527488,0.95,0.0167,0.0333,0.994716,0.000728,0.004556,0.867463,0.046181,0.086355
CO2;Hydrogen;Argon,251.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.643366,64.369387,19.643268,8.71663235,8.75482635,0.99816431,43.99310096,43.17289378,1040.661453,50.037891,0.95,0.0167,0.0333,0.998164,0.000236,0.0016,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,252.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.180478,64.180799,20.274234,,0.0,0.95,43.1729586,43.1729586,1002.843141,1002.843141,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,252.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.869628,64.180799,20.274234,5.92300883,7.02339704,0.95179555,43.22261385,28.09824075,1004.474169,93.912344,0.95,0.0167,0.0333,0.951796,0.015583,0.032621,0.404892,0.355747,0.239361
CO2;Hydrogen;Argon,252.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.558779,64.180799,20.274234,6.02705451,7.08069148,0.95364841,43.27205474,28.6682439,1006.128008,92.568537,0.95,0.0167,0.0333,0.953648,0.014478,0.031873,0.415982,0.341907,0.242111
CO2;Hydrogen;Argon,252.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.247929,64.180799,20.274234,6.13460231,7.14030343,0.9555634,43.32121063,29.26065434,1007.804166,91.145706,0.95,0.0167,0.0333,0.955563,0.013387,0.031049,0.427918,0.327568,0.244515
CO2;Hydrogen;Argon,252.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.93708,64.180799,20.274234,6.24589082,7.20241885,0.95754538,43.36999621,29.8758308,1009.501544,89.63499,0.95,0.0167,0.0333,0.957545,0.012313,0.030141,0.440799,0.312729,0.246473
