temperature,pressure,z_carbon dioxide,z_hydrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.57572413793105,11.90267072601081,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.13412971293679074,31.887971549458626,3.0225556707246093,1201.9457267753298,21.321956239761178,0.9731654889900875,0.00116837364129988,0.02566613736861264,0.2642722440497747,0.2138051234808773,0.521922632469348,17.097157698934172,0.6847836174338106,1.0000000009187942,1.7926966209639845,3.3165036207242693,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,12.885991781408471,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.14521063535506504,31.887971549458626,3.0225556707246093,1201.1397592176393,22.44988847127838,0.9709858050352784,0.0013874415550139921,0.027626753409707577,0.24639310345027313,0.23374397617112358,0.5198629203786033,16.93727629900913,0.6903025280126962,1.00000000096497,1.7798294320296941,3.285321825508388,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,13.869312836806133,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.15629155777333933,31.887971549458626,3.0225556707246093,1200.3839591332924,23.49486344653849,0.9689770742260219,0.001627284633482484,0.029395641140495667,0.23105003203109958,0.2539810673116624,0.514968900657238,16.788654723270582,0.695506705977565,1.0000000010462102,1.7678374881044558,3.2567901439020437,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,14.852633892203794,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.16737248019161366,31.887971549458626,3.0225556707246093,1199.6771328647474,24.458935397495864,0.9671340393496201,0.0018871507641948081,0.030978809886185187,0.21773816286958153,0.2743636656794165,0.5078981714510019,16.650745701399053,0.7004104962499519,1.000000001095991,1.7566771999659,3.230747174479193,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,15.835954947601456,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.17845340260988796,31.887971549458626,3.0225556707246093,1199.0168310176439,25.346251573745015,0.9654474615080995,0.0021658172775510637,0.032386721214349344,0.20607823448456175,0.29471518025556226,0.49920658525987593,16.522803136809156,0.7050324274347751,1.000000001075351,1.746192992808312,3.2069929395139853,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,16.819276002999118,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.18953432502816225,31.887971549458626,3.0225556707246093,1198.3996817953027,26.162492543907398,0.9639052462215111,0.0024617301489431955,0.03363302362954575,0.19577997601331534,0.31485862073569776,0.489361403250987,16.40395071789059,0.7093937986964143,1.0000000010057957,1.7364313227174366,3.1853049840653327,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,17.802597058396778,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.20061524744643655,31.887971549458626,3.0225556707246093,1197.821765731814,26.91424508606331,0.9624936820627553,0.002773154844017179,0.034733163093227375,0.18661755341768574,0.3346338401789407,0.4787486064033736,16.29325313820966,0.7135171243694579,1.0000000009243544,1.7272845544559032,3.1654541148978814,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,18.78591811379444,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.21169616986471088,31.887971549458626,3.0225556707246093,1197.2789583851616,27.60842988413043,0.9611985558027093,0.0030983106413283007,0.03570313355596235,0.17841268015628492,0.35390775548731035,0.46767956435640473,16.1897773635038,0.7174247523781325,1.0000000008538101,1.7186255623965654,3.1472173108783728,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,19.7692391691921,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.22277709228298515,31.887971549458626,3.0225556707246093,1196.767197737592,28.25185577547499,0.9600060092825324,0.0034354727094813922,0.036558518007986186,0.17102274475504423,0.37257831281217135,0.45639894243278445,16.092637469289524,0.7211378322901304,1.0000000007997063,1.7104026999119826,3.1303866910333062,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,20.75256022458976,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.23385801470125944,31.887971549458626,3.0225556707246093,1196.2826641303132,28.850920449735597,0.9589031046743562,0.003783038459087178,0.03731385686655649,0.1643323070081994,0.3905738720585487,0.4450938209332519,16.001022288184924,0.7247077009498427,1.0000000007480752,1.7026744807574565,3.114775746943721,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,21.735881279987424,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.24493893711953377,31.887971549458626,3.0225556707246093,1195.8218817514937,29.4114422329329,0.9578781324199711,0.004139562721604488,0.03798230485842446,0.15824690558397927,0.40784984341250635,0.4339032510035145,15.914208235518114,0.7281303048308679,1.0000000007440477,1.6952687144563732,3.1002168956640137,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,22.719202335385084,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.25601985953780804,31.887971549458626,3.0225556707246093,1195.3817601987043,29.938591847464508,0.956920725253816,0.00450376966108226,0.038575505085101845,0.15268848118505732,0.4243840910483411,0.42292742776660164,15.831562195538554,0.7314132086355827,1.0000000007415448,1.6881441565990347,3.086567660462262,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,23.702523390782748,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.2671007819560824,31.887971549458626,3.0225556707246093,1194.9595956905805,30.436891378090035,0.9560218435828709,0.0048745494163957796,0.03910360700073331,0.14759194724753927,0.44017213778814424,0.41223591496431644,15.752537164552205,0.7346033419246425,1.0000000007407301,1.6812658065383932,3.073705072648997,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,24.685844446180408,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.27818170437435663,31.887971549458626,3.0225556707246093,1194.5530482718832,30.91025313121237,0.9551736859133106,0.00525094598516176,0.039575368101527605,0.14290258762852862,0.4552227613183576,0.40187465105311376,15.676664634279799,0.7376936080627104,1.0000000005216476,1.6746643832621286,3.061524490889681,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,25.66916550157807,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.289262626792631,31.887971549458626,3.0225556707246093,1194.1601068923483,31.362038564085804,0.9543695628770233,0.005632140984614827,0.039998296138361825,0.1385740582971767,0.46955424745556323,0.3918716942472601,15.603545284731213,0.7406840359813174,1.0000000007438203,1.6682846398450246,3.0499372829605043,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,26.65248655697573,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.3003435492109053,31.887971549458626,3.0225556707246093,1193.779050149967,31.7951242997084,0.9536037598225028,0.006017436264246627,0.04037880391325062,0.1345668357087412,0.48319136261042506,0.3822418016808337,15.532839880710783,0.7436257731415972,1.0000000007469276,1.6620689517527487,3.0388684553077967,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,27.635807612373394,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.3114244716291796,31.887971549458626,3.0225556707246093,1193.4084073506685,32.21196749343235,0.9528714026360364,0.006406237096381028,0.04072236026758254,0.1308469994885712,0.49616299817374654,0.37299000233768226,15.46426025114754,0.7464777349331108,1.0000000007503937,1.6559993776083137,3.0282546251716265,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,28.619128667771054,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.3225053940474539,31.887971549458626,3.0225556707246093,1193.0469223703574,32.61466642591614,0.952168334430715,0.006798036826299002,0.041033628742985946,0.12738526811384798,0.5085003920323581,0.364114339853794,15.397561538795202,0.7492871738683554,1.0000000007537984,1.6500607006253287,3.01804213419744,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
